EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
integer,ra,dec,integer,float,integer,string,string,string,string,string,string,string,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,integer,integer,integer,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,string,float,string
220252458,01 30 52.146,+01 37 20.73,1,12.110,,,459-001876,01305213+0137205,,STAR,gri,rpm,-43.200,2.900,-75.900,2.800,,,13.055,0.070,12.139,0.140,,,12.644,0.030,11.896,0.150,11.881,0.220,,,10.849,0.024,10.448,0.025,10.316,0.021,,,,,,,,,5292,161,161,4.556,0.048,0.048,-0.243,0.250,0.350,0.786,0.066,0.072,0.817,0.072,0.086,1.686,0.388,0.316,190.200,21.250,22.700,0.032,0.026,0.013,AAA-222-111-000-0-0,,
220252469,00 44 16.147,+01 37 21.27,1,13.963,,,459-000943,00441613+0137212,7712-301-1-0403-0050,STAR,gri,rpm,-0.900,3.500,-12.800,3.900,,,15.484,0.090,14.320,0.070,,,14.967,0.070,13.931,0.090,13.533,0.190,,,12.444,0.026,11.926,0.023,11.781,0.026,,,,,,,,,4819,117,146,4.602,0.040,0.056,0.026,0.120,0.180,0.724,0.074,0.048,0.795,0.065,0.046,1.988,0.321,0.327,327.200,45.370,33.560,0.042,0.038,0.019,AAA-222-111-000-0-0,,
220252479,01 05 48.671,+01 37 21.96,1,16.394,,,,01054867+0137219,7717-301-2-0439-0138,STAR,gri,rpm,-69.000,2.000,-50.000,2.000,,,,,,,21.157,0.086,18.325,0.007,16.843,0.005,15.567,0.005,14.884,0.005,13.533,0.023,12.937,0.025,12.708,0.024,,,,,,,,,3534,142,113,5.067,0.035,0.063,-0.115,0.240,0.240,0.217,0.052,0.022,0.206,0.069,0.026,18.990,3.841,5.359,107.000,26.160,21.020,0.031,0.027,0.017,AAA-222-111-000-0-0,,
220252485,01 19 51.491,+01 37 22.35,1,17.908,,,,01195149+0137223,7717-301-2-0463-0081,STAR,gri,rpm,144.000,3.000,31.000,3.000,,,,,,,23.335,0.463,19.748,0.014,18.268,0.008,17.119,0.006,16.463,0.008,15.227,0.040,14.670,0.045,14.539,0.083,,,,,,,,,3322,53,40,5.117,0.021,0.020,0.010,0.100,0.100,0.185,0.005,0.010,0.164,0.007,0.011,25.710,2.807,1.542,113.500,26.780,29.130,0.025,0.016,0.010,AAA-222-111-000-0-0,,
220252489,00 44 26.304,+01 37 22.70,1,14.596,,,459-000948,00442629+0137226,7712-301-1-0403-0075,STAR,gri,rpm,36.200,3.400,-9.900,3.700,,,16.512,0.160,15.075,0.070,,,15.970,0.030,14.528,0.100,14.007,0.110,,,12.583,0.026,11.953,0.024,11.809,0.025,,,,,,,,,3941,94,71,4.851,0.045,0.045,-0.066,0.150,0.150,0.426,0.045,0.041,0.490,0.046,0.055,5.953,1.287,1.058,154.400,23.360,17.100,0.027,0.023,0.009,AAA-222-111-000-0-0,,
220252492,01 23 51.623,+01 37 22.76,1,17.621,,,,01235162+0137227,7717-301-2-0469-0412,EXTENDED,gri,,-5.000,3.000,0.000,3.000,,,,,,,20.161,0.102,18.513,0.012,17.636,0.008,17.239,0.009,16.896,0.020,16.767,0.172,16.275,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCU-220-110-000-0-0,30.300,
220252552,00 41 57.079,+01 37 27.47,1,17.630,,,,00415707+0137274,7712-301-1-0399-0141,EXTENDED,gri,,-1.000,2.000,-6.000,2.000,,,,,,,19.662,0.078,18.267,0.011,17.698,0.010,17.357,0.010,17.174,0.031,17.051,0.180,16.341,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCD-222-111-000-0-0,11.600,
220252565,01 19 47.449,+01 37 28.48,1,16.968,,,,01194744+0137284,7717-301-2-0463-0072,EXTENDED,gri,,-3.000,2.000,0.000,2.000,,,,,,,18.709,0.039,17.489,0.007,17.004,0.006,16.745,0.007,16.598,0.025,16.794,0.172,16.137,0.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCU-220-110-000-0-0,29.700,
220252567,00 44 20.232,+01 37 28.56,1,17.375,,,,00442023+0137285,7712-301-1-0403-0171,EXTENDED,gri,,-6.000,2.000,4.000,2.000,,,,,,,21.116,0.272,18.585,0.014,17.345,0.007,16.856,0.007,16.496,0.017,16.040,0.104,15.747,0.181,14.676,0.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACB-222-111-000-0-0,29.700,
220252588,01 10 03.834,+01 37 30.01,1,12.613,,,459-001448,01100383+0137301,,STAR,gri,rpm,-6.700,1.100,1.500,1.400,,,13.122,0.050,12.532,0.160,,,12.873,0.070,12.416,0.140,12.502,0.310,,,11.677,0.024,11.492,0.022,11.400,0.019,,,,,,,,,6412,212,212,4.194,0.120,0.120,-0.069,0.150,0.210,1.467,0.269,0.228,1.269,0.103,0.144,0.376,0.201,0.131,647.000,132.700,110.100,0.036,0.026,0.013,AAA-222-111-000-0-0,,
220252601,01 18 52.015,+01 37 30.75,1,16.126,,,,01185201+0137307,7717-301-2-0461-0123,EXTENDED,gri,,-3.000,2.000,4.000,2.000,,,,,,,18.849,0.032,17.022,0.005,16.140,0.004,15.742,0.004,15.407,0.006,14.915,0.063,14.344,0.060,13.810,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,63.900,
220252610,00 50 34.785,+01 37 31.20,1,12.152,,12-345-1,459-001048,00503476+0137310,,STAR,gri,rpm,29.200,2.700,-3.200,2.900,,,12.549,0.242,12.419,0.241,,,12.596,0.080,11.981,0.140,11.961,0.060,,,11.076,0.024,10.801,0.024,10.697,0.022,,,,,,,,,5998,144,181,4.287,0.125,0.150,-0.130,0.200,0.280,1.187,0.265,0.184,1.048,0.086,0.104,0.566,0.321,0.236,377.500,71.150,70.650,0.036,0.025,0.014,AAA-222-111-000-0-0,,
220252613,01 12 11.251,+01 37 31.31,1,12.632,,,459-001501,01121126+0137314,,STAR,gri,rpm,53.100,2.100,-44.900,2.800,,,13.766,0.040,12.794,0.140,,,13.343,0.070,12.526,0.120,12.327,0.090,,,11.377,0.027,10.939,0.026,10.878,0.021,,,,,,,,,5172,155,124,4.587,0.030,0.042,-0.276,0.250,0.250,0.744,0.078,0.053,0.797,0.075,0.063,1.874,0.253,0.344,227.400,29.400,37.910,0.028,0.013,0.007,AAA-222-111-000-0-0,,
220252638,01 21 09.235,+01 37 33.33,1,13.298,,,459-001668,01210923+0137335,,STAR,gri,rpm,10.000,2.000,2.700,2.300,,,14.219,0.070,13.375,0.160,,,13.852,0.050,13.173,0.140,13.061,0.110,,,12.200,0.024,11.883,0.023,11.788,0.023,,,,,,,,,5802,177,177,4.320,0.140,0.336,-0.054,0.160,0.240,1.146,0.590,0.197,1.024,0.108,0.077,0.611,0.496,0.425,578.100,304.200,121.000,0.040,0.030,0.015,AAA-222-111-000-0-0,,
220252653,01 17 13.967,+01 37 34.08,1,13.275,,,459-001594,01171397+0137339,,STAR,gri,rpm,7.300,2.000,8.600,2.500,,,14.149,0.060,13.385,0.090,,,13.795,0.050,13.203,0.070,13.053,0.060,,,12.188,0.024,11.850,0.025,11.808,0.027,,,,,,,,,5732,170,170,4.391,0.100,0.420,-0.059,0.150,0.210,1.036,0.694,0.141,0.998,0.109,0.078,0.848,0.378,0.653,514.100,334.400,83.330,0.040,0.027,0.018,AAA-222-111-000-0-0,,
220252706,00 43 45.555,+01 37 37.56,1,13.615,,,459-000933,00434554+0137377,,STAR,gri,rpm,0.100,2.200,-21.700,2.600,,,14.605,0.050,13.786,0.060,,,14.167,0.030,13.578,0.070,13.378,0.060,,,12.495,0.029,12.102,0.032,12.057,0.019,,,,,,,,,5457,199,166,4.505,0.048,0.168,-0.140,0.160,0.360,0.872,0.248,0.074,0.894,0.056,0.067,1.329,0.284,0.632,470.300,132.500,50.180,0.034,0.021,0.013,AAA-222-111-000-0-0,,
220252720,01 05 22.671,+01 37 38.79,1,15.721,,,459-001346,01052267+0137388,,STAR,JHK,rpm,23.000,5.600,5.600,5.200,,,,,,,,,,,,,,,,,14.136,0.027,13.484,0.023,13.493,0.042,,,,,,,,,4417,161,187,4.712,0.063,0.045,-0.166,0.200,0.240,0.576,0.054,0.068,0.638,0.056,0.078,3.217,1.014,0.572,495.600,75.010,84.900,0.034,0.024,0.011,AAA-222-111-000-0-0,,
220252722,00 43 17.896,+01 37 38.94,1,13.134,,,459-000921,00431790+0137388,,STAR,gri,rpm,17.300,1.700,-5.200,2.200,,,14.017,0.060,13.264,0.060,,,13.635,0.040,13.104,0.070,12.920,0.090,,,12.183,0.026,11.786,0.034,11.730,0.018,,,,,,,,,5550,168,202,4.486,0.065,0.637,-0.289,0.250,0.300,0.912,1.015,0.114,0.903,0.075,0.090,1.211,0.385,1.071,430.800,428.700,68.320,0.035,0.028,0.014,AAA-222-111-000-0-0,,
220252746,01 02 07.697,+01 37 40.39,1,12.421,,,459-001276,01020769+0137404,,STAR,gri,rpm,8.900,1.200,-4.000,1.600,,,13.287,0.050,12.545,0.130,,,12.978,0.040,12.365,0.120,12.183,0.080,,,11.270,0.024,10.902,0.025,10.801,0.023,,,,,,,,,5584,224,224,4.161,0.312,0.546,-0.065,0.150,0.510,1.333,1.359,0.526,1.004,0.215,0.108,0.345,1.111,0.299,429.400,421.100,165.900,0.035,0.022,0.011,AAA-222-111-000-0-0,,
220252774,00 50 51.023,+01 37 42.42,1,13.269,,,459-001052,00505101+0137423,,STAR,gri,rpm,9.700,1.400,0.700,1.700,,,14.146,0.070,13.330,0.160,,,13.784,0.080,13.118,0.130,13.048,0.080,,,12.127,0.023,11.780,0.025,11.722,0.025,,,,,,,,,5716,177,221,4.363,0.140,0.420,-0.066,0.160,0.240,1.068,0.698,0.176,0.992,0.117,0.084,0.728,0.480,0.569,514.400,335.000,104.900,0.036,0.019,0.016,AAA-222-111-000-0-0,,
220252783,00 45 13.768,+01 37 43.03,1,17.532,,,,00451376+0137430,7712-301-1-0405-0060,EXTENDED,gri,,1.000,2.000,3.000,2.000,,,,,,,19.854,0.068,18.328,0.009,17.594,0.007,17.191,0.008,16.903,0.019,16.527,0.146,15.769,0.153,15.066,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BBC-222-111-000-0-0,36.900,
220252808,01 01 28.786,+01 37 44.55,1,17.911,,,,01012878+0137445,7717-301-2-0432-0058,STAR,gri,,0.000,2.000,-2.000,2.000,,,,,,,18.155,0.014,17.953,0.006,17.897,0.007,17.827,0.007,17.840,0.017,16.862,0.162,16.327,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCU-220-110-000-0-0,60.400,
220252824,00 58 13.584,+01 37 45.47,1,12.222,,12-918-1,459-001192,00581361+0137453,,STAR,gri,lam,11.800,2.900,-10.100,3.100,,,12.879,0.306,12.613,0.295,,,12.642,0.040,12.100,0.100,12.042,0.080,,,11.232,0.023,10.915,0.023,10.867,0.027,,,,,,,,,5388,213,213,3.763,0.108,0.060,-0.362,0.180,0.120,2.192,0.273,0.288,1.039,0.165,0.083,0.092,0.044,0.020,633.200,98.860,62.330,0.035,0.022,0.009,AAA-222-111-000-0-0,,
220252829,01 17 02.432,+01 37 45.69,1,17.283,,,,01170243+0137456,7717-301-2-0458-0165,EXTENDED,gri,,-1.000,3.000,1.000,3.000,,,,,,,20.259,0.066,18.257,0.007,17.305,0.005,16.866,0.005,16.516,0.010,15.541,0.057,14.898,0.064,14.496,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,52.900,
220252882,01 05 47.852,+01 37 49.77,1,13.296,,,459-001354,01054785+0137498,,STAR,gri,rpm,-4.000,2.000,-4.200,2.600,,,14.200,0.040,13.387,0.080,,,13.827,0.050,13.177,0.090,13.069,0.050,,,12.203,0.026,11.873,0.023,11.770,0.023,,,,,,,,,5669,169,135,4.439,0.055,0.506,-0.002,0.150,0.210,0.990,0.904,0.084,0.999,0.163,0.063,1.006,0.217,0.846,484.100,440.000,49.460,0.038,0.026,0.013,AAA-222-111-000-0-0,,
220252887,01 31 55.157,+01 37 50.01,1,16.889,,,,01315515+0137500,7717-301-2-0483-0027,STAR,gri,rpm,14.000,2.000,-4.000,2.000,,,,,,,18.820,0.019,17.441,0.005,16.903,0.005,16.652,0.005,16.606,0.009,15.544,0.067,15.414,0.121,15.275,0.186,,,,,,,,,5464,151,108,4.605,0.065,0.091,-0.969,0.300,0.360,0.677,0.111,0.069,0.704,0.072,0.045,2.082,0.600,0.622,1487.000,271.400,199.100,0.038,0.032,0.016,ABC-222-111-000-0-0,,
220252896,01 19 43.211,+01 37 50.80,1,16.403,,,,01194321+0137507,,EXTENDED,J,,,,,,,,,,,,,,,,,,,,,,14.984,0.092,14.215,0.118,13.694,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABA-222-112-00c-1-0,3.100,0916-0014281
220252945,00 49 03.492,+01 37 54.78,1,18.607,,,,,7712-301-1-0411-0137,STAR,gri,,11.000,3.000,-2.000,3.000,,,,,,,18.325,0.015,18.298,0.007,18.710,0.009,18.929,0.014,19.119,0.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220252951,00 48 38.565,+01 37 55.23,1,9.706,,11-211-1,459-001019,00483856+0137551,,STAR,gri,rpm,-34.800,1.100,-33.000,1.200,,,10.064,0.029,9.593,0.025,,,9.865,0.010,9.654,0.030,9.541,0.250,,,8.715,0.021,8.512,0.034,8.429,0.019,,,,,,,,,6809,164,164,4.188,0.066,0.099,-0.009,0.120,0.120,1.539,0.240,0.119,1.401,0.110,0.079,0.356,0.094,0.106,183.400,31.280,15.360,0.030,0.029,0.009,AAA-112-111-000-0-0,,
220252970,00 49 30.808,+01 37 56.54,1,17.587,,,,,7712-301-1-0412-0217,EXTENDED,gri,,0.000,2.000,11.000,2.000,,,,,,,19.720,0.080,18.333,0.013,17.686,0.011,17.267,0.011,16.994,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220252978,01 31 18.725,+01 37 56.91,1,18.775,,,,,7717-301-2-0482-0057,STAR,gri,,-4.000,3.000,5.000,3.000,,,,,,,19.299,0.025,18.752,0.008,18.783,0.010,18.775,0.012,18.566,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220252998,01 06 30.087,+01 37 58.78,1,10.635,,19-860-1,459-001366,01063008+0137588,,STAR,gri,rpm,-23.200,1.600,-10.800,1.600,,,11.216,0.075,10.703,0.074,,,10.935,0.100,10.511,0.090,10.507,0.050,,,9.854,0.024,9.683,0.025,9.608,0.023,,,,,,,,,6535,274,219,4.155,0.120,0.168,-0.025,0.120,0.150,1.552,0.418,0.243,1.354,0.148,0.123,0.310,0.170,0.142,308.800,78.530,53.130,0.035,0.029,0.013,AAA-222-111-000-0-0,,
220253042,00 43 48.142,+01 38 02.30,1,15.132,,,459-000934,00434813+0138024,7712-301-1-0402-0092,STAR,gri,lam,61.400,3.200,20.800,3.500,,,16.295,0.090,15.363,0.080,,,15.901,0.030,15.106,0.080,14.803,0.080,,,13.840,0.032,13.318,0.037,13.188,0.024,,,,,,,,,5046,154,154,4.707,0.042,0.030,-1.101,0.150,0.180,0.574,0.031,0.041,0.619,0.025,0.035,3.207,0.649,0.349,508.100,54.690,57.130,0.041,0.032,0.018,AAA-222-111-000-0-0,,
220253053,01 11 08.660,+01 38 03.53,1,16.071,,,459-001469,01110865+0138031,7717-301-2-0448-0054,STAR,gri,rpm,-4.500,4.000,-3.400,3.400,,,17.036,0.070,16.188,0.140,,,16.685,0.100,16.002,0.120,15.808,0.100,,,15.032,0.036,14.486,0.050,14.576,0.089,,,,,,,,,4951,234,195,4.612,0.050,0.100,-0.357,0.250,0.500,0.705,1.417,0.071,0.752,0.075,0.075,2.077,0.508,0.901,1080.000,551.800,148.000,0.034,0.026,0.012,AAA-222-111-000-0-0,,
220253056,01 16 36.323,+01 38 03.60,1,17.965,,,,,7717-301-2-0457-0029,EXTENDED,gri,,4.000,3.000,11.000,3.000,,,,,,,21.114,0.271,18.685,0.014,18.018,0.013,17.657,0.013,17.787,0.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220253132,01 07 08.940,+01 38 09.04,1,12.908,,,459-001378,01070894+0138090,,STAR,gri,rpm,-12.000,1.500,-21.600,1.800,,,13.591,0.050,12.972,0.080,,,13.310,0.060,12.812,0.090,12.736,0.060,,,11.926,0.022,11.562,0.023,11.543,0.021,,,,,,,,,5721,168,168,4.452,0.055,0.198,-0.189,0.250,0.350,0.938,0.246,0.094,0.933,0.072,0.087,1.071,0.277,0.534,411.100,123.400,50.560,0.032,0.024,0.010,AAA-222-111-000-0-0,,
220253156,00 53 09.898,+01 38 10.87,1,17.430,,,,,7717-301-2-0418-0133,EXTENDED,gri,,1.000,2.000,-1.000,2.000,,,,,,,19.504,0.064,18.085,0.009,17.437,0.008,17.149,0.008,16.944,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220253210,01 20 44.648,+01 38 14.25,1,12.432,,,459-001663,01204465+0138141,,STAR,gri,rpm,11.900,1.500,-17.600,2.000,,,13.384,0.070,12.475,0.160,,,13.001,0.060,12.222,0.150,12.188,0.330,,,10.987,0.023,10.551,0.022,10.430,0.019,,,,,,,,,5136,124,124,3.632,0.819,0.546,-0.265,0.250,0.650,2.290,1.517,1.529,0.909,0.222,0.035,0.066,1.139,0.055,579.700,400.200,376.800,0.033,0.024,0.011,AAA-222-111-000-0-0,,
220253218,01 16 34.736,+01 38 14.81,1,12.067,,20-622-1,459-001575,01163478+0138150,,STAR,gri,rpm,4.000,2.100,-33.500,2.400,,,12.938,0.321,12.392,0.244,,,12.584,0.050,11.984,0.080,11.846,0.060,,,10.965,0.022,10.678,0.023,10.567,0.019,,,,,,,,,5893,117,117,4.342,0.102,0.221,-0.025,0.150,0.210,1.125,0.377,0.164,1.046,0.074,0.103,0.710,0.321,0.394,338.800,101.100,67.930,0.044,0.038,0.021,AAA-222-111-000-0-0,,
220253240,01 18 54.983,+01 38 16.52,1,11.712,,20-676-1,459-001621,01185498+0138166,,STAR,gri,lam,12.700,2.800,-7.500,2.900,,,13.167,0.403,12.196,0.222,,,12.508,0.050,11.613,0.090,11.371,0.060,,,10.246,0.023,9.702,0.025,9.587,0.022,,,,,,,,,4784,115,115,2.397,0.126,0.045,-0.376,0.120,0.150,10.481,0.812,1.453,0.993,0.155,0.037,8.696e-4,4.834e-4,1.328e-4,1607.000,99.150,198.300,0.035,0.026,0.013,AAA-222-111-000-0-0,,
220253245,01 30 04.947,+01 38 16.90,1,17.349,,,,01300494+0138169,7717-301-2-0480-0011,EXTENDED,gri,,-5.000,3.000,1.000,3.000,,,,,,,20.488,0.081,18.302,0.008,17.359,0.006,16.941,0.005,16.624,0.011,15.710,0.078,15.274,0.104,14.764,0.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,21.800,
220253247,01 01 19.397,+01 38 17.08,1,17.712,,,,01011939+0138170,7717-301-2-0432-0023,STAR,gri,,-1.000,2.000,-1.000,2.000,,,,,,,19.094,0.023,17.885,0.006,17.654,0.006,17.580,0.007,17.558,0.014,16.646,0.130,16.360,0.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCD-222-111-000-0-0,42.900,
220253279,00 43 54.401,+01 38 19.08,1,15.910,,,459-000935,00435439+0138191,7712-301-1-0403-0082,STAR,BV,rpm,59.900,3.200,-18.300,3.500,,,17.638,0.170,16.198,0.070,,,,,,,,,,,13.027,0.030,12.362,0.030,12.147,0.019,,,,,,,,,3858,220,189,4.899,0.078,0.065,-0.096,0.150,0.270,0.373,0.065,0.075,0.413,0.078,0.110,7.572,4.319,2.087,158.300,46.390,41.010,0.030,0.022,0.013,AAA-222-111-000-0-0,,
220253357,01 30 57.231,+01 38 23.94,1,15.810,,,459-001878,01305723+0138237,7717-301-2-0481-0215,STAR,JHK,rpm,-7.300,3.000,4.600,3.000,,,,,,,,,,,,,,,,,13.722,0.029,13.067,0.034,12.913,0.032,,,,,,,,,4315,198,317,4.734,0.104,0.065,-0.086,0.150,0.180,0.540,0.089,0.110,0.614,0.075,0.120,3.555,2.291,0.858,374.400,73.670,103.400,0.035,0.026,0.012,AAA-222-111-000-0-0,,
220253361,01 28 27.829,+01 38 24.45,1,10.775,,21-405-1,459-001840,01282782+0138243,,STAR,gri,rpm,8.700,1.600,-63.700,1.600,,,11.508,0.089,10.801,0.073,,,11.240,0.050,10.668,0.070,10.575,0.060,,,9.784,0.023,9.506,0.025,9.431,0.023,,,,,,,,,5888,145,145,4.337,0.110,0.220,-0.091,0.200,0.200,1.127,0.367,0.163,1.034,0.090,0.090,0.677,0.348,0.382,189.400,65.870,32.230,0.031,0.022,0.010,AAA-222-111-000-0-0,,
220253363,01 11 25.625,+01 38 24.53,1,14.172,,,459-001480,,7717-301-2-0449-0017,EXTENDED,gri,,-0.200,2.500,-4.700,3.200,,,15.502,0.060,14.431,0.150,,,15.050,0.090,14.129,0.140,13.795,0.070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220253393,01 18 31.124,+01 38 26.29,1,12.767,,,459-001611,01183112+0138263,,STAR,gri,lam,-3.100,3.200,-11.000,2.100,,,13.679,0.060,12.875,0.090,,,13.280,0.060,12.664,0.090,12.547,0.050,,,11.677,0.024,11.311,0.025,11.272,0.024,,,,,,,,,5591,168,134,4.484,0.040,0.048,-0.073,0.100,0.100,0.911,0.061,0.057,0.942,0.056,0.056,1.218,0.213,0.214,344.000,40.200,30.260,0.032,0.026,0.010,AAA-222-111-000-0-0,,
220253453,01 01 03.861,+01 38 31.88,1,15.271,,,459-001260,01010385+0138317,7717-301-2-0431-0155,STAR,gri,rpm,-12.500,3.600,-7.200,4.300,,,17.774,0.170,15.981,0.064,,,17.025,0.100,15.454,0.120,14.519,0.060,,,12.952,0.030,12.311,0.027,12.053,0.023,,,,,,,,,3706,105,231,4.933,0.112,0.049,0.031,0.090,0.150,0.341,0.043,0.107,0.372,0.051,0.154,9.110,7.698,2.103,138.100,21.340,52.550,0.020,0.029,0.004,AAA-222-111-000-0-0,,
220253490,01 06 21.180,+01 38 34.60,1,17.749,,,,01062118+0138346,7717-301-2-0440-0199,EXTENDED,gri,,-1.000,2.000,-2.000,2.000,,,,,,,20.009,0.063,18.506,0.009,17.801,0.007,17.424,0.008,17.092,0.017,16.620,0.170,15.641,0.140,15.256,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBC-222-111-000-0-0,26.000,
220253522,01 30 04.435,+01 38 37.28,1,16.360,,,,01300443+0138372,7717-301-2-0480-0010,EXTENDED,gri,,-3.000,2.000,0.000,2.000,,,,,,,19.342,0.049,17.355,0.006,16.355,0.004,15.934,0.004,15.548,0.007,15.159,0.069,14.482,0.073,14.157,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,10.400,
220253539,01 12 11.358,+01 38 38.66,1,17.206,,,,,7717-301-2-0450-0121,EXTENDED,gri,,-7.000,2.000,4.000,2.000,,,,,,,19.109,0.056,17.786,0.008,17.214,0.008,16.958,0.012,16.692,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220253548,01 31 27.585,+01 38 39.58,1,15.846,,,459-001888,01312758+0138396,,STAR,BV,rpm,9.200,3.500,-9.700,3.800,,,17.182,0.120,16.052,0.066,,,16.797,0.066,,,,,,,14.729,0.035,14.269,0.044,14.127,0.061,,,,,,,,,5073,309,309,4.601,0.060,0.072,-0.387,0.300,0.420,0.712,0.098,0.086,0.747,0.082,0.099,2.034,0.617,0.473,953.000,226.000,154.800,0.035,0.026,0.014,AAA-222-111-000-0-0,,
220253556,01 17 31.606,+01 38 40.38,1,17.432,,,,01173160+0138403,7717-301-2-0459-0069,EXTENDED,gri,,-5.000,2.000,4.000,2.000,,,,,,,19.130,0.038,18.008,0.007,17.499,0.007,17.185,0.009,17.057,0.025,16.797,0.162,15.937,0.154,15.516,0.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBC-222-111-000-0-0,15.500,
220253642,01 30 48.797,+01 38 46.90,1,13.672,,,459-001874,01304879+0138467,,STAR,gri,rpm,-1.100,10.300,-11.300,3.800,,,14.414,0.050,13.659,0.140,,,14.055,0.020,13.462,0.130,13.507,0.200,,,12.609,0.024,12.267,0.025,12.232,0.029,,,,,,,,,5784,167,234,4.423,0.070,0.266,-0.131,0.200,0.280,0.982,0.351,0.109,0.969,0.079,0.095,0.971,0.309,0.570,606.400,283.100,98.290,0.035,0.031,0.014,AAA-222-111-000-0-0,,
220253657,01 00 17.896,+01 38 48.63,1,11.965,,19-141-1,459-001239,01001789+0138489,,STAR,gri,rpm,0.400,2.700,-13.000,2.600,,,12.704,0.280,12.035,0.203,,,12.719,0.040,11.844,0.160,11.642,0.110,,,10.629,0.026,10.163,0.022,10.035,0.021,,,,,,,,,4994,121,121,3.235,0.350,0.840,-0.409,0.350,0.420,3.808,5.722,1.210,1.017,0.242,0.121,0.016,0.035,0.015,797.800,942.800,276.500,0.037,0.028,0.014,AAA-222-111-000-0-0,,
220253683,01 20 12.002,+01 38 50.29,1,15.916,,,459-001652,01201200+0138505,7717-301-2-0463-0040,STAR,BV,rpm,7.700,4.800,-4.600,4.900,,,17.016,0.160,16.131,0.150,,,16.664,0.040,,,,,,,15.210,0.045,14.734,0.061,14.600,0.085,,,,,,,,,4923,449,898,4.623,0.228,0.114,-0.395,0.300,0.480,0.657,0.156,0.257,0.712,0.096,0.211,2.193,3.417,0.822,1116.000,372.100,556.600,0.034,0.029,0.012,AAA-222-111-000-0-0,,
220253760,01 00 06.975,+01 38 55.85,1,12.817,,,459-001233,01000697+0138558,,STAR,gri,rpm,-2.300,1.600,-3.000,1.900,,,13.541,0.050,12.856,0.160,,,13.217,0.060,12.718,0.170,12.646,0.110,,,11.934,0.026,11.639,0.022,11.588,0.023,,,,,,,,,5991,180,180,4.239,0.170,0.272,-0.119,0.200,0.280,1.252,0.465,0.253,1.077,0.121,0.121,0.498,0.398,0.303,605.500,221.900,162.400,0.035,0.024,0.012,AAA-222-111-000-0-0,,
220253761,01 21 27.881,+01 38 55.87,1,13.310,,,459-001673,01212789+0138561,,STAR,gri,rpm,29.900,3.300,10.200,2.500,,,14.289,0.060,13.405,0.180,,,13.889,0.050,13.203,0.150,13.062,0.120,,,12.217,0.022,11.912,0.023,11.822,0.023,,,,,,,,,5820,173,173,4.402,0.060,0.240,-0.281,0.240,0.240,1.004,0.327,0.080,0.926,0.075,0.063,0.892,0.205,0.548,508.100,179.900,52.120,0.038,0.025,0.014,AAA-222-111-000-0-0,,
