EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
245914414,23 30 05.114,-12 36 01.12,1,15.17,,,,23300511-1236011,,STAR,JHK,rpm,76,13,-56,9,,,,,,,,,,,,,,,,,13.318,0.022,12.799,0.03,12.58,0.024,3542,164,230,5.034,0.081,0.045,-0.028,0.16,0.2,0.247,0.041,0.066,0.24,0.06,0.077,15.94,9.911,4.014,101.5,28.35,33.06,0.025,0.006,0.01,AAA-222-111-000-0-0,74,0773-0925948
245914545,23 29 59.269,-12 35 32.02,1,14.577,,,388-148427,23295927-1235318,,STAR,gri,rpm,1.2,1.6,8.4,4.4,,,15.977,0.068,14.863,0.044,,,15.378,0.09,14.519,0.06,14.234,0.2,,,13.035,0.021,12.496,0.029,12.438,0.024,4851,143,114,4.59,0.048,1.792,-0.167,0.2,0.44,0.745,5.681,0.066,0.804,0.153,0.077,1.893,0.383,1.889,451.6,3287,62.59,0.036,0.011,0.007,AAA-222-111-000-0-0,60,
245914614,23 29 08.945,-12 35 15.36,1,18.677,,,,23290894-1235153,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.776,0.106,15.021,0.128,14.59,0.1,3807,453,324,4.935,0.15,0.15,-0.197,0.25,0.35,0.319,0.163,0.124,0.341,0.19,0.159,9.679,10.31,5.625,490.6,348.4,232.9,0.036,0.013,0.008,ABA-222-111-000-0-0,33.8,0774-0911871
245914633,23 32 13.412,-12 35 11.54,1,14.533,,,388-148483,23321340-1235113,,STAR,gri,rpm,-1.1,1.7,-21.1,4.1,,,15.744,0.063,14.901,0.044,,,15.412,0.044,14.388,0.049,14.157,0.39,,,12.965,0.023,12.42,0.026,12.364,0.023,4682,96,96,4.633,0.03,0.03,-0.002,0.15,0.21,0.685,0.045,0.042,0.75,0.042,0.05,2.247,0.369,0.267,377.1,29.77,32.86,0.039,0.013,0.011,AAA-222-111-000-0-0,61.5,
245914647,23 30 35.009,-12 35 08.68,1,17.689,,,,23303500-1235086,,STAR,JHK,rpm,-12,3,12,4,,,,,,,,,,,,,,,,,14.802,0.066,13.954,0.079,13.62,0.061,4079,239,287,4.811,0.105,0.09,-0.109,0.2,0.24,0.467,0.079,0.103,0.529,0.083,0.132,4.802,3.241,1.323,499.2,124.9,150,0.037,0.013,0.007,AAA-222-111-000-0-0,51.1,0774-0912221
245914808,23 30 54.756,-12 34 27.89,1,13.835,,,388-148453,23305475-1234278,,STAR,gri,rpm,0.9,4.3,-5.3,6.5,,,15.075,0.01,14.047,0.03,,,14.562,0.05,13.736,0.02,13.524,0.11,,,12.328,0.024,11.801,0.024,11.769,0.031,4878,98,118,2.998,1.44,0.72,-0.429,0.4,0.4,4.232,5.251,3.495,0.912,0.088,0.105,0.007,0.996,0.007,1882,2153,1565,0.038,0.011,0.009,AAA-222-111-000-0-0,44.3,
245914816,23 29 07.987,-12 34 26.67,1,15.293,,,388-148405,23290799-1234265,,STAR,gri,rpm,3.1,2.1,9.4,6.2,,,16.542,0.082,15.527,0.054,,,15.973,0.13,15.306,0.05,15.001,0.19,,,13.934,0.027,13.42,0.026,13.281,0.039,4960,145,145,4.586,0.054,1.422,-0.346,0.3,0.48,0.732,3.142,0.075,0.791,0.109,0.09,1.925,0.443,1.91,697.5,3066,108.2,0.037,0.013,0.008,AAA-222-111-000-0-0,32.7,
245914838,23 30 43.576,-12 34 20.09,1,11.104,,5835-49-1,388-148448,23304357-1234200,,STAR,gri,plx,8.6,1.9,-7.2,1.9,,,11.486,0.084,11.287,0.111,,,11.316,0.03,11.034,0.02,11.033,0.1,,,10.378,0.023,10.222,0.022,10.19,0.019,6675,135,135,4.118,0.095,0.133,0.013,0.12,0.12,1.666,0.336,0.205,1.404,0.106,0.106,0.282,0.116,0.108,452.7,104.3,104.3,0.036,0.011,0.007,AAA-222-111-000-0-0,94.2,
245914954,23 29 30.923,-12 33 57.20,1,14.628,,,388-148415,23293092-1233571,,STAR,gri,rpm,32.9,2.3,4.4,2.1,,,16.832,0.091,15.13,0.047,,,16.059,0.13,14.631,0.051,14.015,0.16,,,12.545,0.027,11.927,0.024,11.695,0.023,3735,177,110,4.955,0.052,0.078,-0.069,0.12,0.12,0.327,0.071,0.058,0.35,0.099,0.071,9.863,3.752,3.164,111.2,28.16,22.47,0.021,0.01,0.003,AAA-222-111-000-0-0,31.2,
245914976,23 31 18.272,-12 33 52.15,1,10.213,,5835-19-1,388-148464,23311827-1233520,,STAR,gri,plx,9.5,1.9,-16,2,,,11.626,0.111,10.662,0.069,,,11.184,0.05,10.122,0.01,9.797,0.1,,,8.491,0.019,7.897,0.038,7.752,0.017,4508,71,71,2.4,0.144,0.12,0.06,0.15,0.18,11.879,1.604,1.675,1.285,0.182,0.13,7.44E-04,4.46E-04,2.41E-04,786.1,297.2,297.2,0.04,0.014,0.01,AAA-111-111-000-0-0,65.9,
245915000,23 30 25.268,-12 33 47.77,1,15.233,,,388-148440,23302526-1233476,,STAR,JHK,rpm,36.9,1.9,21.3,5.6,,,,,,,,,,,,,,,,,13.722,0.028,13.209,0.029,13.111,0.03,4861,147,206,4.657,0.072,0.045,-0.564,0.3,0.3,0.631,0.067,0.083,0.663,0.066,0.066,2.623,0.883,0.491,502,71.72,85.6,0.038,0.013,0.008,AAA-222-111-000-0-0,15.5,
245915060,23 30 30.161,-12 33 33.57,1,16.609,,,,23303016-1233335,,STAR,JHK,rpm,94,3,-40,5,,,,,,,,,,,,,,,,,14.41,0.028,13.833,0.041,13.568,0.044,3425,219,307,5.095,0.091,0.065,-0.151,0.2,0.24,0.2,0.049,0.046,0.184,0.06,0.05,23.18,12.89,8.283,132.7,45.09,44.59,0.026,0.01,0.007,AAA-222-111-000-0-0,15.1,0774-0912192
245915062,23 31 04.427,-12 33 33.24,1,14.27,,,388-148460,23310442-1233331,,STAR,gri,rpm,58.7,1.5,18,3.3,,,15.824,0.065,14.538,0.04,,,15.376,0.01,14.101,0.01,13.796,0.07,,,12.459,0.023,11.852,0.023,11.725,0.025,4100,65,65,4.833,0.025,0.045,-0.221,0.15,0.12,0.449,0.047,0.022,0.511,0.054,0.025,5.504,0.643,1.092,169.1,18.21,13.81,0.031,0.006,0.006,AAA-222-111-000-0-0,40.7,
245915091,23 29 16.602,-12 33 23.82,1,15.406,,,388-148409,23291659-1233235,,EXTENDED,J,,-0.2,6.9,5.8,16.7,,,,,,,,,,,,,,,,,14.057,0.077,13.45,0.096,13.044,0.064,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,51.3,
245915110,23 30 59.023,-12 33 19.79,1,12.72,,,388-148455,23305902-1233196,,STAR,gri,rpm,-14.7,0.9,-18.1,1.1,,,13.617,0.03,12.858,0.02,,,13.219,0.06,12.636,0.03,12.506,0.1,,,11.603,0.022,11.301,0.023,11.211,0.024,5777,138,138,4.354,0.12,0.264,-0.013,0.12,0.21,1.091,0.472,0.165,1.017,0.1,0.072,0.704,0.386,0.435,426.7,181,84.62,0.04,0.01,0.008,AAA-222-111-000-0-0,70.1,
245915119,23 31 29.145,-12 33 17.51,1,12.885,,,388-148467,23312914-1233172,,STAR,gri,rpm,5.5,1.3,0,2.2,,,13.626,0.043,12.965,0.031,,,13.291,0.032,12.759,0.041,12.711,0.12,,,11.842,0.026,11.569,0.024,11.552,0.021,5939,120,144,4.299,0.105,0.273,-0.023,0.18,0.18,1.207,0.493,0.19,1.082,0.089,0.107,0.59,0.273,0.37,532.1,219.5,84.4,0.04,0.014,0.008,AAA-222-111-000-0-0,12.8,
245915256,23 29 19.087,-12 32 47.44,1,13.788,,,388-148411,23291908-1232475,,STAR,gri,rpm,-6,1.7,-55.7,2.1,,,15.63,0.01,14.223,0.03,,,15.045,0.01,13.712,0.01,13.249,0.11,,,11.823,0.027,11.237,0.023,11.07,0.019,3854,61,46,4.92,0.03,0.036,-0.166,0.12,0.08,0.362,0.032,0.025,0.404,0.041,0.027,8.073,1.196,1.042,89.37,21.85,4.571,0.018,0.008,0.003,AAA-222-111-000-0-0,49,
245915329,23 30 50.193,-12 32 31.40,1,13.823,,,388-148450,23305019-1232312,,STAR,gri,rpm,-3.7,3,-14.5,3.3,,,14.641,0.04,13.91,0.01,,,14.3,0.03,13.687,0.044,13.618,0.12,,,12.666,0.024,12.362,0.024,12.287,0.025,5696,114,137,4.42,0.07,0.14,0.014,0.15,0.24,1.004,0.199,0.127,0.995,0.073,0.087,0.91,0.358,0.356,615.6,133.8,95.48,0.04,0.014,0.01,AAA-222-111-000-0-0,22.3,
245915388,23 32 34.116,-12 32 18.86,1,12.671,,,388-148491,23323411-1232186,,STAR,JHK,rpm,-17.3,0.9,-23.3,1.7,,,,,,,,,,,,,,,,,11.462,0.024,11.143,0.024,11.047,0.019,5854,174,208,4.366,0.1,0.26,-0.129,0.16,0.28,1.069,0.42,0.163,0.99,0.08,0.096,0.752,0.418,0.464,398,147.3,75.38,0.039,0.01,0.008,AAA-222-111-000-0-0,40.1,
245915449,23 30 18.964,-12 32 06.03,1,15.088,,,388-148434,23301896-1232057,,STAR,gri,rpm,-5.7,3.3,-5.1,9.7,,,15.372,0.24,15.114,0.28,,,15.255,0.34,15.032,0.09,14.912,0.09,,,14.242,0.033,13.977,0.042,14.042,0.057,6082,190,190,4.273,0.14,0.196,-0.772,0.42,0.35,1.122,0.33,0.189,0.86,0.069,0.049,0.613,0.404,0.311,1462,428.4,281.9,0.037,0.011,0.007,AAA-222-111-000-0-0,38.7,
245915584,23 30 36.233,-12 31 35.07,1,12.983,,,388-148443,23303622-1231350,,STAR,gri,rpm,45.6,1.4,13.1,2.9,,,13.704,0.01,13.061,0.02,,,13.365,0.05,12.88,0.01,12.819,0.13,,,11.884,0.022,11.566,0.022,11.529,0.019,5825,139,116,4.44,0.055,0.121,-0.336,0.2,0.28,0.942,0.174,0.095,0.884,0.079,0.066,1.051,0.315,0.372,395.6,95.14,44.64,0.036,0.011,0.007,AAA-222-111-000-0-0,53.1,
245915600,23 28 55.874,-12 31 32.01,1,15.764,,,388-148401,23285587-1231317,,STAR,JHK,rpm,-21.9,2.2,-14.2,2.9,,,,,,,,,,,,,,,,,14.363,0.035,13.893,0.042,13.809,0.049,5055,254,254,4.625,0.072,0.06,-0.618,0.42,0.35,0.668,0.082,0.086,0.695,0.069,0.083,2.344,0.789,0.503,758.3,126.5,128.2,0.037,0.013,0.006,AAA-222-111-000-0-0,64.7,
245915637,23 29 16.686,-12 31 23.85,1,15.209,,,388-148410,23291668-1231237,,STAR,JHK,rpm,17,4.5,-35.4,2.8,,,,,,,,,,,,,,,,,13.22,0.027,12.588,0.03,12.44,0.027,4101,328,205,4.802,0.084,0.112,-0.113,0.18,0.33,0.464,0.119,0.07,0.527,0.126,0.079,4.928,1.874,1.986,241.3,100.5,49.97,0.033,0.011,0.007,AAA-222-111-000-0-0,49.6,
245915841,23 32 38.392,-12 30 37.76,1,12.096,,,388-148493,23323839-1230375,,STAR,JHK,rpm,-14,0.8,3.5,3.2,,,,,,,,,,,,,,,,,10.974,0.027,10.693,0.023,10.629,0.021,6050,183,183,4.181,0.174,0.203,-0.086,0.16,0.32,1.372,0.397,0.262,1.108,0.13,0.13,0.384,0.322,0.195,416.8,120.6,93.56,0.038,0.01,0.01,AAA-222-111-000-0-0,64.3,
245915916,23 30 00.768,-12 30 17.90,1,15.594,,,388-148428,23300076-1230175,,STAR,JHK,rpm,-14.2,1.8,-21.6,2.7,,,,,,,,,,,,,,,,,14.083,0.026,13.537,0.032,13.472,0.04,4755,194,194,4.652,0.077,0.042,-0.314,0.24,0.36,0.644,0.056,0.089,0.692,0.064,0.102,2.467,0.939,0.367,602.1,76.59,116.7,0.036,0.013,0.007,AAA-222-111-000-0-0,22.6,
245916005,23 32 18.883,-12 29 56.80,1,14.934,,,388-148486,23321889-1229565,,STAR,JHK,rpm,-46.8,2.7,-2.2,4,,,,,,,,,,,,,,,,,12.732,0.027,12.125,0.024,11.889,0.027,3712,143,143,4.943,0.078,0.065,-0.011,0.12,0.15,0.333,0.068,0.073,0.362,0.09,0.105,9.378,4.053,2.83,117.7,33.65,29.93,0.026,0.008,0.006,AAA-222-111-000-0-0,75.4,
245916027,23 32 46.464,-12 29 51.18,1,17.868,,,,23324646-1229511,,STAR,JHK,rpm,46,5,-50,3,,,,,,,,,,,,,,,,,15.5,0.057,14.755,0.045,14.604,0.088,3802,363,436,5.013,0.114,0.095,-0.481,0.4,0.48,0.263,0.089,0.088,0.262,0.122,0.122,13.31,13.31,5.196,329.6,162.4,141.5,0.036,0.013,0.007,AAA-222-111-000-0-0,17.2,0775-0921704
245916108,23 30 39.632,-12 29 31.33,1,16.393,,,388-148444,23303962-1229310,,STAR,JHK,rpm,18.1,5.3,-57.2,7.6,,,,,,,,,,,,,,,,,14.427,0.032,13.739,0.029,13.654,0.041,4152,206,172,4.822,0.078,0.065,-0.359,0.3,0.3,0.451,0.069,0.071,0.512,0.066,0.092,5.338,2.307,1.381,407.2,76.76,76.22,0.035,0.014,0.007,AAA-222-111-000-0-0,28.8,
245916111,23 31 08.785,-12 29 30.97,1,14.861,,,388-148462,23310878-1229308,,STAR,JHK,rpm,8.9,1.5,-0.9,5.1,,,,,,,,,,,,,,,,,12.987,0.022,12.365,0.026,12.242,0.024,4463,144,325,4.686,0.112,0.042,-0.051,0.12,0.21,0.619,0.052,0.126,0.682,0.052,0.135,2.844,1.705,0.434,323.6,34.83,89.5,0.033,0.011,0.007,AAA-222-111-000-0-0,99.4,
245916160,23 29 40.210,-12 29 18.24,1,15.028,,,388-148417,23294018-1229182,,STAR,JHK,rpm,144,3,-114,3,,,,,,,,,,,,,,,,,12.529,0.03,11.87,0.024,11.577,0.023,3561,405,338,5.027,0.126,0.09,-0.211,0.25,0.4,0.244,0.087,0.085,0.246,0.124,0.124,14.95,15.93,6.044,84.63,40.26,31.58,0.019,0.008,0.006,AAA-222-111-000-0-0,68.3,0775-0920777
245916203,23 29 28.023,-12 29 06.87,1,12.648,,,388-148413,23292801-1229068,,STAR,gri,rpm,8.3,1.1,-11.3,2.2,,,13.437,0.01,12.751,0.03,,,13.083,0.02,12.563,0.041,12.462,0.1,,,11.7,0.028,11.27,0.023,11.222,0.019,5495,194,226,3.839,0.672,0.336,-0.498,0.4,0.56,1.868,0.671,1,0.897,0.086,0.029,0.128,1.041,0.086,747.8,186.3,420.4,0.035,0.011,0.006,AAA-222-111-000-0-0,109.9,
245916364,23 32 58.980,-12 28 32.04,1,13.017,,,388-148498,23325899-1228320,,STAR,JHK,rpm,6.4,1.1,11.7,1.2,,,,,,,,,,,,,,,,,11.846,0.022,11.51,0.022,11.462,0.023,5811,208,173,4.302,0.175,0.35,-0.126,0.16,0.28,1.17,0.651,0.273,1.005,0.127,0.091,0.626,0.567,0.454,508.5,249.9,126.3,0.038,0.013,0.008,AAA-222-111-000-0-0,13.5,
245916376,23 28 50.159,-12 28 29.45,1,17.195,,,,23285015-1228294,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.72,0.079,15.153,0.11,14.555,0.092,3581,307,255,5.029,0.11,0.132,-0.118,0.2,0.28,0.245,0.106,0.074,0.252,0.152,0.095,14.8,12.44,7.682,329.7,202.5,125.5,0.035,0.011,0.008,ABA-222-111-000-0-0,74.3,0775-0920615
245916407,23 31 27.676,-12 28 22.35,1,14.871,,,388-148466,23312768-1228222,,STAR,JHK,rpm,-7.6,1.6,-2.6,3.8,,,,,,,,,,,,,,,,,13.539,0.027,13.081,0.023,13.029,0.034,5168,185,154,4.515,0.07,1.288,-0.451,0.4,0.56,0.854,2.986,0.117,0.857,0.066,0.079,1.366,0.564,1.35,724.9,2193,150.1,0.038,0.011,0.008,AAA-222-111-000-0-0,11.5,
245916424,23 30 53.138,-12 28 18.86,1,15.672,,,388-148452,23305314-1228187,,STAR,JHK,rpm,-25.6,2,-32.9,2.2,,,,,,,,,,,,,,,,,13.649,0.026,13.011,0.029,12.859,0.03,4053,314,196,4.828,0.055,0.099,-0.151,0.2,0.28,0.439,0.109,0.057,0.509,0.097,0.083,5.54,1.679,1.913,275.7,94.49,54.67,0.033,0.012,0.006,AAA-222-111-000-0-0,89.5,
245916529,23 30 47.226,-12 27 56.70,1,13.116,,,388-148449,23304722-1227565,,STAR,JHK,rpm,60.8,1.3,-22.7,2.4,,,,,,,,,,,,,,,,,11.419,0.026,10.857,0.027,10.733,0.03,4639,190,570,4.657,0.171,0.045,-0.121,0.2,0.24,0.644,0.057,0.201,0.7,0.057,0.206,2.564,3.27,0.456,172.7,46.73,60.47,0.03,0.008,0.008,AAA-222-111-000-0-0,89.5,
245916692,23 28 51.875,-12 27 19.51,1,15.277,,,388-148397,23285187-1227195,,STAR,JHK,rpm,3.1,2.8,-2.4,2.7,,,,,,,,,,,,,,,,,13.668,0.024,13.138,0.035,13.015,0.03,4904,145,174,3.757,0.856,1.926,-0.431,0.4,1.2,1.49,12.05,0.996,0.816,0.114,0.081,0.08,1.632,0.08,1397,8811,948.5,0.038,0.011,0.009,AAA-222-111-000-0-0,59.4,
245916729,23 31 15.800,-12 27 10.15,1,15.025,,,388-148463,23311580-1227101,,STAR,JHK,rpm,-3,1.5,8.6,2.6,,,,,,,,,,,,,,,,,13.668,0.028,13.229,0.036,13.141,0.039,5242,208,208,4.532,0.055,1.012,-0.281,0.3,0.6,0.829,1.917,0.092,0.856,0.069,0.083,1.46,0.399,1.417,737.8,1542,109.8,0.038,0.011,0.008,AAA-222-111-000-0-0,8.4,
245916834,23 28 55.254,-12 26 46.84,1,17.462,,,,23285525-1226468,,STAR,J,rpm,0,5,4,0,,,,,,,,,,,,,,,,,15.969,0.097,15.388,0.13,14.729,0.121,3913,730,365,4.888,0.135,0.216,-0.183,0.25,0.35,0.379,0.199,0.13,0.422,0.215,0.179,7.261,7.735,4.631,612.4,569.7,258.4,0.038,0.013,0.008,ABB-222-111-000-0-0,59.4,0775-0920639
245916881,23 30 59.600,-12 26 36.42,1,14.848,,,388-148456,23305960-1226363,,STAR,JHK,rpm,11.3,3.4,0.7,5.4,,,,,,,,,,,,,,,,,13.417,0.023,12.887,0.026,12.846,0.031,4934,116,145,4.594,0.048,1.24,-0.206,0.25,0.4,0.735,2.558,0.071,0.785,0.111,0.08,1.928,0.39,1.903,528.9,1873,60.76,0.038,0.014,0.009,AAA-222-111-000-0-0,17.3,
245916931,23 31 50.242,-12 26 23.10,1,15.812,,,,23315024-1226231,,STAR,JHK,rpm,-12,6,-58,3,,,,,,,,,,,,,,,,,14.235,0.032,13.667,0.027,13.595,0.047,4200,464,464,4.845,0.144,0.144,-0.598,0.48,0.3,0.416,0.146,0.126,0.478,0.13,0.183,5.711,5.842,2.536,347.4,196.9,144.7,0.032,0.014,0.005,AAA-222-111-000-0-0,20.5,0775-0921405
245916963,23 30 20.003,-12 26 14.44,1,17.628,,,,23302000-1226144,,STAR,JHK,rpm,80,0,-6,4,,,,,,,,,,,,,,,,,15.554,0.061,15.017,0.073,14.749,0.118,3368,463,386,5.124,0.08,0.08,-0.29,0.3,0.36,0.179,0.064,0.04,0.165,0.081,0.054,25.24,14.31,9.132,200,128,67.56,0.029,0.011,0.007,AAB-222-111-000-0-0,37,0775-0920965
245917051,23 31 37.133,-12 25 51.45,1,11.32,,5832-755-1,388-148472,23313712-1225512,,STAR,BV,plx,-10.4,1.9,-14.1,2.1,,,12.846,0.374,11.566,0.157,,,,,,,,,,,9.678,0.027,9.099,0.024,8.969,0.021,4666,108,108,2.404,0.36,0.36,-0.271,0.3,0.54,10.392,3.575,3.386,1.086,0.189,0.189,9.20E-04,0.002,6.15E-04,1750,2727,2727,0.038,0.013,0.008,AAA-222-111-000-0-0,23.6,
245917075,23 29 49.579,-12 25 44.53,1,12.38,,,388-148420,23294957-1225442,,STAR,JHK,rpm,-4.3,0.8,-1.8,1.4,,,,,,,,,,,,,,,,,11.472,0.024,11.261,0.026,11.254,0.021,6355,269,231,4.2,0.096,0.176,-0.073,0.12,0.21,1.448,0.372,0.193,1.241,0.136,0.136,0.38,0.179,0.181,576,130.7,90.24,0.035,0.011,0.006,AAA-222-111-000-0-0,60.2,
245917090,23 32 02.131,-12 25 41.21,1,14.027,,,388-148481,23320211-1225410,,STAR,JHK,rpm,69,1.9,-32.3,1.8,,,,,,,,,,,,,,,,,12.027,0.022,11.41,0.023,11.244,0.021,3920,313,156,4.882,0.055,0.066,-0.144,0.24,0.32,0.397,0.063,0.064,0.441,0.085,0.071,6.888,2.404,1.782,116.5,31.53,24.82,0.025,0.008,0.005,AAA-222-111-000-0-0,38.1,
245917141,23 28 22.739,-12 25 31.47,1,13.455,,,388-148392,23282274-1225315,,STAR,gri,rpm,14.1,1.5,5.3,2.1,,,14.836,0.04,13.718,0.02,,,14.352,0.03,13.329,0.01,13.071,0.05,,,11.84,0.024,11.304,0.028,11.173,0.026,4593,55,55,4.657,0.021,0.02,-0.048,0.16,0.1,0.669,0.013,0.034,0.734,0.023,0.032,2.456,0.287,0.147,215.2,9.622,12.78,0.033,0.004,0.004,AAA-222-111-000-0-0,48,
245917146,23 29 12.536,-12 25 31.05,1,11.29,,5825-953-1,388-148407,23291253-1225309,,STAR,BV,plx,30.5,1.6,-9.4,1.8,,,12.394,0.288,11.506,0.174,,,,,,,,,,,10.423,0.022,10.156,0.026,10.093,0.023,6110,183,146,4.159,0.14,0.168,-0.111,0.2,0.32,1.417,0.317,0.219,1.122,0.146,0.146,0.369,0.223,0.16,351.8,81.54,81.54,0.036,0.011,0.007,AAA-222-111-000-0-0,46.9,
245917175,23 28 52.217,-12 25 24.55,1,11.152,,5825-648-1,388-148398,23285222-1225245,,STAR,gri,plx,15.7,1.4,-10,1.5,,,11.759,0.136,11.063,0.109,,,11.476,0.03,11.035,0.04,11.013,0.09,,,10.209,0.022,9.962,0.024,9.897,0.023,6084,122,122,4.292,0.075,0.135,-0.037,0.15,0.21,1.229,0.192,0.121,1.111,0.085,0.102,0.562,0.179,0.201,252.3,40.87,40.87,0.035,0.011,0.007,AAA-222-111-000-0-0,83.2,
245917265,23 31 43.219,-12 25 04.57,1,15.138,,,388-148475,23314321-1225044,,STAR,JHK,rpm,42.3,1.6,-44.1,3.1,,,,,,,,,,,,,,,,,13.254,0.027,12.637,0.026,12.506,0.026,4025,289,206,4.853,0.06,0.072,-0.249,0.25,0.3,0.424,0.067,0.058,0.478,0.069,0.083,6.079,2.216,1.624,216.9,61.24,40.6,0.03,0.009,0.005,AAA-222-111-000-0-0,43.8,
245917331,23 33 15.366,-12 24 49.60,1,12.666,,,388-148501,23331537-1224494,,STAR,JHK,rpm,99,3,-14,4.8,,,,,,,,,,,,,,,,,10.551,0.028,9.95,0.029,9.734,0.029,3811,205,117,4.899,0.045,0.054,-0.008,0.16,0.24,0.38,0.061,0.044,0.428,0.075,0.062,7.37,2.016,1.856,52.7,10.22,8.562,0.013,0.005,0.003,AAA-222-111-000-0-0,6.4,
245917389,23 32 50.074,-12 24 37.14,1,10.679,,5832-764-1,388-148496,23325008-1224371,,STAR,BV,plx,-22.7,1.4,-51.8,1.4,,,11.231,0.068,10.744,0.069,,,,,,,,,,,9.522,0.024,9.284,0.022,9.19,0.021,6272,185,222,4.165,0.095,0.114,-0.033,0.15,0.24,1.476,0.2,0.148,1.219,0.09,0.126,0.356,0.13,0.111,236.6,27.47,27.47,0.034,0.011,0.007,AAA-222-111-000-0-0,44.2,
245917411,23 32 30.487,-12 24 30.81,1,11.569,,5832-886-1,388-148489,23323048-1224307,,STAR,BV,rpm,-1,2,-11,2.1,,,12.985,0.393,11.792,0.185,,,,,,,,,,,10.126,0.026,9.699,0.023,9.62,0.023,5227,127,159,2.473,1.2,0.072,-0.784,0.54,0.3,8.973,0.966,6.386,0.909,0.195,0.027,0.001,0.064,2.87E-04,1440,81.8,983.6,0.037,0.011,0.007,AAA-222-111-000-0-0,19.4,
245917438,23 31 36.376,-12 24 25.39,1,13.358,,,388-148470,23313637-1224253,,STAR,JHK,rpm,-1,2.5,16.8,2.3,,,,,,,,,,,,,,,,,12.019,0.027,11.633,0.024,11.504,0.024,5443,219,175,4.504,0.045,0.648,-0.104,0.16,0.24,0.881,1.06,0.068,0.927,0.107,0.067,1.308,0.247,1.175,383.8,437.5,48.76,0.039,0.014,0.01,AAA-222-111-000-0-0,11.4,
245917547,23 29 23.633,-12 23 58.06,1,13.328,,,389-138802,23292363-1223580,,STAR,JHK,rpm,-6.9,2.8,6.2,1.6,,,,,,,,,,,,,,,,,11.916,0.026,11.451,0.024,11.356,0.026,5074,151,121,3.167,0.91,0.728,-0.594,0.5,0.5,3.661,4.588,2.335,0.911,0.219,0.061,0.012,0.262,0.011,1166,1907,723.5,0.037,0.011,0.007,AAA-222-111-000-0-0,36.2,
245917627,23 33 13.007,-12 23 39.42,1,10.423,,5832-796-1,389-138886,23331300-1223393,,STAR,BV,plx,-11,1.3,-33.2,1.3,,,10.945,0.056,10.48,0.05,,,,,,,,,,,9.203,0.022,8.839,0.065,8.838,0.019,5933,283,453,3.945,0.15,0.15,-0.165,0.24,0.32,1.811,0.312,0.266,1.125,0.158,0.158,0.176,0.116,0.07,230.4,31.53,31.53,0.033,0.01,0.006,AAA-212-111-000-0-0,31,
245917637,23 28 25.431,-12 23 37.55,1,11.97,,,389-138780,23282543-1223375,,STAR,JHK,rav,-2.1,1.1,-3.1,2,,,,,,,,,,,,,,,,,10.51,0.027,10.029,0.025,9.924,0.023,4679,114,95,1.77,0.152,0.095,-0.973,0.12,0.12,19.922,2.328,3.229,0.896,0.018,0.018,1.10E-04,8.62E-05,3.02E-05,3343,331,468.7,0.038,0.013,0.008,AAA-222-111-000-0-0,43.9,
245917677,23 30 05.731,-12 23 29.44,1,13.548,,,389-138823,23300572-1223293,,STAR,JHK,rpm,4,1.6,21.8,2.1,,,,,,,,,,,,,,,,,12.284,0.022,11.913,0.023,11.824,0.019,5569,220,220,4.493,0.04,0.12,-0.162,0.2,0.36,0.894,0.179,0.071,0.91,0.072,0.072,1.253,0.219,0.455,442.6,115.6,40.8,0.035,0.012,0.007,AAA-222-111-000-0-0,68.9,
245917698,23 28 54.115,-12 23 25.87,1,15.336,,,,23285411-1223258,,STAR,JHK,rpm,42,3,-76,2,,,,,,,,,,,,,,,,,13.111,0.028,12.533,0.025,12.261,0.026,3544,111,139,5.007,0.07,0.025,0.064,0.12,0.16,0.268,0.024,0.057,0.267,0.039,0.079,13.5,6.376,1.742,104.7,20.59,20.29,0.025,0.008,0.005,AAA-222-111-000-0-0,41.4,0776-0914059
245917800,23 30 19.829,-12 23 02.58,1,15.707,,,389-138828,23301982-1223025,,STAR,JHK,rpm,18.4,3.4,7.7,2,,,,,,,,,,,,,,,,,13.944,0.026,13.298,0.035,13.235,0.039,4363,223,268,4.715,0.084,0.06,-0.118,0.2,0.24,0.577,0.07,0.097,0.627,0.073,0.102,3.187,1.505,0.684,446,96.68,102.7,0.035,0.011,0.006,AAA-222-111-000-0-0,57.8,
