EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V)
211312333,08 36 37.886,+10 05 57.81,1,9.933,,801-956-1,501-050332,08363789+1005578,,STAR,gri,plx,-5.8,1.9,0.9,1.8,,,11.147,0.087,10.236,0.052,,,10.65,0.02,10.007,0.19,9.626,0.03,,,8.455,0.019,7.964,0.024,7.877,0.027,4920,99,99,2.607,0.336,0.28,-0.404,0.35,0.35,9.323,1.681,3.808,1.082,0.842,0.191,0.002,0.004,9.09E-04,452.4,125.4,125.4,0.032,0.011,0.007
211312337,08 24 51.815,+10 05 57.98,1,12.996,,,501-049470,08245181+1005578,,STAR,gri,rpm,-5.1,2,-6,3.1,,,13.436,0.01,13.026,0.02,,,13.148,0.02,12.945,0.01,12.87,0.02,,,12.116,0.023,11.86,0.025,11.879,0.025,6603,79,105,4.126,0.14,0.14,-0.401,0.25,0.25,1.5,0.356,0.212,1.198,0.119,0.143,0.294,0.194,0.134,837.8,222.8,114.8,0.032,0.008,0.005
211312405,08 26 47.762,+10 06 02.88,1,10.742,,,501-049612,,,STAR,gri,,-15.2,2.3,-8.9,3.3,,,11.362,0.01,10.843,0.01,,,11.032,0.01,10.71,0.01,10.617,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211312465,08 29 15.239,+10 06 08.55,1,15.758,,,,08291523+1006085,5972-301-5-0080-0305,EXTENDED,gri,,0,2,4,2,,,,,,,18.76,0.03,16.715,0.004,15.779,0.003,15.348,0.003,15.033,0.005,14.816,0.086,14.1,0.078,13.673,0.086,,,,,,,,,,,,,,,,,,,,,,,,
211312483,08 23 48.248,+10 06 10.24,1,12.378,,,501-049385,08234825+1006102,,STAR,gri,rpm,4.9,1.5,-19.8,1.8,,,12.995,0.02,12.49,0.01,,,12.667,0.01,12.347,0.01,12.254,0.03,,,11.426,0.024,11.212,0.028,11.098,0.023,6319,75,100,4.228,0.09,0.144,-0.21,0.2,0.36,1.307,0.266,0.152,1.143,0.095,0.17,0.444,0.198,0.179,516.6,84.78,72.83,0.03,0.008,0.007
211312522,08 23 52.055,+10 06 13.72,1,12.684,,,501-049387,08235206+1006137,,STAR,gri,rpm,0.6,3.7,6.2,1.5,,,13.565,0.02,12.847,0.031,,,13.129,0.03,12.638,0.01,12.493,0.03,,,11.526,0.023,11.217,0.028,11.12,0.023,5817,116,116,4.257,0.175,0.42,-0.022,0.12,0.27,1.212,0.841,0.222,1.076,0.156,0.087,0.509,0.428,0.392,453.8,306.3,90,0.034,0.01,0.008
211312549,08 44 40.020,+10 06 15.99,1,12.639,,,501-050764,08444002+1006159,,STAR,gri,rpm,-12,2,-0.2,3.1,,,13.415,0.07,12.773,0.02,,,13.037,0.05,12.591,0.01,12.468,0.02,,,11.643,0.027,11.351,0.031,11.268,0.019,5936,142,119,4.281,0.145,0.29,-0.113,0.2,0.24,1.192,0.524,0.219,1.056,0.112,0.094,0.559,0.391,0.365,490.7,210.8,98.23,0.032,0.011,0.007
211312555,08 31 03.193,+10 06 16.59,1,17.005,,,,08310319+1006165,6004-301-4-0080-0309,STAR,gri,rpm,-38,3,-34,3,,,,,,,21.532,0.108,19.117,0.009,17.644,0.006,16.1,0.005,15.426,0.006,14.009,0.028,13.428,0.027,13.148,0.04,3448,103,123,5.088,0.035,0.042,-0.038,0.12,0.15,0.206,0.025,0.022,0.187,0.036,0.027,21.74,4.098,4.669,117.6,18.36,15.88,0.016,0.007,0.002
211312570,08 47 46.940,+10 06 17.75,1,10.872,,813-1234-1,501-050887,08474693+1006178,,STAR,gri,lam,7.2,1.5,-7.9,1.5,,,11.393,0.061,10.985,0.065,,,11.052,0.04,10.812,0.02,10.774,0.03,,,10.073,0.023,9.891,0.028,9.835,0.024,6411,155,155,4.22,0.085,0.136,-0.118,0.12,0.12,1.392,0.306,0.163,1.234,0.099,0.099,0.422,0.161,0.17,300,60.52,43.72,0.029,0.008,0.007
211312580,08 50 50.115,+10 06 18.70,1,12.614,,,501-051035,08505012+1006186,,STAR,gri,lam,-11.2,1.1,-3.3,1.4,,,13.415,0.08,12.78,0.02,,,13.085,0.06,12.586,0.01,12.412,0.08,,,11.541,0.022,11.233,0.022,11.14,0.02,6003,119,143,4.01,0.125,0.125,-0.253,0.18,0.15,1.656,0.358,0.294,1.07,0.157,0.098,0.228,0.142,0.088,631.4,129.5,107.4,0.031,0.011,0.007
211312607,08 29 59.681,+10 06 20.32,1,16.426,,,,08295968+1006203,5972-301-5-0081-0384,STAR,gri,rpm,-15,3,-60,3,,,,,,,20.938,0.06,18.303,0.007,16.916,0.005,15.622,0.004,14.95,0.005,13.565,0.024,12.899,0.033,12.655,0.032,3697,151,108,4.978,0.045,0.054,-0.078,0.15,0.21,0.297,0.058,0.035,0.319,0.073,0.052,11.03,3.511,2.663,153.5,41.72,22.73,0.022,0.007,0.004
211312610,08 29 20.079,+10 06 20.77,1,13.099,,,501-049805,08292008+1006207,,STAR,gri,rpm,-5.5,2.4,1,2.4,,,14.081,0.04,13.275,0.04,,,13.62,0.03,13.072,0.03,12.875,0.06,,,11.906,0.024,11.562,0.024,11.475,0.025,5658,102,171,4.363,0.132,0.616,-0.074,0.15,0.27,1.061,1.29,0.172,0.996,0.184,0.092,0.823,0.437,0.74,463,508.8,81.43,0.032,0.01,0.008
211312615,08 36 15.674,+10 06 21.10,1,17.405,,,,,5972-301-4-0091-0403,EXTENDED,gri,,-4,2,4,2,,,,,,,19.104,0.04,17.915,0.007,17.435,0.008,17.187,0.008,16.985,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211312622,08 27 36.595,+10 06 21.60,1,16.189,,,,08273659+1006216,5972-301-5-0077-0397,EXTENDED,gri,,0,2,3,2,,,,,,,18.909,0.027,17.053,0.004,16.217,0.003,15.819,0.004,15.501,0.006,15.153,0.077,14.396,0.085,14.162,0.111,,,,,,,,,,,,,,,,,,,,,,,,
211312652,08 29 06.563,+10 06 23.96,1,13.845,,,501-049792,08290657+1006240,,STAR,gri,rpm,1.2,3.1,0.6,3.5,,,14.523,0.01,13.994,0.02,,,14.181,0.03,13.856,0.04,13.701,0.03,,,12.973,0.028,12.683,0.022,12.633,0.035,6140,123,123,4.186,0.165,0.231,-0.376,0.25,0.3,1.33,0.385,0.254,1.02,0.133,0.111,0.38,0.328,0.2,1003,308.3,200.8,0.033,0.01,0.007
211312733,08 27 17.963,+10 06 29.96,1,13.538,,,501-049655,08271795+1006299,,STAR,gri,rpm,-7.1,6.7,-2.4,2.7,,,14.208,0.01,13.681,0.04,,,13.852,0.03,13.524,0.05,13.403,0.03,,,12.622,0.024,12.359,0.022,12.36,0.03,6180,149,112,4.213,0.13,0.182,-0.321,0.25,0.3,1.295,0.362,0.185,1.067,0.129,0.155,0.45,0.255,0.21,843.1,227.1,132.1,0.033,0.011,0.008
211312762,08 32 44.344,+10 06 32.18,1,15.719,,,501-050075,08324433+1006319,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.504,0.032,12.951,0.024,12.657,0.034,3462,180,210,5.058,0.098,0.07,-0.007,0.12,0.18,0.214,0.059,0.054,0.209,0.086,0.073,18.85,12.15,6.397,99.31,34.96,30.16,0.014,0.007,0.006
211312887,08 25 57.264,+10 06 41.41,1,15.466,,,,08255726+1006414,6004-301-5-0072-0323,EXTENDED,gri,,1,2,0,2,,,,,,,17.462,0.014,16.152,0.003,15.523,0.003,15.172,0.003,14.916,0.005,14.988,0.094,14.417,0.111,13.94,0.107,,,,,,,,,,,,,,,,,,,,,,,,
211312968,08 54 53.814,+10 06 46.86,1,12.638,,,501-051201,08545380+1006466,,STAR,gri,lam,-2.6,1.6,0.6,1.6,,,13.382,0.01,12.781,0.01,,,13.013,0.02,12.588,0.01,12.478,0.06,,,11.681,0.024,11.388,0.03,11.352,0.025,5981,118,118,4.146,0.196,0.14,-0.159,0.12,0.12,1.389,0.325,0.302,1.05,0.101,0.072,0.375,0.363,0.165,571.5,118.8,115.9,0.032,0.013,0.007
211312985,08 38 09.835,+10 06 48.28,1,13.56,,,501-050416,08380983+1006482,,STAR,gri,rpm,1.9,1.6,-7.3,2.1,,,14.315,0.07,13.718,0.05,,,13.963,0.03,13.591,0.06,13.387,0.04,,,12.572,0.024,12.272,0.03,12.261,0.024,6053,144,144,4.22,0.165,0.231,-0.246,0.2,0.28,1.235,0.421,0.233,1.042,0.126,0.126,0.454,0.354,0.251,800.5,260.6,167.6,0.033,0.014,0.007
211312993,08 33 04.098,+10 06 48.70,1,12.755,,,501-050093,08330409+1006487,,STAR,gri,rpm,-27,1.7,-12.7,1.3,,,13.73,0.04,12.89,0.03,,,13.314,0.08,12.658,0.03,12.515,0.13,,,11.422,0.022,10.966,0.021,10.865,0.02,5149,124,124,4.572,0.04,0.88,-0.294,0.3,0.48,0.787,1.683,0.092,0.849,0.065,0.119,1.66,0.406,1.589,245,501.1,32.6,0.025,0.01,0.006
211313021,08 55 45.466,+10 06 50.67,1,16.092,,,,08554546+1006506,5972-301-1-0122-0215,EXTENDED,gri,,-2,2,6,2,,,,,,,19.169,0.035,17.131,0.005,16.086,0.003,15.646,0.003,15.268,0.006,14.811,0.069,14.144,0.09,13.773,0.075,,,,,,,,,,,,,,,,,,,,,,,,
211313046,08 36 29.685,+10 06 52.20,1,18.978,,,,08362968+1006522,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,16.422,0.107,15.661,0.134,15.346,0.139,3912,441,367,4.899,0.145,0.174,-0.246,0.25,0.35,0.377,0.158,0.146,0.398,0.173,0.173,7.294,9.884,3.722,820.1,522.2,366.1,0.032,0.011,0.007
211313119,08 50 28.173,+10 06 57.33,1,10.442,,813-1954-1,501-051017,08502817+1006572,,STAR,gri,plx,-25,1.8,-10.9,1.7,,,11.036,0.061,10.463,0.052,,,10.751,0.03,10.378,0.04,10.31,0.08,,,9.572,0.022,9.353,0.022,9.295,0.02,6309,128,153,4.228,0.075,0.105,-0.002,0.12,0.21,1.387,0.181,0.116,1.229,0.077,0.108,0.441,0.134,0.137,231.4,25.89,25.89,0.027,0.008,0.007
211313187,08 50 14.770,+10 07 02.39,1,12.664,,,501-051010,08501477+1007023,,STAR,gri,rpm,-21.6,1.4,-15.9,2.3,,,13.49,0.08,12.832,0.04,,,13.133,0.08,12.625,0.03,12.463,0.06,,,11.639,0.025,11.323,0.022,11.257,0.018,5784,173,138,4.407,0.07,0.224,-0.123,0.15,0.21,1.021,0.353,0.114,0.987,0.072,0.072,0.891,0.317,0.495,395.5,133.1,53.41,0.031,0.011,0.008
211313307,08 31 29.125,+10 07 11.78,1,13.165,,,501-049972,08312913+1007116,,STAR,gri,rpm,-12.8,2.1,-12.4,1.8,,,14.027,0.06,13.216,0.03,,,13.652,0.13,12.989,0.05,12.956,0.24,,,11.93,0.024,11.576,0.025,11.494,0.024,5619,225,225,4.472,0.06,0.348,-0.098,0.2,0.28,0.925,0.564,0.095,0.942,0.09,0.09,1.157,0.316,0.828,391.1,226.5,52.04,0.031,0.011,0.007
211313347,08 35 34.607,+10 07 14.42,1,13.104,,,501-050264,08353460+1007144,,STAR,gri,rpm,-3.3,1.6,-10.4,1.9,,,13.717,0.07,13.108,0.02,,,13.325,0.03,13.031,0.13,12.832,0.01,,,12.014,0.019,11.781,0.031,11.652,0.021,6227,234,195,4.175,0.155,0.155,-0.201,0.2,0.28,1.36,0.355,0.239,1.139,0.148,0.148,0.41,0.294,0.196,679.5,168.1,134.8,0.034,0.014,0.007
211313494,08 55 36.667,+10 07 24.99,1,13.617,,,501-051232,08553666+1007253,,STAR,gri,lam,-5.5,2.1,-11.1,4.3,,,14.551,0.02,13.793,0.06,,,14.143,0.04,13.55,0.02,13.391,0.1,,,12.321,0.024,11.957,0.028,11.866,0.026,5723,138,207,4.347,0.11,0.242,0.089,0.12,0.12,1.084,0.399,0.157,1.039,0.09,0.075,0.747,0.384,0.421,580.9,231.4,109.8,0.032,0.01,0.006
211313520,08 32 38.260,+10 07 26.54,1,13.801,,,501-050062,08323826+1007266,,STAR,gri,rpm,-15.6,2,7.9,2.3,,,14.495,0.06,13.844,0.02,,,14.166,0.12,13.672,0.05,13.645,0.16,,,12.681,0.027,12.381,0.022,12.3,0.029,5926,176,176,4.351,0.095,0.19,-0.229,0.24,0.32,1.057,0.305,0.126,0.978,0.097,0.097,0.727,0.388,0.371,681.7,210.4,105.5,0.034,0.01,0.008
211313582,08 36 51.710,+10 07 31.17,1,13.457,,,501-050348,08365170+1007311,,STAR,gri,rpm,2.3,2.6,-1.5,3,,,14.412,0.07,13.698,0.02,,,13.963,0.04,13.625,0.18,13.24,0.23,,,12.53,0.023,12.241,0.028,12.149,0.024,6042,180,180,4.215,0.18,0.288,-0.213,0.25,0.25,1.337,0.533,0.285,1.07,0.16,0.114,0.417,0.377,0.248,819,306.4,190.5,0.034,0.011,0.008
211313716,08 40 51.005,+10 07 41.47,1,13.366,,,501-050569,08405100+1007414,,STAR,gri,rpm,6,2.1,-1,2.1,,,14.517,0.09,13.578,0.04,,,14.009,0.03,13.324,0.06,13.091,0.03,,,11.978,0.021,11.574,0.025,11.472,0.025,5225,126,126,3.624,0.8,1.12,-0.351,0.35,0.49,2.289,5.627,1.475,0.937,0.257,0.061,0.058,1.004,0.057,866.8,2065,552.8,0.034,0.013,0.007
211313757,08 27 05.181,+10 07 45.38,1,17.162,,,,08270518+1007453,6004-301-5-0073-0547,EXTENDED,gri,,0,2,3,2,,,,,,,20.492,0.085,18.287,0.008,17.147,0.005,16.68,0.005,16.294,0.009,15.684,0.088,14.963,0.099,14.311,0.102,,,,,,,,,,,,,,,,,,,,,,,,
211313764,08 51 04.455,+10 07 45.75,1,10.877,,814-2812-1,501-051043,08510446+1007458,,STAR,gri,lam,-26.1,2,-24.6,1.9,,,11.646,0.098,11.189,0.103,,,11.306,0.06,10.873,0.02,10.693,0.15,,,9.925,0.022,9.703,0.024,9.606,0.018,6000,119,119,4.369,0.07,0.126,-0.187,0.15,0.15,1.096,0.198,0.108,1.027,0.08,0.08,0.771,0.245,0.276,201.4,33.06,23.96,0.024,0.007,0.006
211313801,08 32 55.198,+10 07 48.30,1,15.231,,,501-050085,08325518+1007483,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.006,0.026,12.457,0.026,12.156,0.026,3478,132,185,5.066,0.084,0.06,-0.015,0.15,0.18,0.217,0.053,0.05,0.196,0.074,0.053,18.67,9.984,5.605,80.98,27.01,23.65,0.012,0.006,0.005
211313853,08 32 11.504,+10 07 50.51,1,13.276,,,501-050022,08321150+1007504,,STAR,gri,rpm,-6.4,1.5,-31.6,1.7,,,14.094,0.07,13.37,0.01,,,13.758,0.13,13.157,0.04,13.069,0.22,,,11.988,0.026,11.621,0.024,11.561,0.026,5560,166,166,4.493,0.055,0.11,-0.178,0.2,0.32,0.882,0.128,0.094,0.898,0.072,0.086,1.288,0.352,0.37,386.8,73.54,52.22,0.028,0.013,0.005
211313863,08 31 38.066,+10 07 51.28,1,13.963,,,501-049982,08313808+1007512,,STAR,gri,rpm,-6.3,1.9,-0.6,2.2,,,14.573,0.04,13.965,0.02,,,14.272,0.13,13.821,0.02,13.83,0.2,,,12.864,0.024,12.561,0.028,12.547,0.03,6017,179,179,4.262,0.14,0.252,-0.229,0.24,0.24,1.221,0.424,0.208,1.026,0.108,0.108,0.529,0.359,0.321,863.9,305.8,168.1,0.034,0.011,0.008
211313882,08 54 24.576,+10 07 52.43,1,12.144,,,501-051178,,,STAR,gri,,-4.9,1.9,-29.8,3.7,,,13.081,0.041,12.326,0.04,,,12.684,0.04,12.095,0.03,11.912,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211313910,08 54 21.235,+10 07 54.51,1,13.602,,,501-051175,08542123+1007544,,STAR,gri,lam,1.8,1.7,-6.3,2.2,,,14.392,0.02,13.736,0.05,,,14.024,0.04,13.552,0.03,13.422,0.05,,,12.474,0.023,12.18,0.027,12.117,0.023,5809,139,139,4.419,0.06,0.108,-0.141,0.12,0.15,1.005,0.151,0.084,0.981,0.067,0.067,0.94,0.23,0.306,578.5,103.4,64.09,0.033,0.01,0.007
211313912,08 36 21.829,+10 07 54.74,1,12.635,,,501-050316,08362182+1007547,,STAR,gri,rpm,2.9,2.4,-14.2,2.4,,,13.203,0.06,12.635,0.03,,,12.827,0.03,12.571,0.16,12.382,0.03,,,11.599,0.025,11.336,0.029,11.277,0.023,6159,149,187,4.194,0.156,0.208,-0.16,0.2,0.32,1.353,0.398,0.228,1.101,0.13,0.13,0.407,0.253,0.2,549.9,157.2,103.9,0.031,0.011,0.008
211313944,08 24 27.277,+10 07 57.41,1,11.552,,799-871-1,501-049434,08242727+1007573,,STAR,gri,rpm,-37.4,2.3,-22.1,2.5,,,12.353,0.262,11.601,0.171,,,12.025,0.02,11.513,0.02,11.349,0.02,,,10.415,0.024,10.029,0.025,9.953,0.027,5604,111,111,4.481,0.065,0.637,-0.267,0.25,0.35,0.911,1.014,0.127,0.903,0.107,0.107,1.183,0.394,1.057,195.9,214.5,30.3,0.024,0.01,0.007
211313991,08 27 30.960,+10 08 01.09,1,13.51,,,501-049673,08273096+1008012,,STAR,gri,rpm,-16,2.6,-18.1,3,,,14.504,0.01,13.728,0.04,,,14.049,0.01,13.467,0.03,13.279,0.02,,,12.301,0.024,11.886,0.022,11.846,0.024,5462,85,107,4.526,0.045,0.756,-0.258,0.2,0.32,0.844,1.171,0.083,0.887,0.054,0.065,1.43,0.289,1.322,422.7,528,50.28,0.035,0.01,0.01
211313995,08 51 30.987,+10 08 01.33,1,13.075,,,501-051061,08513098+1008013,,STAR,gri,rpm,-11,1.7,-12.2,1.8,,,13.997,0.08,13.313,0.02,,,13.624,0.05,13.114,0.04,12.84,0.26,,,12.107,0.021,11.814,0.02,11.726,0.018,5878,140,140,4.353,0.09,0.234,-0.091,0.18,0.18,1.1,0.419,0.142,1.023,0.096,0.08,0.736,0.268,0.428,538.4,195.3,77.18,0.033,0.011,0.008
211314004,08 31 21.073,+10 08 02.17,1,12.315,,,501-049961,08312108+1008020,,STAR,gri,rpm,-20.1,1.3,-2.5,1.5,,,12.83,0.04,12.288,0.02,,,12.559,0.12,12.145,0.02,12.211,0.22,,,11.333,0.026,11.047,0.024,11.04,0.023,6066,146,146,4.281,0.115,0.23,-0.16,0.2,0.28,1.198,0.411,0.164,1.056,0.11,0.11,0.561,0.279,0.31,437.9,128.8,77.01,0.031,0.008,0.008
211314090,08 29 19.240,+10 08 08.38,1,12.882,,,501-049803,08291924+1008083,,STAR,gri,rpm,-9.7,1.8,9.6,1.6,,,13.799,0.04,13.055,0.02,,,13.359,0.03,12.848,0.03,12.678,0.06,,,11.754,0.026,11.408,0.024,11.34,0.026,5738,137,137,4.407,0.08,0.544,-0.098,0.15,0.36,1.026,0.911,0.123,0.996,0.098,0.082,0.896,0.335,0.763,430.1,356.5,74.66,0.032,0.013,0.007
211314149,08 23 57.077,+10 08 11.79,1,14.317,,,501-049393,08235706+1008117,5972-301-6-0071-0173,STAR,gri,rpm,-48.8,4.5,-47.4,4.8,,,16.226,0.02,14.879,0.01,,,15.594,0.04,14.331,0.01,13.77,0.04,,,12.29,0.026,11.648,0.024,11.493,0.025,3991,63,47,4.842,0.042,0.035,-0.122,0.18,0.15,0.442,0.039,0.043,0.498,0.042,0.042,5.545,1.277,0.879,141.6,19.12,19.97,0.016,0.007,0.002
211314162,08 28 06.199,+10 08 13.07,1,15.239,,,501-049726,08280619+1008131,5972-301-5-0078-0072,STAR,gri,rpm,-46.7,4.3,-27.7,4.5,,,17.427,0.26,16.064,0.09,,,16.863,0.08,15.497,0.03,14.544,0.09,,,12.865,0.024,12.206,0.022,11.977,0.021,3650,86,86,4.954,0.055,0.055,0.069,0.09,0.15,0.318,0.054,0.055,0.343,0.055,0.082,10.29,3.432,2.574,120.4,26.36,25.46,0.016,0.006,0.004
211314203,08 52 49.555,+10 08 15.85,1,13.591,,,501-051110,08524956+1008157,,STAR,gri,rpm,-42.2,2,-12.6,2.3,,,14.814,0.01,13.847,0.02,,,14.346,0.06,13.494,0.01,13.267,0.04,,,12.128,0.023,11.63,0.028,11.529,0.023,4924,98,157,4.607,0.035,0.025,-0.086,0.08,0.22,0.729,0.027,0.062,0.779,0.039,0.071,2.016,0.391,0.156,293.9,19.29,35.08,0.027,0.008,0.007
211314278,08 24 53.524,+10 08 20.88,1,13.721,,,501-049475,08245351+1008209,,STAR,gri,rpm,-7.9,3.2,-6.1,3.8,,,14.441,0.02,13.869,0.02,,,14.091,0.03,13.693,0.02,13.562,0.02,,,12.702,0.026,12.413,0.026,12.343,0.032,6022,120,96,4.253,0.145,0.232,-0.269,0.2,0.28,1.214,0.403,0.225,1.013,0.107,0.107,0.476,0.422,0.272,808.7,242.7,158.9,0.034,0.013,0.008
211314302,08 24 03.468,+10 08 22.77,1,13.838,,,501-049404,08240346+1008226,,STAR,gri,rpm,-10.4,2.8,7.3,3.2,,,14.487,0.01,13.956,0.01,,,14.151,0.01,13.799,0.02,13.704,0.02,,,12.785,0.026,12.485,0.026,12.411,0.03,6152,99,99,4.253,0.105,0.189,-0.464,0.25,0.35,1.185,0.3,0.176,0.974,0.135,0.113,0.53,0.245,0.262,850.7,195.9,134.9,0.033,0.011,0.007
211314334,08 33 19.869,+10 08 24.87,1,16.946,,,,08331986+1008248,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.402,0.036,13.747,0.029,13.408,0.047,3630,231,231,4.994,0.11,0.11,-0.058,0.15,0.21,0.265,0.108,0.089,0.265,0.149,0.107,12.36,10.13,5.568,192.3,105.6,68.16,0.023,0.01,0.008
211314346,08 54 19.654,+10 08 25.66,1,12.159,,,501-051172,08541965+1008255,,STAR,gri,rpm,-17.2,1.2,-12.4,2.2,,,12.835,0.02,12.256,0.04,,,12.494,0.06,12.109,0.03,12.016,0.08,,,11.169,0.022,10.893,0.027,10.808,0.021,6084,147,147,4.237,0.145,0.232,-0.15,0.2,0.24,1.29,0.407,0.229,1.088,0.111,0.111,0.441,0.38,0.227,434.5,121.1,80.51,0.032,0.008,0.007
211314347,08 27 08.339,+10 08 25.88,1,13.457,,,501-049648,08270833+1008259,,STAR,gri,rpm,-9,2,2.4,2.2,,,14.005,0.02,13.515,0.02,,,13.675,0.01,13.384,0.03,13.294,0.04,,,12.53,0.024,12.316,0.022,12.214,0.021,6432,129,103,4.194,0.105,0.126,-0.252,0.2,0.28,1.414,0.228,0.197,1.176,0.131,0.157,0.381,0.203,0.133,911.6,179.4,126.7,0.034,0.013,0.008
211314379,08 32 47.345,+10 08 27.99,1,12.215,,,501-050078,08324733+1008279,,STAR,gri,rpm,-2.4,1.9,-0.3,1.2,,,12.433,0.05,12.185,0.03,,,12.248,0.1,12.205,0.04,12.371,0.16,,,11.741,0.024,11.673,0.021,11.671,0.026,7587,229,229,4.114,0.09,0.126,-0.121,0.12,0.08,1.847,0.303,0.22,1.628,0.153,0.096,0.248,0.102,0.095,970.8,145.9,96.76,0.037,0.012,0.002
211314443,08 39 48.249,+10 08 32.29,1,13.54,,,501-050501,08394824+1008322,,STAR,gri,rpm,-15.9,1.9,-7,2.4,,,14.582,0.07,13.758,0.05,,,14.112,0.07,13.548,0.08,13.295,0.03,,,12.258,0.023,11.854,0.032,11.789,0.021,5405,163,163,4.526,0.042,0.672,-0.134,0.16,0.32,0.85,1.119,0.071,0.893,0.08,0.067,1.447,0.253,1.313,404.4,524.5,37.27,0.032,0.015,0.008
211314485,08 40 19.972,+10 08 35.48,1,13.797,,,501-050541,08401997+1008354,6004-301-3-0094-0252,STAR,gri,rpm,1,2,-4.4,2.5,,,14.548,0.13,13.951,0.04,,,14.179,0.06,13.8,0.1,13.633,0.05,,,12.76,0.024,12.46,0.032,12.411,0.026,6041,180,180,4.242,0.145,0.232,-0.189,0.2,0.28,1.214,0.447,0.216,1.052,0.115,0.115,0.514,0.349,0.312,838.5,293.1,161.6,0.034,0.011,0.008
211314558,08 43 52.476,+10 08 40.93,1,12.552,,,501-050727,08435246+1008408,,STAR,gri,rpm,-17.4,1.9,-6.2,2,,,13.277,0.07,12.659,0.02,,,12.9,0.04,12.491,0.02,12.403,0.02,,,11.601,0.029,11.338,0.036,11.283,0.028,6083,122,98,4.235,0.12,0.192,-0.135,0.12,0.24,1.284,0.278,0.194,1.081,0.091,0.127,0.444,0.317,0.207,530.1,102.8,86.12,0.031,0.01,0.007
211314570,08 50 55.292,+10 08 41.94,1,15.152,,,501-051041,08505529+1008419,5972-301-2-0114-0294,STAR,JHK,rpm,-5,9,-44.6,8.3,,,,,,,,,,,,,,,,,12.963,0.025,12.379,0.026,12.124,0.021,3592,106,128,5.005,0.054,0.03,0.011,0.12,0.12,0.274,0.033,0.041,0.281,0.053,0.064,13.07,4.16,2.073,104.7,18.04,18.18,0.015,0.006,0.005
211314611,08 48 41.831,+10 08 43.73,1,11.952,,,501-050931,08484183+1008436,,STAR,gri,rpm,13.4,6,-44.4,1.9,,,12.77,0.07,12.095,0.04,,,12.392,0.09,11.916,0.04,11.764,0.05,,,10.849,0.023,10.531,0.028,10.46,0.021,5815,174,139,4.431,0.065,0.221,-0.253,0.25,0.35,0.975,0.332,0.112,0.932,0.111,0.079,0.953,0.303,0.537,266.7,107.8,38.13,0.029,0.01,0.008
211314703,08 33 19.874,+10 08 50.09,1,13.708,,,501-050109,08331987+1008501,,STAR,gri,rpm,2.6,6.2,7.4,6.2,,,14.397,0.05,13.779,0.03,,,14.03,0.07,13.632,0.07,13.57,0.14,,,12.689,0.027,12.389,0.023,12.375,0.03,6046,143,143,4.264,0.14,0.224,-0.229,0.2,0.28,1.21,0.415,0.204,1.024,0.11,0.11,0.523,0.345,0.29,807.6,275.3,152.7,0.034,0.011,0.008
211314714,08 54 03.477,+10 08 51.02,1,12.536,,,501-051158,08540347+1008509,,STAR,gri,lam,12.4,1.4,-4.2,1.5,,,13.281,0.042,12.671,0.03,,,12.932,0.06,12.47,0.02,12.366,0.07,,,11.424,0.021,11.094,0.027,11.106,0.021,5927,116,139,4.165,0.182,0.156,-0.117,0.12,0.15,1.316,0.281,0.273,1.036,0.094,0.078,0.386,0.386,0.151,478.4,111.5,106.4,0.032,0.011,0.007
211314723,08 47 12.079,+10 08 51.78,1,12.319,,,501-050864,08471208+1008517,,STAR,gri,lam,-4.9,1.1,-19.3,1.3,,,13.039,0.07,12.44,0.02,,,12.663,0.04,12.276,0.02,12.172,0.02,,,11.342,0.022,11.087,0.035,10.996,0.019,5969,142,118,4.346,0.08,0.128,-0.059,0.1,0.12,1.137,0.215,0.117,1.056,0.087,0.062,0.711,0.248,0.271,392.2,82.15,49.82,0.031,0.01,0.008
211314737,08 41 01.877,+10 08 52.53,1,12.088,,,501-050578,08410187+1008525,,STAR,gri,rpm,-18.2,1.3,-10.4,1.5,,,12.756,0.06,12.182,0.04,,,12.387,0.03,12.082,0.04,11.96,0.03,,,11.181,0.026,10.946,0.024,10.902,0.021,6287,151,151,4.23,0.11,0.176,-0.213,0.2,0.24,1.33,0.353,0.206,1.113,0.167,0.14,0.446,0.229,0.196,459,123.1,82.46,0.032,0.008,0.008
