,Unnamed: 0,Unnamed: 0.1,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
2195,2195,2195,212628757,13 21 33.600,-09 56 04.06,1,16.03,,,,13213360-0956040,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.067,0.036,13.587,0.027,13.295,0.036,3446,162,195,5.074,0.065,0.065,-0.011,0.15,0.18,0.209,0.058,0.045,0.194,0.073,0.055,19.52,10.02,6.622,119.6,46.58,28.67,0.025,0.013,0.008,AAA-222-111-000-0-0,42.8,
2196,2196,2196,212628773,13 42 59.700,-09 56 03.28,1,18.177,,,,13425969-0956032,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.625,0.13,16.026,0.141,15.125,0.151,3575,353,294,5.03,0.115,0.138,-0.168,0.25,0.35,0.244,0.138,0.076,0.228,0.168,0.093,15.41,13.95,8.3,493.4,344.5,202.9,0.04,0.023,0.013,BBC-222-111-000-0-0,35.1,
2197,2197,2197,212628774,13 27 54.796,-09 56 03.11,1,17.252,,,,13275479-0956031,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.773,0.097,14.998,0.094,14.456,0.099,3666,413,295,4.983,0.12,0.144,-0.112,0.2,0.28,0.286,0.149,0.098,0.293,0.183,0.131,10.9,11.1,5.502,433,312.6,207.4,0.04,0.023,0.013,AAA-222-111-000-0-0,14.3,
2198,2198,2198,212628815,13 25 36.595,-09 55 59.83,1,13.369,,,401-055478,13253659-0955598,,STAR,gri,rpm,-6.3,2,10.9,2.4,,,13.906,0.02,13.4,0.02,,,13.582,0.02,13.298,0.02,13.16,0.07,,,12.355,0.024,12.137,0.026,12.082,0.023,6404,131,105,4.205,0.09,0.108,-0.342,0.25,0.45,1.332,0.21,0.153,1.081,0.202,0.202,0.399,0.189,0.101,793.3,135.3,97.58,0.033,0.016,0.009,AAA-222-111-000-0-0,,
2199,2199,2199,212628832,13 32 52.775,-09 55 59.03,1,17.234,,,,13325277-0955590,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.756,0.094,14.945,0.102,14.451,0.1,3793,373,373,4.947,0.125,0.15,-0.152,0.2,0.32,0.321,0.157,0.122,0.342,0.192,0.16,9.508,10.36,4.957,456.6,304.7,209.3,0.04,0.023,0.013,AAA-222-111-000-0-0,22.1,
2200,2200,2200,212628852,13 38 25.378,-09 55 57.50,1,13.009,,,401-055864,13382537-0955574,,STAR,gri,rpm,-5.8,1.7,2.6,2.3,,,13.538,0.06,13.014,0.04,,,13.257,0.04,12.922,0.04,12.903,0.16,,,11.977,0.024,11.767,0.024,11.74,0.026,6347,155,155,4.17,0.11,0.154,-0.13,0.18,0.21,1.443,0.354,0.209,1.205,0.127,0.152,0.354,0.175,0.152,715.2,183.5,95.15,0.041,0.02,0.013,AAA-222-111-000-0-0,40.8,
2201,2201,2201,212628866,13 36 29.758,-09 55 56.65,1,13.26,,,401-055805,13362976-0955565,,STAR,gri,rpm,-74.8,2.7,-25.2,3.2,,,14.556,0.08,13.541,0.08,,,14.079,0.05,13.137,0.04,12.909,0.06,,,11.699,0.027,11.193,0.022,11.069,0.019,4803,58,116,4.625,0.036,0.02,-0.211,0.2,0.2,0.687,0.029,0.055,0.732,0.024,0.06,2.221,0.4,0.195,225.9,9.776,35.21,0.031,0.023,0.005,AAA-222-111-000-0-0,76.9,
2202,2202,2202,212628869,13 15 30.103,-09 55 56.28,1,14.05,,,401-055150,13153009-0955561,,STAR,gri,rpm,-14.2,3,-17.1,3.5,,,15.712,0.14,14.476,0.01,,,15.171,0.05,14.025,0.02,13.57,0.03,,,12.152,0.027,11.569,0.024,11.405,0.025,4228,125,75,4.745,0.072,0.045,-0.09,0.2,0.28,0.54,0.056,0.082,0.605,0.063,0.095,3.767,1.373,0.705,175.8,24.93,28.5,0.023,0.012,0.003,AAA-222-111-000-0-0,,
2203,2203,2203,212628894,13 32 40.686,-09 55 53.53,1,18.141,,,,13324068-0955535,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.593,0.125,16.12,0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,BCD-222-111-000-0-0,62.3,
2204,2204,2204,212628903,13 16 25.364,-09 55 53.07,1,11.822,,,401-055183,13162535-0955532,,STAR,gri,rpm,-14.2,2.9,3.5,2,,,12.645,0.02,11.896,0.04,,,12.224,0.04,11.693,0.02,11.65,0.18,,,10.538,0.023,10.244,0.024,10.131,0.019,5864,117,141,4.113,0.306,0.255,0.048,0.15,0.18,1.499,0.618,0.508,1.125,0.188,0.104,0.32,0.493,0.194,352.1,137.3,114.9,0.046,0.024,0.018,AAA-222-111-000-0-0,,
2205,2205,2205,212628952,13 45 05.577,-09 55 47.41,1,17.837,,,,13450557-0955474,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.316,0.119,15.644,0.147,14.769,0.128,3610,394,281,5.028,0.115,0.138,-0.113,0.2,0.32,0.25,0.116,0.079,0.238,0.178,0.099,15.25,13.81,8.216,433.9,299.6,177.2,0.04,0.024,0.012,BBB-222-111-000-0-0,41.5,
2206,2206,2206,212628953,13 35 58.872,-09 55 47.38,1,15.014,,,401-055787,13355887-0955472,,STAR,gri,rpm,-7.3,3.2,-6.6,3.7,,,16.004,0.06,15.164,0.04,,,15.621,0.07,14.938,0.03,14.754,0.06,,,13.599,0.027,13.234,0.027,13.025,0.037,5432,163,163,4.505,0.05,0.13,-0.14,0.25,0.35,0.873,0.175,0.084,0.893,0.068,0.082,1.343,0.309,0.456,764.5,187.8,87.83,0.045,0.025,0.014,AAA-222-111-000-0-0,63.1,
2207,2207,2207,212628955,13 42 57.590,-09 55 47.17,1,17.542,,,,13425758-0955471,,STAR,J,rpm,8,2,10,7,,,,,,,,,,,,,,,,,16.043,0.094,15.134,0.078,14.328,0.088,3491,90,151,5.052,0.077,0.055,-0.001,0.15,0.18,0.22,0.041,0.047,0.215,0.053,0.064,17.7,9.215,4.58,333.4,71.14,88.73,0.042,0.024,0.015,AAA-222-111-000-0-0,35.1,0800-0256581
2208,2208,2208,212628959,13 25 53.375,-09 55 46.90,1,12.204,,,401-055484,13255337-0955469,,STAR,gri,rpm,-0.9,1.3,-7.9,1.7,,,13.032,0.02,12.36,0.02,,,12.638,0.01,12.187,0.01,12.018,0.04,,,11.119,0.027,10.848,0.026,10.766,0.024,5984,122,122,4.187,0.21,0.252,-0.041,0.18,0.15,1.314,0.557,0.276,1.116,0.109,0.131,0.416,0.473,0.272,426.8,151.6,111.9,0.041,0.028,0.014,AAA-222-111-000-0-0,,
2209,2209,2209,212628986,13 37 51.903,-09 55 44.12,1,15.071,,,401-055848,13375190-0955441,,STAR,gri,rpm,-17.1,3.1,6,3.8,,,16.198,0.05,15.243,0.01,,,15.798,0.13,14.938,0.02,14.76,0.16,,,13.366,0.026,12.834,0.026,12.665,0.034,4847,143,114,4.62,0.04,0.04,-0.19,0.25,0.3,0.689,0.07,0.064,0.749,0.066,0.079,2.173,0.41,0.345,479.6,53.09,55.29,0.04,0.023,0.01,AAA-222-111-000-0-0,29.4,
2210,2210,2210,212628988,13 44 48.669,-09 55 43.91,1,10.447,,5546-1196-1,401-056051,13444867-0955438,,STAR,gri,rav,0.7,1.1,0.6,1.5,,,10.978,0.053,10.54,0.05,,,10.666,0.07,10.374,0.05,10.22,0.01,,,9.582,0.023,9.421,0.023,9.326,0.019,6794,165,138,4.259,0.045,0.063,-0.059,0.1,0.08,1.426,0.145,0.113,1.361,0.082,0.069,0.457,0.086,0.098,251.7,27.09,20.55,0.036,0.022,0.011,AAA-222-111-000-0-0,31,0800-0257009
2211,2211,2211,212629001,13 24 23.086,-09 55 42.99,1,18.24,,,,13242308-0955429,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.681,0.152,15.83,0.157,15.183,0.191,3764,540,405,4.976,0.13,0.182,-0.218,0.25,0.45,0.296,0.169,0.107,0.316,0.203,0.145,11.09,12.35,6.571,653.9,533.2,293.7,0.04,0.023,0.013,CCC-222-111-c00-0-0,27.4,
2212,2212,2212,212629024,13 17 54.276,-09 55 41.06,1,18.017,,,,13175427-0955410,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.481,0.16,,,15.175,0.216,,,,,,,,,,,,,,,,,,,,,,,,,CDC-222-111-cc0-0-0,12.6,
2213,2213,2213,212629037,13 32 44.810,-09 55 40.32,1,17.501,,,,13324481-0955403,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.005,0.082,15.582,0.115,14.864,0.13,3592,424,265,5.022,0.11,0.154,-0.113,0.2,0.36,0.243,0.16,0.074,0.252,0.191,0.095,15.03,12.63,8.631,380.7,366.1,145.4,0.037,0.022,0.012,ABB-222-111-000-0-0,36.6,
2214,2214,2214,212629069,13 36 43.982,-09 55 38.22,1,12.108,,5545-1314-1,401-055813,,,STAR,BV,,-66.3,4.1,-19,4.3,,,13.265,0.419,12.339,0.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2215,2215,2215,212629079,13 36 44.194,-09 55 37.59,1,12.526,,,401-055814,13364420-0955375,,STAR,gri,rpm,22.6,9,42.6,9,,,13.646,0.08,12.744,0.07,,,13.2,0.08,12.437,0.02,12.237,0.06,,,11.363,0.03,10.947,0.039,10.854,0.031,5169,190,127,4.554,0.05,0.06,-0.101,0.2,0.36,0.808,0.105,0.093,0.859,0.065,0.104,1.593,0.45,0.351,241.6,41.21,35.2,0.04,0.02,0.014,AAA-222-111-000-0-0,5.6,0800-0255284
2216,2216,2216,212629172,13 44 27.642,-09 55 29.71,1,18.307,,,,13442764-0955297,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.749,0.183,15.816,0.139,,,,,,,,,,,,,,,,,,,,,,,,,,,CBU-220-110-000-0-0,17.9,
2217,2217,2217,212629184,13 17 54.221,-09 55 28.51,1,13.014,,,401-055239,13175423-0955285,,STAR,gri,rpm,-34.5,5,-20.6,2,,,13.675,0.03,13.064,0.05,,,13.331,0.03,12.898,0.04,12.878,0.15,,,11.852,0.024,11.543,0.025,11.518,0.024,5940,146,146,4.366,0.075,0.15,-0.412,0.3,0.3,1.021,0.275,0.099,0.892,0.161,0.045,0.825,0.238,0.352,458.6,113.5,59.18,0.041,0.016,0.013,AAA-222-111-000-0-0,,
2218,2218,2218,212629187,13 41 44.648,-09 55 28.40,1,17.203,,,,13414464-0955284,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.727,0.083,15.027,0.093,14.495,0.092,3632,360,257,4.998,0.115,0.138,-0.113,0.2,0.28,0.271,0.131,0.088,0.271,0.187,0.117,12.97,12.32,7.152,368.2,244.2,146.8,0.038,0.023,0.013,AAA-222-111-000-0-0,32.9,
2219,2219,2219,212629196,13 26 17.560,-09 55 27.94,1,14.183,,,401-055502,13261755-0955280,,STAR,gri,rpm,-14.9,3,5.7,3.5,,,15.225,0.06,14.411,0.03,,,14.787,0.03,14.152,0.03,13.924,0.05,,,12.901,0.026,12.49,0.027,12.404,0.024,5360,128,160,4.522,0.045,0.819,-0.215,0.25,0.5,0.852,1.353,0.095,0.885,0.062,0.087,1.379,0.389,1.297,548.6,839.6,78.65,0.04,0.029,0.013,AAA-222-111-000-0-0,,
2220,2220,2220,212629208,13 25 25.671,-09 55 27.10,1,17.24,,,,13252567-0955270,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.95,0.042,14.344,0.051,14.08,0.072,3790,472,262,4.936,0.11,0.154,-0.134,0.2,0.32,0.33,0.154,0.105,0.357,0.178,0.148,9.173,8.306,4.941,348,219,134.4,0.037,0.022,0.012,AAA-222-111-000-0-0,40,
2221,2221,2221,212629238,13 43 04.442,-09 55 25.48,1,13.032,,,401-055994,13430443-0955254,,STAR,gri,rpm,-16,1.9,-0.4,2.4,,,13.76,0.06,13.174,0.05,,,13.445,0.05,13.042,0.03,12.855,0.08,,,12.051,0.024,11.792,0.027,11.731,0.019,6083,150,125,4.242,0.125,0.175,-0.22,0.25,0.25,1.28,0.252,0.21,1.069,0.098,0.118,0.49,0.252,0.216,620,136.5,94.72,0.043,0.02,0.014,AAA-222-111-000-0-0,20.1,
2222,2222,2222,212629245,13 20 21.592,-09 55 24.84,1,18.506,,,,13202159-0955248,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.933,0.197,15.946,0.185,15.152,0.19,3721,529,331,4.979,0.13,0.182,-0.218,0.25,0.4,0.27,0.194,0.098,0.305,0.221,0.138,11.2,12.47,6.637,662.2,542.8,298.3,0.04,0.023,0.013,CCC-222-111-000-0-0,11.7,
2223,2223,2223,212629269,13 14 49.493,-09 55 23.24,1,18.212,,,,13144949-0955232,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.656,0.155,,,15.339,0.187,,,,,,,,,,,,,,,,,,,,,,,,,BDC-222-111-cc0-0-0,6.5,
2224,2224,2224,212629323,13 14 13.429,-09 55 19.48,1,15.94,,,,13141343-0955194,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.731,0.026,13.133,0.025,12.886,0.035,3629,178,178,4.994,0.096,0.08,-0.052,0.16,0.24,0.273,0.075,0.069,0.294,0.101,0.101,12.12,8.09,4.206,155.8,51.95,51.66,0.03,0.016,0.01,AAA-222-111-000-0-0,,
2225,2225,2225,212629372,13 33 39.144,-09 55 15.64,1,13.73,,,401-055711,13333914-0955155,,STAR,gri,rpm,-4.3,2.2,-13.5,2.5,,,14.748,0.11,13.955,0.04,,,14.345,0.09,13.721,0.03,13.466,0.04,,,12.418,0.023,11.997,0.026,11.92,0.026,5260,128,128,3.968,0.645,0.774,-0.358,0.35,0.63,1.463,2.192,0.796,0.882,0.073,0.073,0.182,1.313,0.167,744.4,916.8,410.8,0.042,0.017,0.012,AAA-222-111-000-0-0,44.8,
2226,2226,2226,212629384,13 28 21.204,-09 55 14.76,1,14.255,,,401-055561,13282120-0955146,,STAR,gri,rpm,-22.5,3,-14.2,3.5,,,15.314,0.02,14.456,0.039,,,14.887,0.01,14.204,0.03,13.984,0.06,,,12.966,0.028,12.548,0.023,12.46,0.03,5283,83,104,4.537,0.055,0.055,-0.114,0.24,0.28,0.826,0.071,0.091,0.866,0.049,0.079,1.455,0.411,0.272,535.5,62.58,73.37,0.041,0.023,0.013,AAA-222-111-000-0-0,78.5,
2227,2227,2227,212629401,13 20 21.449,-09 55 13.32,1,17.397,,,,13202144-0955133,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.908,0.11,15.104,0.127,14.419,0.103,3631,411,294,4.997,0.125,0.15,-0.113,0.2,0.28,0.275,0.142,0.094,0.277,0.194,0.121,12.55,12.78,7.146,394.2,289.3,166.8,0.04,0.023,0.013,BBA-222-111-000-0-0,11.7,
2228,2228,2228,212629407,13 16 00.615,-09 55 13.03,1,17.12,,,,13160061-0955130,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.174,0.05,14.584,0.062,14.407,0.105,4017,609,380,4.846,0.174,0.174,-0.209,0.25,0.4,0.386,0.194,0.129,0.425,0.224,0.187,6.138,6.834,3.637,466.9,434.3,197,0.038,0.022,0.012,AAA-222-111-000-0-0,89.9,
2229,2229,2229,212629426,13 43 12.019,-09 55 11.37,1,17.486,,,,13431201-0955113,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.991,0.094,15.381,0.106,14.637,0.12,3585,314,261,5.022,0.11,0.132,-0.113,0.2,0.28,0.238,0.104,0.073,0.249,0.15,0.113,14.67,12.64,6.79,370.5,236,144.2,0.038,0.022,0.012,AAB-222-111-000-0-0,27.6,
2230,2230,2230,212629457,13 12 52.452,-09 55 08.83,1,18.049,,,,13125245-0955088,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.51,0.153,15.649,0.173,15.2,0.171,3807,588,367,4.931,0.162,0.189,-0.243,0.24,0.48,0.326,0.187,0.137,0.361,0.205,0.171,8.577,10.19,5.225,714.5,603.7,327.2,0.04,0.023,0.013,BCC-222-111-000-0-0,,
2231,2231,2231,212629466,13 18 52.522,-09 55 08.46,1,17.598,,,,13185252-0955084,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.095,0.124,15.429,0.129,14.787,0.136,3674,481,301,4.989,0.12,0.168,-0.168,0.25,0.35,0.271,0.174,0.092,0.285,0.201,0.126,12.51,12.45,7.051,480.3,444.2,202,0.04,0.022,0.012,BBB-222-111-000-0-0,63.1,
2232,2232,2232,212629506,13 24 15.798,-09 55 05.31,1,17.617,,,,13241579-0955053,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.113,0.109,15.271,0.135,14.876,0.148,3892,430,358,4.902,0.145,0.145,-0.218,0.25,0.4,0.355,0.151,0.139,0.4,0.173,0.208,7.351,9.961,3.751,623.2,401.6,280.1,0.04,0.023,0.013,ABB-222-111-000-0-0,70.7,
2233,2233,2233,212629512,13 33 54.474,-09 55 05.06,1,18.196,,,,13335447-0955050,,STAR,J,rpm,8,4,14,4,,,,,,,,,,,,,,,,,16.642,0.137,16.025,0.186,15.343,0.199,3754,585,266,4.964,0.095,0.171,-0.218,0.25,0.45,0.301,0.157,0.089,0.316,0.205,0.128,10.63,8.276,5.884,665.6,590.5,242.7,0.041,0.023,0.013,BCC-222-111-000-0-0,38.5,0800-0254607
2234,2234,2234,212629523,13 32 46.776,-09 55 03.90,1,17.402,,,,13324677-0955038,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.913,0.139,15.097,0.148,14.586,0.131,3803,464,331,4.924,0.135,0.162,-0.197,0.25,0.35,0.331,0.175,0.132,0.358,0.203,0.169,9.101,10.36,5.444,572.3,436.1,282.3,0.04,0.023,0.013,BBB-222-111-000-0-0,16,
2235,2235,2235,212629528,13 18 18.728,-09 55 03.40,1,13.828,,,401-055255,13181873-0955034,,STAR,gri,rpm,-3.4,2.4,-1.9,2.7,,,14.541,0.04,13.981,0.07,,,14.207,0.02,13.851,0.06,13.665,0.02,,,12.789,0.023,12.54,0.023,12.534,0.032,6138,124,124,4.194,0.15,0.175,-0.291,0.25,0.3,1.306,0.352,0.205,1.012,0.16,0.114,0.436,0.247,0.203,932.3,217.9,176.6,0.041,0.021,0.013,AAA-222-111-000-0-0,,
2236,2236,2236,212629576,13 14 43.480,-09 54 59.72,1,13.913,,,401-055127,13144348-0954596,,STAR,gri,rpm,-42.4,2.8,-13.8,2.4,,,15.048,0.01,14.16,0.01,,,14.593,0.02,13.9,0.05,13.622,0.04,,,12.57,0.026,12.084,0.023,12.017,0.027,5117,60,120,4.594,0.045,0.025,-0.313,0.25,0.3,0.725,0.056,0.069,0.752,0.07,0.07,1.968,0.51,0.214,367.5,37.31,58.71,0.038,0.013,0.011,AAA-222-111-000-0-0,,
2237,2237,2237,212629594,13 41 45.509,-09 54 58.10,1,18.386,,,,13414550-0954580,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.822,0.164,16.255,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,CCD-222-111-000-0-0,32.9,
2238,2238,2238,212629637,13 17 33.915,-09 54 54.08,1,17.953,,,,13173391-0954540,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.422,0.155,15.281,0.128,14.873,0.138,3905,384,384,4.902,0.174,0.145,-0.218,0.25,0.4,0.35,0.141,0.132,0.382,0.164,0.197,8.051,10.14,3.969,737.5,453.1,360.3,0.04,0.026,0.013,BBB-222-111-000-0-0,16.7,
2239,2239,2239,212629670,13 24 50.013,-09 54 51.24,1,13.76,,,401-055447,13245001-0954512,,STAR,gri,rpm,-21.8,2.4,-7.1,2.7,,,14.624,0.03,13.96,0.01,,,14.249,0.02,13.777,0.03,13.551,0.12,,,12.676,0.027,12.269,0.026,12.188,0.026,5713,135,135,4.448,0.09,0.69,-0.523,0.3,0.48,0.91,1.082,0.123,0.873,0.07,0.099,1.081,0.489,0.979,558,605.7,89.58,0.039,0.023,0.013,AAA-222-111-000-0-0,,
2240,2240,2240,212629678,13 18 57.755,-09 54 50.64,1,12.866,,,401-055271,13185776-0954505,,STAR,gri,rpm,-43.5,2.4,-16,2.8,,,14.558,0.02,13.314,0.02,,,14.018,0.04,12.779,0.01,12.372,0.09,,,10.934,0.026,10.336,0.024,10.19,0.024,4122,96,120,4.79,0.072,0.045,-0.093,0.18,0.21,0.491,0.05,0.078,0.567,0.053,0.096,4.564,1.795,0.854,88.89,12.23,16.57,0.021,0.01,0.006,AAA-222-111-000-0-0,,
2241,2241,2241,212629680,13 36 49.332,-09 54 50.57,1,14.495,,,401-055817,13364934-0954505,,STAR,gri,rpm,-27.7,3.2,16.8,3.8,,,16.056,0.06,14.851,0.04,,,15.538,0.06,14.39,0.05,14.048,0.1,,,12.66,0.023,12.002,0.022,11.939,0.024,4388,106,106,4.695,0.042,0.035,0.003,0.12,0.15,0.605,0.043,0.056,0.673,0.034,0.06,2.96,0.69,0.411,261.1,25.19,27.32,0.035,0.018,0.01,AAA-222-111-000-0-0,69.6,
2242,2242,2242,212629699,13 14 23.917,-09 54 48.74,1,17.259,,,,13142391-0954487,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.137,0.039,14.665,0.055,14.318,0.077,3594,378,236,5.021,0.095,0.133,-0.072,0.16,0.32,0.246,0.14,0.068,0.251,0.172,0.103,15.43,11.08,8.197,240.6,193.4,82.75,0.034,0.02,0.011,AAA-222-111-000-0-0,60.8,
2243,2243,2243,212629702,13 29 18.999,-09 54 48.21,1,13.678,,,401-055589,13291900-0954482,,STAR,gri,rpm,-6.9,2.3,-3.6,2.6,,,14.495,0.01,13.82,0.01,,,14.135,0.01,13.659,0.02,13.483,0.04,,,12.611,0.024,12.318,0.022,12.232,0.026,5902,120,120,4.32,0.11,0.308,-0.153,0.2,0.2,1.135,0.521,0.195,1.009,0.117,0.097,0.637,0.338,0.408,714.9,323.2,133.8,0.045,0.027,0.017,AAA-222-111-000-0-0,,
2244,2244,2244,212629725,13 14 19.805,-09 54 46.87,1,17.49,,,,13141980-0954468,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.995,0.093,15.187,0.093,14.587,0.117,3682,423,302,4.976,0.13,0.156,-0.153,0.2,0.28,0.276,0.144,0.095,0.306,0.193,0.138,11.09,12.35,5.842,469.6,337.1,224.3,0.04,0.023,0.013,AAB-222-111-000-0-0,9.1,
2245,2245,2245,212629729,13 28 52.335,-09 54 46.59,1,15.871,,,401-055579,13285232-0954464,,STAR,JHK,rpm,-16.3,8.2,-41.8,7.8,,,,,,,,,,,,,,,,,13.954,0.029,13.386,0.031,13.196,0.039,3754,222,185,4.954,0.084,0.084,-0.139,0.2,0.32,0.313,0.082,0.065,0.353,0.101,0.101,9.581,5.744,3.103,204,71.83,53.13,0.033,0.018,0.01,AAA-222-111-000-0-0,16.5,
2246,2246,2246,212629737,13 29 03.395,-09 54 45.94,1,15.839,,,,13290339-0954459,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.68,0.027,13.113,0.022,12.85,0.032,3545,134,187,5.033,0.084,0.06,-0.02,0.15,0.21,0.235,0.057,0.062,0.225,0.091,0.076,16.04,10.4,4.816,121,41.47,36.04,0.025,0.013,0.009,AAA-222-111-000-0-0,,
2247,2247,2247,212629752,13 31 42.902,-09 54 44.21,1,10.181,,5545-873-1,401-055659,13314289-0954441,,STAR,gri,plx,38.4,1.8,-12.3,1.9,,,10.875,0.059,10.26,0.046,,,10.535,0.03,10.166,0.04,10.03,0.04,,,9.304,0.027,9.049,0.023,8.986,0.027,6178,149,149,4.056,0.075,0.075,-0.105,0.16,0.28,1.663,0.115,0.107,1.223,0.094,0.15,0.244,0.073,0.048,238.4,14.99,14.99,0.036,0.02,0.01,AAA-222-111-000-0-0,,
2248,2248,2248,212629770,13 15 29.861,-09 54 42.93,1,13.918,,,401-055149,13152986-0954429,,STAR,gri,rpm,-2.5,8.5,-11,5,,,14.669,0.05,14.048,0.03,,,14.278,0.03,13.901,0.02,13.763,0.09,,,12.834,0.022,12.546,0.023,12.513,0.029,6102,98,98,4.221,0.15,0.175,-0.432,0.3,0.36,1.237,0.281,0.194,0.942,0.147,0.092,0.484,0.292,0.209,876.1,174.8,145.7,0.04,0.018,0.013,AAA-222-111-000-0-0,,
2249,2249,2249,212629786,13 44 10.408,-09 54 42.00,1,16.124,,,401-056026,13441038-0954419,,STAR,BV,rpm,-61.9,3.8,-5.8,3.8,,,17.804,0.132,16.402,0.077,,,17.076,0.06,,,,,,,13.008,0.027,12.404,0.026,12.111,0.03,3536,125,83,5.03,0.066,0.055,0.007,0.15,0.18,0.245,0.056,0.053,0.246,0.089,0.064,14.57,6.883,4.016,91.32,32.78,20.6,0.021,0.013,0.007,AAA-222-111-000-0-0,66.7,
2250,2250,2250,212629807,13 17 25.371,-09 54 39.55,1,15.143,,,401-055223,13172536-0954395,,STAR,gri,rpm,-14.9,3,3.2,3.2,,,15.977,0.1,15.323,0.02,,,15.634,0.06,15.158,0.01,14.933,0.03,,,13.871,0.026,13.503,0.027,13.402,0.049,5574,133,167,4.51,0.07,0.84,-0.726,0.4,0.56,0.834,1.431,0.111,0.811,0.095,0.079,1.362,0.497,1.293,849.6,1373,129.8,0.043,0.029,0.013,AAA-222-111-000-0-0,,
2251,2251,2251,212629831,13 17 53.035,-09 54 37.51,1,18.326,,,,13175303-0954375,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.767,0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CDD-222-111-000-0-0,17.3,
2252,2252,2252,212629859,13 42 32.208,-09 54 35.25,1,12.691,,,401-055979,13423220-0954352,,STAR,gri,,,,,,,,13.785,0.07,12.962,0.03,,,13.36,0.05,12.704,0.05,12.405,0.09,,,11.521,0.032,,,11.036,0.033,,,,,,,,,,,,,,,,,,,,,,,,,AEA-222-111-000-0-0,4.6,
2253,2253,2253,212629871,13 13 21.577,-09 54 34.16,1,18.365,,,,13132157-0954341,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.803,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDD-222-111-000-0-0,28.4,
2254,2254,2254,212629901,13 39 37.317,-09 54 32.28,1,17.712,,,,13393731-0954322,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.201,0.106,15.175,0.102,14.625,0.1,3676,441,1589,4.971,0.324,0.18,-0.168,0.25,0.3,0.274,0.172,0.171,0.271,0.222,0.178,11.6,46.79,6.873,470.6,401.7,405.3,0.037,0.027,0.017,AAA-222-111-000-0-0,25.4,
2255,2255,2255,212629969,13 17 42.257,-09 54 27.62,1,13.614,,,401-055232,13174226-0954275,,STAR,gri,rpm,-65.6,2.3,1,10.3,,,14.22,0.03,13.735,0.09,,,13.898,0.04,13.568,0.03,13.492,0.18,,,12.657,0.029,12.36,0.035,12.35,0.034,6151,122,122,4.36,0.126,0.07,-0.91,0.2,0.48,0.972,0.091,0.16,0.812,0.04,0.053,0.859,0.534,0.216,592.5,86.22,153.1,0.036,0.02,0.01,AAA-222-111-000-0-0,,
