EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
212463814,13 42 56.869,-13 30 26.82,1,17.298,,,,13425686-1330268,STAR,JHK,col,,,,,,,,,,,,,,,,,15.018,0.036,14.442,0.047,14.151,0.064,3675,272,227,4.993,0.1,0.12,-0.094,0.2,0.28,0.278,0.105,0.089,0.284,0.153,0.11,11.9,9.261,5.208,272.8,139.1,92.13,0.036,0.019,0.012,AAA-222-111-000-0-0,36.1,
212463880,13 36 57.748,-13 30 21.90,1,14.914,,,383-065022,13365773-1330218,STAR,JHK,rpm,13.1,3.4,27.2,3.6,,,,,,,,,,,,,12.672,0.024,12.068,0.023,11.817,0.024,3611,140,140,4.987,0.078,0.065,0.027,0.09,0.21,0.288,0.063,0.07,0.289,0.089,0.089,12.33,6.592,3.701,96.37,29.27,25.65,0.021,0.014,0.006,AAA-222-111-000-0-0,,
212463903,13 28 49.955,-13 30 20.44,1,13.303,,,383-064727,13284996-1330203,STAR,gri,rpm,-9.3,3,7.6,6,,,14.011,0.07,13.468,0.02,13.664,0.06,13.322,0.05,13.148,0.12,12.363,0.026,12.041,0.022,12.006,0.026,5998,179,143,4.24,0.165,0.198,-0.311,0.25,0.3,1.2,0.347,0.229,0.975,0.128,0.107,0.511,0.408,0.258,690,180.7,143.2,0.041,0.019,0.012,AAA-222-111-000-0-0,,
212463907,13 23 30.040,-13 30 20.27,1,12.631,,,383-064529,13233004-1330204,STAR,gri,rpm,-2.6,1.6,11.1,1.8,,,13.572,0.02,12.819,0.03,13.124,0.03,12.553,0.05,12.42,0.13,11.399,0.022,11.046,0.023,10.968,0.023,5634,137,171,4.108,0.372,0.372,-0.101,0.16,0.28,1.389,0.839,0.523,1.016,0.185,0.132,0.315,0.838,0.229,470.1,294.4,181.1,0.04,0.022,0.012,AAA-222-111-000-0-0,,
212463910,13 14 37.533,-13 30 19.91,1,13.514,,,383-064239,13143753-1330199,STAR,gri,rpm,-0.8,2,-2.9,2.3,,,14.348,0.04,13.669,0.02,13.969,0.02,13.491,0.03,13.318,0.04,12.422,0.022,12.1,0.021,12.016,0.026,5892,116,186,4.29,0.115,0.368,-0.137,0.16,0.36,1.217,0.595,0.22,1.004,0.092,0.092,0.56,0.373,0.39,686.8,278,139.2,0.043,0.029,0.011,AAA-222-111-000-0-0,21.2,
212463932,13 42 07.306,-13 30 18.57,1,13.296,,,383-065221,13420730-1330185,STAR,gri,rpm,-19.8,2.5,-7,3.8,,,14.168,0.05,13.501,0.04,13.776,0.03,13.306,0.03,13.09,0.09,12.249,0.024,11.898,0.022,11.838,0.024,5809,141,141,4.398,0.096,0.432,-0.285,0.25,0.35,0.989,0.584,0.151,0.929,0.108,0.09,0.892,0.44,0.687,514.6,308.5,91.47,0.038,0.031,0.012,AAA-222-111-000-0-0,,
212463936,13 43 06.185,-13 30 18.41,1,14.305,,,383-065255,13430618-1330183,STAR,gri,rpm,-0.7,3,-0.7,3.7,,,15.592,0.04,14.638,0.04,15.085,0.03,14.331,0.04,13.971,0.08,12.796,0.023,12.298,0.029,12.179,0.026,4966,99,119,2.698,0.755,0.755,-0.738,0.4,0.8,6.089,7.784,3.417,0.913,0.067,0.094,0.002,0.029,0.002,3198,4189,1813,0.049,0.027,0.017,AAA-222-111-000-0-0,,
212463948,13 28 32.527,-13 30 17.41,1,14.193,,,383-064716,13283252-1330174,STAR,gri,rpm,-17.9,3.6,2.1,4.1,,,15.136,0.07,14.403,0.04,14.717,0.07,14.127,0.03,13.969,0.1,12.896,0.024,12.521,0.024,12.409,0.027,5519,163,131,4.494,0.055,0.154,-0.189,0.25,0.35,0.882,0.237,0.09,0.911,0.07,0.084,1.232,0.319,0.694,580.2,197.5,66.66,0.042,0.023,0.013,AAA-222-111-000-0-0,55.8,
212463992,13 15 34.695,-13 30 13.64,1,14.483,,,383-064267,13153469-1330137,STAR,gri,rpm,0.7,2.7,-7.6,3.1,,,15.53,0.07,14.738,0.08,15.11,0.04,14.524,0.03,14.214,0.07,13.146,0.026,12.635,0.022,12.553,0.029,5105,100,80,2.854,0.5,0.8,-1.096,0.3,1.02,5.335,7.773,2.293,0.878,0.024,0.081,0.004,0.02,0.004,3515,5089,1506,0.039,0.017,0.011,AAA-222-111-000-0-0,,
212463998,13 14 11.580,-13 30 13.21,1,14.008,,,383-064219,13141158-1330131,STAR,gri,rpm,-9.1,2.3,-9.8,2.6,,,14.89,0.04,14.231,0.11,14.493,0.05,14.001,0.03,13.801,0.06,12.962,0.026,12.619,0.022,12.571,0.034,5762,141,141,4.414,0.084,0.28,-0.201,0.2,0.32,0.998,0.414,0.125,0.943,0.088,0.088,0.904,0.373,0.583,708.6,323.2,102.7,0.042,0.026,0.013,AAA-222-111-000-0-0,67.1,
212464024,13 17 49.321,-13 30 11.52,1,14.108,,,383-064344,13174933-1330114,STAR,gri,rpm,-41.3,3.1,-15.3,3.5,,,14.881,0.03,14.269,0.03,14.502,0.02,14.076,0.02,13.939,0.09,12.966,0.027,12.635,0.028,12.562,0.036,5883,94,117,4.476,0.064,0.112,-0.797,0.3,0.36,0.839,0.176,0.086,0.789,0.074,0.046,1.28,0.377,0.465,611.9,115.3,97.05,0.035,0.009,0.009,AAA-222-111-000-0-0,13.5,
212464048,13 42 30.450,-13 30 09.83,1,18.295,,,,13423044-1330098,STAR,J,,,,,,,,,,,,,,,,,,16.738,0.147,16.23,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,BCU-220-110-000-0-0,40.7,
212464064,13 23 57.327,-13 30 08.62,1,13.992,,,383-064543,13235732-1330085,STAR,gri,rpm,-6.9,2.6,-1.9,3,,,14.515,0.01,13.861,0.05,14.06,0.06,13.97,0.72,13.474,0.12,12.501,0.023,12.141,0.021,12.11,0.021,5731,180,225,4.386,0.1,0.5,-0.198,0.25,0.4,1.031,0.781,0.157,0.958,0.095,0.095,0.833,0.399,0.684,600.8,414.8,118,0.042,0.02,0.014,AAA-222-111-000-0-0,,
212464171,13 23 20.310,-13 30 00.65,1,15.11,,,383-064525,13232032-1330007,STAR,JHK,rpm,-65.4,4.6,-36.7,4.8,,,,,,,,,,,,,12.827,0.022,12.209,0.023,11.959,0.026,3643,143,114,4.973,0.065,0.065,0.016,0.16,0.2,0.293,0.067,0.054,0.307,0.083,0.083,11.37,4.876,3.413,107.6,32.29,21.14,0.025,0.018,0.008,AAA-222-111-000-0-0,,
212464348,13 12 10.181,-13 29 47.96,1,12.587,,,383-064153,13121018-1329479,STAR,gri,rpm,-16.9,4.3,-6.4,1.4,,,13.095,0.01,12.607,0.02,12.792,0.03,12.519,0.02,12.371,0.08,11.687,0.024,11.466,0.022,11.399,0.023,6418,130,130,4.265,0.042,0.112,-0.309,0.25,0.3,1.286,0.244,0.099,1.11,0.102,0.204,0.505,0.116,0.172,567.9,99.95,65.02,0.04,0.013,0.016,AAA-222-111-000-0-0,,
212464364,13 22 15.872,-13 29 46.63,1,17.965,,,,13221587-1329466,STAR,J,,6,1,2,1,,,,,,,,,,,,,16.433,0.111,15.75,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,BBU-220-110-000-0-0,69.1,0765-0271072
212464368,13 10 34.709,-13 29 46.42,1,13.508,,,383-064092,13103471-1329464,STAR,gri,rpm,1.3,1.9,-2.3,2.2,,,14.304,0.02,13.649,0.02,13.949,0.03,13.5,0.02,13.319,0.05,12.412,0.024,12.134,0.023,12.081,0.026,5990,96,96,4.222,0.15,0.21,-0.129,0.16,0.24,1.293,0.393,0.256,1.054,0.133,0.111,0.459,0.367,0.257,748.6,193.8,154,0.047,0.022,0.014,AAA-222-111-000-0-0,,
212464373,13 15 06.647,-13 29 46.23,1,18.146,,,,13150664-1329462,STAR,J,col,,,,,,,,,,,,,,,,,16.597,0.159,16.036,0.159,15.227,0.199,3709,685,373,4.979,0.125,0.225,-0.218,0.25,0.45,0.281,0.231,0.098,0.285,0.253,0.126,11.28,11.75,7.681,569.5,709.5,250,0.04,0.024,0.012,CCC-222-111-000-0-0,23.8,
212464382,13 18 41.030,-13 29 45.36,1,11.947,,,383-064376,13184102-1329453,STAR,gri,rpm,-20.1,1.5,-52.9,1.8,,,13.216,0.02,12.255,0.05,12.717,0.02,11.887,0.03,11.617,0.12,10.485,0.025,10.021,0.023,9.908,0.023,4967,79,79,4.593,0.025,0.035,0.031,0.15,0.21,0.754,0.045,0.042,0.831,0.043,0.06,1.855,0.226,0.239,143.9,13.3,10.22,0.03,0.021,0.008,AAA-222-111-000-0-0,,
212464418,13 38 49.270,-13 29 42.41,1,13.704,,,383-065104,13384926-1329424,STAR,gri,rpm,-26.4,2.2,9.2,3.1,,,14.636,0.04,13.908,0.05,14.23,0.04,13.68,0.05,13.479,0.06,12.528,0.024,12.157,0.023,12.107,0.024,5576,166,133,4.499,0.055,0.22,-0.29,0.25,0.4,0.864,0.422,0.101,0.863,0.087,0.087,1.243,0.441,0.971,488,376.6,71.69,0.039,0.022,0.011,AAA-222-111-000-0-0,,
212464432,13 19 33.801,-13 29 41.62,1,16.302,,,,13193380-1329416,STAR,JHK,col,,,,,,,,,,,,,,,,,14.028,0.033,13.429,0.03,13.163,0.037,3621,175,175,5.004,0.096,0.08,-0.071,0.18,0.24,0.255,0.076,0.068,0.265,0.109,0.09,13.82,9.541,4.896,163,65.11,54.09,0.03,0.016,0.01,AAA-222-111-000-0-0,25.2,
212464497,13 37 37.925,-13 29 36.14,1,17.404,,,,13373792-1329361,STAR,J,col,,,,,,,,,,,,,,,,,15.915,0.114,15.403,0.119,14.726,0.138,3650,488,271,4.998,0.115,0.161,-0.168,0.25,0.35,0.256,0.154,0.083,0.266,0.206,0.114,12.29,11.4,7.386,419.5,361.6,169.6,0.038,0.022,0.012,BBB-222-111-000-0-0,,
212464523,13 28 39.771,-13 29 34.27,1,14.693,,,383-064719,13283977-1329341,STAR,JHK,rpm,53.2,5.7,-35.4,5.7,,,,,,,,,,,,,12.511,0.027,11.849,0.023,11.674,0.027,4047,234,195,4.828,0.05,0.09,-0.108,0.18,0.24,0.441,0.102,0.048,0.498,0.106,0.059,5.429,1.63,1.767,162.5,48.57,24.5,0.03,0.013,0.009,AAA-222-111-000-0-0,,
212464531,13 17 13.824,-13 29 33.75,1,13.736,,,383-064319,13171381-1329337,STAR,gri,rpm,-10.2,2.9,-12,3.3,,,14.777,0.02,13.976,0.03,14.354,0.05,13.711,0.02,13.471,0.02,12.352,0.026,11.897,0.024,11.782,0.028,5154,102,102,3.447,1.056,0.48,-0.744,0.48,0.3,2.545,1.847,1.858,0.892,0.045,0.098,0.036,1.357,0.029,1288,676,924.8,0.041,0.024,0.012,AAA-222-111-000-0-0,,
212464536,13 13 30.289,-13 29 33.38,1,15.235,,,,13133028-1329333,STAR,JHK,col,,,,,,,,,,,,,,,,,13.046,0.022,12.48,0.021,12.207,0.024,3482,134,187,5.058,0.084,0.06,-0.004,0.16,0.2,0.222,0.051,0.056,0.218,0.074,0.074,17.69,11,5.166,86.31,25.91,26.54,0.021,0.011,0.007,AAA-222-111-000-0-0,,
212464553,13 36 20.647,-13 29 32.12,1,13.758,,,383-065005,13362065-1329320,STAR,gri,rpm,24.4,9.5,-20,2.4,,,15.318,0.06,14.187,0.03,14.786,0.03,13.704,0.05,13.318,0.06,12.01,0.026,11.458,0.027,11.317,0.019,4519,103,155,4.691,0.099,0.045,-0.183,0.25,0.45,0.608,0.065,0.111,0.677,0.07,0.127,2.839,1.284,0.531,205.9,28.88,39,0.033,0.027,0.017,AAA-222-111-000-0-0,,
212464558,13 11 05.424,-13 29 31.91,1,17.99,,,,13110542-1329319,STAR,J,col,,,,,,,,,,,,,,,,,16.456,0.123,15.572,0.12,14.795,0.124,3571,385,462,5.007,0.168,0.14,-0.168,0.25,0.3,0.24,0.131,0.098,0.24,0.181,0.113,14.67,21.84,7.807,458.3,341.8,223.5,0.04,0.023,0.016,BBB-222-111-000-0-0,23,
212464573,13 37 39.115,-13 29 30.52,1,18.205,,,,13373911-1329305,STAR,J,col,,,,,,,,,,,,,,,,,16.65,0.157,15.735,0.125,15.174,0.158,3736,466,333,4.976,0.13,0.182,-0.218,0.25,0.4,0.29,0.162,0.104,0.311,0.199,0.142,10.82,12.32,5.761,654.6,509.5,286.5,0.04,0.023,0.013,CBC-222-111-000-0-0,18.2,
212464576,13 18 09.792,-13 29 30.20,1,13.176,,,383-064363,13180980-1329303,STAR,gri,rpm,4.2,2.2,4.7,2.7,,,13.898,0.01,13.336,0.03,13.546,0.03,13.171,0.01,13.018,0.11,12.101,0.026,11.782,0.024,11.77,0.028,6119,98,123,4.204,0.16,0.224,-0.4,0.3,0.42,1.274,0.346,0.272,0.979,0.152,0.126,0.401,0.411,0.178,658.6,151.7,145,0.042,0.026,0.013,AAA-222-111-000-0-0,,
212464583,13 14 00.150,-13 29 29.85,1,15.334,,,,13140015-1329298,STAR,JHK,col,,,,,,,,,,,,,,,,,13.463,0.022,12.997,0.023,12.719,0.035,3362,161,161,5.103,0.05,0.07,0.06,0.12,0.18,0.192,0.051,0.026,0.172,0.065,0.035,23.77,7.207,8.21,80.94,31.82,16.05,0.019,0.011,0.005,AAA-222-111-000-0-0,,
212464613,13 11 07.518,-13 29 27.86,1,18.286,,,,13110751-1329278,STAR,J,,,,,,,,,,,,,,,,,,16.73,0.153,15.85,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,BBU-220-110-000-0-0,13.9,
212464711,13 40 28.235,-13 29 19.88,1,15.46,,,,13402823-1329198,STAR,JHK,col,,,,,,,,,,,,,,,,,13.261,0.023,12.681,0.024,12.419,0.026,3536,134,187,5.026,0.096,0.06,-0.01,0.15,0.18,0.238,0.057,0.062,0.241,0.085,0.071,15.26,9.092,4.331,104.8,31.16,32.01,0.023,0.013,0.008,AAA-222-111-000-0-0,,
212464722,13 13 12.872,-13 29 19.31,1,18.078,,,,13131287-1329193,STAR,J,,2,0,10,1,,,,,,,,,,,,,16.536,0.158,15.737,0.169,,,,,,,,,,,,,,,,,,,,,,,,,,,CCU-220-110-000-0-0,56.6,0765-0269108
212464736,13 11 49.486,-13 29 17.76,1,11.95,,5543-619-1,383-064135,13114949-1329177,STAR,gri,plx,54.6,3.1,-27.6,3.2,,,12.797,0.435,11.379,0.137,12.646,0.03,11.921,0.02,11.651,0.05,10.602,0.026,10.145,0.024,10.056,0.024,5084,61,81,4.602,0.02,0.024,-0.228,0.2,0.2,0.73,0.04,0.038,0.781,0.057,0.057,1.963,0.214,0.193,143.9,10.5,10.5,0.03,0.014,0.008,AAA-222-111-000-0-0,,
212464744,13 42 53.104,-13 29 17.32,1,17.857,,,,13425310-1329173,STAR,J,,,,,,,,,,,,,,,,,,16.335,0.123,15.861,0.169,,,,,,,,,,,,,,,,,,,,,,,,,,,BCU-220-110-000-0-0,13.9,
212464753,13 24 57.729,-13 29 16.73,1,13.549,,,383-064585,13245772-1329167,STAR,gri,rpm,-4.5,2.6,0.6,3.1,,,14.391,0.02,13.74,0.02,14.001,0.02,13.491,0.05,13.355,0.07,12.44,0.024,12.122,0.028,12.05,0.026,5845,144,180,4.324,0.11,0.352,-0.073,0.2,0.32,1.129,0.598,0.17,1.029,0.099,0.099,0.662,0.34,0.471,648.2,309.2,105.3,0.041,0.022,0.012,AAA-222-111-000-0-0,,
212464777,13 12 00.853,-13 29 14.97,1,12.45,,5543-764-1,383-064146,13120081-1329150,STAR,gri,rav,-6.7,3.4,-3.3,3.6,,,13.043,0.376,12.645,0.298,12.833,0.03,12.477,0.02,12.286,0.07,11.518,0.022,11.245,0.024,11.196,0.024,5914,144,144,3.974,0.16,0.12,-0.295,0.18,0.12,1.705,0.307,0.3,1.058,0.117,0.073,0.188,0.151,0.058,641,94.97,107.8,0.039,0.029,0.011,AAA-222-111-000-0-0,,
212464791,13 35 49.065,-13 29 13.58,1,18.211,,,,13354906-1329135,STAR,J,,2,3,6,1,,,,,,,,,,,,,16.655,0.137,,,15.349,0.201,,,,,,,,,,,,,,,,,,,,,,,,,BDC-222-111-ccc-0-0,38.9,0765-0274700
212464912,13 25 59.575,-13 29 04.87,1,13.479,,,383-064626,13255957-1329047,STAR,gri,rpm,-36.2,2.7,-18.7,3.2,,,14.471,0.04,13.703,0.02,14.039,0.03,13.465,0.04,13.239,0.06,12.27,0.021,11.886,0.022,11.792,0.021,5483,110,132,4.538,0.06,0.06,-0.415,0.36,0.42,0.789,0.096,0.102,0.812,0.096,0.096,1.519,0.539,0.34,392.6,50.76,65.45,0.038,0.019,0.012,AAA-222-111-000-0-0,,
212465002,13 31 55.547,-13 28 57.66,1,17.787,,,,13315554-1328576,STAR,J,col,,,,,,,,,,,,,,,,,16.27,0.103,15.827,0.117,15.162,0.171,3690,999,352,4.989,0.12,0.288,-0.218,0.25,0.5,0.278,0.26,0.094,0.283,0.325,0.125,12.51,12.45,9.37,508.8,850.1,214,0.04,0.022,0.012,ABC-222-111-000-0-0,37.9,
212465027,13 35 36.815,-13 28 55.44,1,18.301,,,,13353681-1328554,STAR,J,col,,,,,,,,,,,,,,,,,16.744,0.179,15.864,0.166,15.262,0.176,3736,533,333,4.976,0.13,0.182,-0.218,0.25,0.45,0.299,0.173,0.11,0.321,0.207,0.148,10.82,12.32,6.474,670.6,708.7,302.9,0.04,0.023,0.013,CCC-222-111-000-0-0,,
212465149,13 14 54.825,-13 28 46.04,1,16.261,,,,13145482-1328460,STAR,J,col,,,,,,,,,,,,,,,,,14.852,0.064,14.162,0.083,13.744,0.077,3798,400,343,4.943,0.12,0.168,-0.094,0.2,0.28,0.319,0.156,0.105,0.337,0.187,0.156,9.561,9.516,5.388,300.1,206,122.2,0.037,0.022,0.012,AAA-222-111-000-0-0,,
212465190,13 35 47.450,-13 28 42.67,1,8.475,66343,5551-553-1,383-064989,13354744-1328427,STAR,gri,plx,-23.48,1.07,3.88,0.57,6.32,1.1,8.783,0.019,7.954,0.012,9.976,0.09,8.987,0.03,7.832,0.05,6.383,0.024,5.916,0.038,5.805,0.017,4776,95,76,2.828,0.22,0.264,-0.016,0.15,0.21,7.629,2.405,2.431,1.463,0.576,0.346,0.003,0.005,0.002,158.2,27.54,27.54,0.035,0.018,0.011,AAA-111-111-000-0-0,5.8,
212465242,13 18 59.187,-13 28 38.86,1,17.879,,,,13185918-1328388,STAR,J,col,,,,,,,,,,,,,,,,,16.355,0.134,15.803,0.158,15.167,0.206,3779,950,339,4.95,0.13,0.26,-0.243,0.3,0.54,0.305,0.273,0.112,0.341,0.287,0.159,9.297,10.58,6.541,644.1,859.5,292.6,0.04,0.024,0.012,BCC-222-111-000-0-0,21.9,
212465284,13 13 08.207,-13 28 35.32,1,11.818,,5543-780-1,383-064185,13130820-1328353,STAR,gri,rav,5.3,3.2,-9.6,3.2,,,12.796,0.301,12.019,0.202,12.318,0.01,11.798,0.03,11.603,0.06,10.667,0.022,10.277,0.022,10.238,0.023,5718,168,168,4.1,0.32,0.2,-0.015,0.12,0.12,1.501,0.464,0.526,1.052,0.114,0.081,0.294,0.644,0.152,360.7,101.8,118.4,0.039,0.019,0.012,AAA-222-111-000-0-0,,
212465382,13 20 02.073,-13 28 27.92,1,11.964,,5550-677-1,383-064422,13200209-1328279,STAR,gri,rpm,-8.8,3.1,-0.1,3.3,,,12.553,0.265,12.377,0.254,12.437,0.02,11.955,0.03,11.761,0.11,10.8,0.021,10.452,0.023,10.4,0.023,5787,137,205,4.04,0.39,0.39,-0.162,0.2,0.64,1.595,1.215,0.69,1.013,0.181,0.151,0.24,0.785,0.184,408,306.9,152.4,0.038,0.022,0.012,AAA-222-111-000-0-0,79.5,
212465403,13 43 19.805,-13 28 26.67,1,17.037,,,,13431980-1328266,STAR,J,col,,,,,,,,,,,,,,,,,15.573,0.111,14.879,0.166,14.391,0.116,3847,618,343,4.89,0.15,0.21,-0.197,0.25,0.4,0.339,0.191,0.122,0.387,0.223,0.186,7.552,9.749,4.759,501.2,423.5,229.6,0.041,0.023,0.013,BCB-222-111-000-0-0,58.2,
212465407,13 34 25.521,-13 28 26.31,1,18.252,,,,13342551-1328263,STAR,J,col,,,,,,,,,,,,,,,,,16.692,0.165,15.678,0.119,15.417,0.2,3952,487,406,4.91,0.155,0.155,-0.268,0.25,0.45,0.342,0.179,0.133,0.39,0.168,0.202,7.309,9.668,3.688,803.9,548.8,373.4,0.043,0.023,0.013,CBC-222-111-000-0-0,40.1,
212465443,13 11 01.619,-13 28 23.94,1,18.202,,,,13110161-1328239,STAR,J,col,,,,,,,,,,,,,,,,,16.647,0.144,15.889,0.157,15.402,0.195,3819,644,357,4.95,0.156,0.208,-0.243,0.24,0.48,0.305,0.18,0.113,0.344,0.225,0.161,9.297,10.58,5.562,696.6,748.1,317.3,0.04,0.023,0.013,BCC-222-111-000-0-0,38.5,
212465456,13 11 47.933,-13 28 23.12,1,18.196,,,,13114793-1328231,STAR,J,col,,,,,,,,,,,,,,,,,16.642,0.148,15.978,0.175,15.161,0.168,3696,588,327,5.004,0.125,0.175,-0.218,0.25,0.4,0.271,0.177,0.093,0.274,0.215,0.12,13.01,13.56,8.222,554.6,539.8,239.8,0.04,0.024,0.012,BCC-222-111-000-0-0,59.2,
212465484,13 25 35.881,-13 28 20.37,1,13.45,,,383-064606,13253588-1328203,STAR,gri,rpm,-7.5,3.3,-8.5,7.6,,,14.769,0.02,13.799,0.04,14.227,0.02,13.417,0.04,13.118,0.07,11.889,0.023,11.35,0.023,11.229,0.025,4855,76,95,2.603,0.912,0.342,-0.492,0.35,0.42,7.484,3.185,4.711,0.933,0.137,0.091,0.002,0.042,0.001,2599,1103,1587,0.043,0.019,0.016,AAA-222-111-000-0-0,,
212465486,13 34 33.750,-13 28 20.18,1,16.937,,,,13343374-1328201,STAR,J,col,,,,,,,,,,,,,,,,,15.479,0.133,14.808,0.171,14.055,0.11,3711,560,311,4.959,0.12,0.192,-0.152,0.2,0.36,0.291,0.193,0.101,0.317,0.232,0.145,10.9,11.1,6.825,403.6,388.5,173.5,0.039,0.022,0.012,BCB-222-222-ccc-2-0,4.1,
212465495,13 34 33.168,-13 28 19.34,1,17.006,,,,13343316-1328193,STAR,J,col,,,,,,,,,,,,,,,,,15.544,0.129,14.68,0.158,14.002,0.112,3767,434,310,4.944,0.13,0.182,-0.152,0.2,0.32,0.321,0.172,0.129,0.345,0.194,0.161,9.508,10.36,5.581,441.1,329,188.5,0.039,0.023,0.013,BCB-222-111-000-2-0,5.4,
212465509,13 34 33.995,-13 28 18.33,1,17.437,,,,13343399-1328183,STAR,J,rpm,125.7,9,3.7,9,,,,,,,,,,,,,15.945,0.128,15.069,0.127,14.351,0.098,2203,639,145,5.314,0.036,0.096,-0.096,0.24,0.24,0.098,0.03,0.004,0.078,0.027,0.002,70.86,12.39,27.17,59.8,67.12,14.48,0.017,0.012,0.001,BBA-222-222-ccc-2-0,4.1,0765-0274264
212465510,13 36 44.498,-13 28 18.32,1,17.118,,,,13364449-1328183,STAR,J,col,,,,,,,,,,,,,,,,,15.648,0.112,14.848,0.134,14.375,0.129,3856,430,358,4.895,0.145,0.174,-0.197,0.25,0.35,0.342,0.155,0.123,0.383,0.184,0.184,8.046,8.959,4.239,502.2,342.8,233.2,0.04,0.023,0.013,BBB-222-111-000-0-0,88.8,
212465525,13 34 33.545,-13 28 17.06,1,17.359,,,,13343354-1328170,EXTENDED,J,,,,,,,,,,,,,,,,,,15.873,0.138,15.314,0.216,14.402,0.114,,,,,,,,,,,,,,,,,,,,,,,,,BCB-222-111-ccc-1-0,4.3,
212465533,13 13 20.995,-13 28 16.43,1,8.497,64511,5543-1212-1,383-064189,13132101-1328165,STAR,gri,plx,-164.27,0.72,-49.74,0.45,13.62,0.61,8.02,0.015,7.575,0.011,9.96,0.01,8.956,0.02,7.87,0.05,6.708,0.021,6.504,0.04,6.465,0.026,6539,322,322,4.117,0.085,0.085,0.017,0.1,0.16,1.672,0.128,0.119,1.373,0.083,0.099,0.28,0.085,0.065,78.25,4.027,4.027,0.018,0.008,0.005,AAA-111-111-000-0-0,,
212465561,13 41 32.655,-13 28 13.54,1,13.446,,,383-065195,13413265-1328135,STAR,gri,rpm,-29.4,5.4,15,2.6,,,14.126,0.04,13.6,0.02,13.795,0.03,13.466,0.03,13.296,0.09,12.529,0.026,12.273,0.027,12.235,0.027,6180,153,102,4.266,0.1,0.16,-0.817,0.3,0.3,1.098,0.226,0.137,0.853,0.058,0.041,0.624,0.257,0.265,688.6,130.9,110,0.037,0.018,0.012,AAA-222-111-000-0-0,,
212465580,13 18 54.708,-13 28 12.34,1,13.925,,,383-064385,13185470-1328123,STAR,gri,rpm,-19.8,3,9.7,3.4,,,14.718,0.02,14.099,0.04,14.354,0.04,13.94,0.02,13.741,0.13,12.849,0.029,12.51,0.028,12.486,0.032,5963,140,140,4.329,0.115,0.322,-0.538,0.35,0.35,1.041,0.478,0.179,0.884,0.099,0.071,0.718,0.394,0.488,752.3,295.8,140.8,0.04,0.019,0.012,AAA-222-111-000-0-0,,
212465590,13 37 19.387,-13 28 11.54,1,14.202,,,383-065037,13371937-1328114,STAR,gri,rpm,16,3.2,-14.7,3.7,,,15.231,0.04,14.437,0.03,14.784,0.04,14.203,0.08,13.953,0.07,12.97,0.024,12.573,0.027,12.507,0.029,5464,163,163,4.506,0.06,0.12,-0.196,0.25,0.35,0.865,0.169,0.097,0.878,0.059,0.083,1.369,0.335,0.445,577.9,136,75.96,0.041,0.021,0.013,AAA-222-111-000-0-0,71.9,
212465647,13 16 30.048,-13 28 07.79,1,14.234,,,383-064294,13163005-1328078,STAR,gri,rpm,-23,3.8,8.3,4.4,,,15.257,0.05,14.477,0.04,14.827,0.02,14.209,0.04,13.98,0.06,12.989,0.024,12.567,0.022,12.506,0.026,5372,106,106,4.547,0.05,0.08,-0.287,0.25,0.35,0.81,0.136,0.101,0.841,0.076,0.091,1.591,0.389,0.47,531.5,105.2,64.31,0.043,0.013,0.013,AAA-222-111-000-0-0,28.7,
212465674,13 27 35.339,-13 28 06.09,1,13.042,,,383-064687,13273533-1328060,STAR,gri,rpm,11.7,2.2,-10.4,2.6,,,13.93,0.06,13.262,0.03,13.547,0.04,13.053,0.05,12.826,0.08,11.877,0.027,11.59,0.026,11.478,0.027,5911,118,142,4.297,0.125,0.2,-0.055,0.16,0.24,1.172,0.325,0.188,1.045,0.087,0.104,0.569,0.333,0.297,535.2,153,101.2,0.041,0.024,0.011,AAA-222-111-000-0-0,,
212465744,13 42 18.790,-13 27 59.96,1,17.424,,,,13421879-1327599,STAR,J,col,,,,,,,,,,,,,,,,,15.933,0.085,15.136,0.099,14.427,0.102,3594,342,411,5.007,0.168,0.14,-0.113,0.2,0.28,0.237,0.126,0.095,0.241,0.181,0.113,15.11,21.48,7.879,356.6,263.1,172.9,0.038,0.023,0.013,AAA-222-111-000-0-0,22.7,
212465748,13 25 15.037,-13 27 59.84,1,18.112,,,,13251503-1327598,STAR,J,col,,,,,,,,,,,,,,,,,16.567,0.13,15.833,0.152,15.22,0.204,3800,604,403,4.95,0.156,0.182,-0.218,0.25,0.45,0.297,0.168,0.107,0.326,0.211,0.151,11.09,12.35,6.571,671.2,686.7,298.1,0.04,0.024,0.012,BBC-222-111-000-0-0,,
