EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
integer,ra,dec,integer,float,integer,string,string,string,string,string,string,string,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,integer,integer,integer,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,string,float,string
247400122,05 06 19.784,+21 23 51.42,1,11.226,,1294-1456-1,557-013008,05061978+2123512,,STAR,gri,rpm,0.1,1.8,-35,2.3,,,12.282,0.199,11.7,0.163,,,11.855,0.03,11.24,0.05,10.957,0.02,,,9.958,0.024,9.65,0.022,9.538,0.017,6065,216,180,4.252,0.16,0.224,-0.085,0.12,0.27,1.301,0.344,0.272,1.097,0.177,0.111,0.456,0.454,0.228,234.7,81.9,60.71,0.33,0.103,0.086,AAA-222-111-000-0-0,18.4,
247400150,05 00 11.368,+21 23 51.97,0,15.937,,,557-012329,05001136+2123520,,STAR,BV,,-2.3,4.6,-5,4.9,,,17.131,0.12,16.113,0.068,,,16.625,0.062,,,,,,,14.1,0.028,13.629,0.028,13.65,0.051,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,28.4,
247400297,05 03 16.082,+21 23 56.23,0,9.984,,1293-76-1,557-012689,05031607+2123563,,STAR,gri,,102.9,1.7,-139.4,1.9,,,12.376,0.285,11.196,0.113,,,11.731,0.08,10.345,0.02,9.235,0.03,,,7.451,0.027,6.822,0.018,6.569,0.017,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,37.8,
247400819,04 59 28.064,+21 24 11.79,1,15.999,,,,04592806+2124117,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.046,0.028,13.529,0.03,13.277,0.034,5589,710,2131,4.424,0.616,0.44,-0.16,0.2,0.32,0.911,0.728,0.713,0.908,0.267,0.748,0.915,15.4,0.73,802.1,640.8,693.2,0.782,0.578,0.694,AAA-222-111-000-0-0,16.1,1114-0073814
247401337,04 53 55.110,+21 24 26.81,0,15.222,,,558-012073,04535510+2124269,,STAR,JHK,,-14.9,3.2,-5.7,3.4,,,,,,,,,,,,,,,,,12.679,0.024,11.929,0.023,11.688,0.018,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,21.7,
247401340,05 00 34.120,+21 24 26.85,1,11.562,,,558-012759,05003411+2124270,,STAR,gri,rpm,13.4,1.3,-21.9,3.2,,,12.532,0.02,11.782,0.04,,,12.136,0.04,11.553,0.03,11.316,0.04,,,10.421,0.02,10.043,0.022,9.972,0.017,5940,143,179,4.341,0.115,0.345,-0.205,0.2,0.28,1.12,0.509,0.207,1.018,0.109,0.109,0.656,0.408,0.444,246.8,97.03,54.34,0.313,0.091,0.091,AAA-222-111-000-0-0,15.8,
247401411,04 38 19.104,+21 24 28.89,1,15.695,,,558-010653,04381910+2124288,6485-301-5-0196-0044,STAR,BV,rpm,16.5,5.9,4.3,5.9,,,16.769,0.08,15.903,0.062,,,,,,,,,,,13.824,0.031,13.283,0.027,13.22,0.031,5172,280,200,4.574,0.04,0.152,-0.2,0.2,0.36,0.778,0.478,0.081,0.826,0.093,0.077,1.714,0.424,1.103,658.6,338.7,89.72,0.431,0.17,0.106,AAA-222-111-000-0-0,5.2,
247401839,05 06 12.738,+21 24 41.43,1,11.815,,1294-1238-1,558-013421,05061274+2124415,,STAR,gri,rpm,2.5,1.5,-11.4,1.7,,,12.663,0.289,11.516,0.132,,,12.275,0.02,11.808,0.06,11.617,0.03,,,10.734,0.024,10.511,0.023,10.407,0.02,6806,279,335,4.149,0.105,0.168,-0.016,0.12,0.12,1.644,0.403,0.238,1.438,0.174,0.124,0.302,0.145,0.141,458.2,123.4,71.78,0.384,0.126,0.076,AAA-222-111-000-0-0,26,
247402061,04 51 17.193,+21 24 48.73,0,15.876,,,558-011824,04511719+2124486,6003-301-1-0200-1003,STAR,gri,,9.3,4.4,-9.5,5.4,,,,,16.579,0.083,,,17.484,0.1,15.929,0.11,15.187,0.14,,,13.352,0.024,12.627,0.022,12.42,0.025,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,22,
247402102,04 56 34.542,+21 24 49.78,0,15.469,,,,04563454+2124497,,STAR,J,,,,,,,,,,,,,,,,,,,,,,14.116,0.029,13.377,0.026,13.095,0.036,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,19.1,1114-0072748
247402224,05 03 43.065,+21 24 52.53,0,14.996,,,558-013156,05034305+2124524,,STAR,gri,,7.2,5.1,-3.6,5,,,17.281,0.1,16.042,0.04,,,16.613,0.061,15.344,0.06,14.303,0.076,,,12.65,0.023,12.056,0.023,11.83,0.022,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,14.5,
247402237,04 59 01.263,+21 24 52.98,1,12.074,,,558-012596,04590126+2124529,,STAR,gri,lam,3,2,-4.6,2.3,,,13.345,0.01,12.405,0.05,,,12.862,0.04,12.088,0.03,11.736,0.03,,,10.597,0.022,10.234,0.022,10.127,0.017,5916,117,93,4.022,0.12,0.12,0.102,0.12,0.12,1.787,0.251,0.3,1.261,0.107,0.128,0.205,0.144,0.065,407.7,56.53,72.16,0.389,0.158,0.099,AAA-222-111-000-0-0,39.2,
247402419,04 53 19.577,+21 24 59.11,1,15.351,,,,04531957+2124591,,STAR,J,rpm,6,6,-68,3,,,,,,,,,,,,,,,,,14.005,0.025,13.345,0.026,12.98,0.032,3484,138,41,5.017,0.036,0.02,0.246,0.05,0.38,0.254,0.008,0.017,0.248,0.038,0.012,14.88,2.521,0.892,133.1,20.14,3.993,0.543,0.002,0.288,AAA-222-111-000-0-0,7.3,1114-0071570
247402587,04 58 07.147,+21 25 03.96,1,15.474,,,558-012503,04580715+2125039,,STAR,BV,rpm,-2.9,4.5,-24.7,4.8,,,16.889,0.09,15.697,0.058,,,,,,,,,,,13.46,0.024,12.879,0.023,12.827,0.025,4944,173,144,4.614,0.036,0.03,-0.235,0.2,0.28,0.711,0.053,0.057,0.761,0.062,0.072,2.108,0.38,0.272,486.9,43.3,54.74,0.352,0.121,0.101,AAA-222-111-000-0-0,16.6,
247402754,05 02 14.456,+21 25 08.35,0,15.712,,,558-013008,05021446+2125083,,STAR,JHK,,-1.5,4.4,-13.2,4.8,,,,,,,,,,,,,,,,,13.537,0.025,12.82,0.026,12.702,0.026,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,19.2,
247402843,04 53 54.338,+21 25 11.46,0,15.899,,,558-012072,04535432+2125115,,STAR,JHK,,9.7,4.6,-19,4.4,,,,,,,,,,,,,,,,,13.405,0.024,12.682,0.026,12.456,0.025,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,22.6,
247402923,04 58 44.008,+21 25 13.26,0,14.265,,,558-012569,04584401+2125133,,STAR,JHK,,22.2,4.7,-98.5,5.1,,,,,,,,,,,,,,,,,12.076,0.022,11.464,0.022,11.237,0.017,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,20.9,
247402934,05 00 08.025,+21 25 13.59,1,13.573,,,558-012719,05000801+2125137,,STAR,gri,rpm,40.9,5,-11,5.5,,,15.977,0.07,14.53,0.12,,,15.271,0.07,13.917,0.02,12.846,0.01,,,11.089,0.02,10.448,0.022,10.217,0.017,3863,1613,132,4.874,0.035,0.399,0.033,0.08,0.14,0.403,0.443,0.041,0.455,0.401,0.053,6.575,1.239,5.406,71.4,117.9,13.04,0.112,1.034,0.034,AAA-222-111-000-0-0,15.5,
247403262,04 58 08.324,+21 25 23.42,0,15.386,,,558-012504,04580831+2125233,,STAR,JHK,,-6,4.5,-18.4,4.7,,,,,,,,,,,,,,,,,13.174,0.024,12.547,0.025,12.328,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,21.7,
247403513,05 02 10.918,+21 25 31.42,0,16.36,,,,05021091+2125314,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,,15.173,0.05,14.983,0.083,14.776,0.126,,,,,,,,,,,,,,,,,,,,,,,,,AAB-222-111-000-0-0,39.4,1114-0075074
247403598,04 53 22.102,+21 25 33.69,1,12.756,,,558-012017,04532210+2125338,,STAR,gri,lam,-8,1.6,-1.1,1.8,,,13.895,0.05,13.115,0.05,,,13.485,0.05,12.789,0.04,12.444,0.09,,,11.324,0.02,11.025,0.022,10.922,0.018,6601,159,159,4.104,0.13,0.156,-0.241,0.12,0.12,1.581,0.343,0.239,1.263,0.2,0.1,0.295,0.172,0.125,566.6,138.2,94.24,0.379,0.19,0.067,AAA-222-111-000-0-0,14.8,
247403684,05 04 00.800,+21 25 36.42,1,12.444,,,558-013200,05040079+2125364,,STAR,gri,rpm,19.5,2.6,-58.6,3.2,,,14.441,0.07,13.092,0.05,,,13.854,0.04,12.47,0.07,11.84,0.02,,,10.384,0.022,9.723,0.022,9.558,0.017,4006,48,64,4.84,0.02,0.042,-0.122,0.24,0.09,0.444,0.05,0.01,0.501,0.06,0.012,5.653,0.339,1.058,72.34,22.5,12.72,0.136,0.015,0.045,AAA-222-111-000-0-0,25.9,
247403853,04 58 15.053,+21 25 41.21,0,17.314,,,,04581505+2125412,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,,15.243,0.049,14.659,0.058,14.439,0.092,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,21.7,1114-0073349
247403872,04 39 30.181,+21 25 41.62,0,11.568,,1278-1198-1,558-010745,04393018+2125415,,STAR,gri,,2.8,1.7,-5.8,1.8,,,11.865,0.154,11.129,0.116,,,11.687,0.03,11.528,0.04,11.427,0.06,,,10.689,0.022,10.559,0.023,10.503,0.02,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-bbc-0-0,0.4,
247403941,05 02 49.693,+21 25 43.45,1,12.881,,,558-013067,05024969+2125435,,STAR,gri,rpm,0.7,2.1,-32.3,2.1,,,14.164,0.03,13.187,0.06,,,13.651,0.03,12.884,0.02,12.551,0.02,,,11.409,0.021,11.025,0.022,10.927,0.019,5997,185,222,4.324,0.112,0.196,-0.352,0.25,0.5,1.041,0.309,0.107,0.937,0.084,0.118,0.691,0.392,0.354,336.5,87.9,45.43,0.546,0.09,0.105,AAA-222-111-000-0-0,8.9,1114-0075408
247404047,04 48 09.173,+21 25 45.94,1,14.548,,,558-011518,04480917+2125460,6003-301-2-0197-0056,STAR,BV,rpm,5.6,5,3.9,3.7,,,15.836,0.1,14.744,0.14,,,,,,,,,,,12.257,0.022,11.578,0.023,11.382,0.018,4851,154,154,2.603,0.546,0.252,-0.351,0.25,0.35,9.143,2.262,4.603,1.112,0.29,0.207,0.001,0.01,6.73E-04,2951,750.4,1398,0.835,0.187,0.224,AAA-222-111-000-0-0,10.9,
247404082,04 50 14.573,+21 25 47.05,1,14.392,,,558-011719,04501457+2125470,6505-301-1-0033-0288,STAR,gri,rpm,30.4,2.2,28.4,3.1,,,15.985,0.09,14.654,0.06,,,15.428,0.06,14.051,0.07,13.949,0.52,,,11.941,0.021,11.227,0.022,11.095,0.017,4220,126,152,4.757,0.049,0.035,-0.042,0.15,0.21,0.532,0.05,0.054,0.585,0.059,0.049,3.875,0.892,0.615,150.2,24.16,20.81,0.216,0.124,0.074,AAA-222-111-000-0-0,38.7,
247404133,04 38 50.726,+21 25 48.54,0,12.824,,,558-010696,04385072+2125486,,STAR,gri,,-6.8,2.4,-34.5,2.6,,,14.149,0.045,13.205,0.032,,,13.576,0.032,12.83,0.041,12.501,0.061,,,11.338,0.023,10.901,0.024,10.776,0.019,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,20.8,
247404283,04 51 56.572,+21 25 52.93,1,12.594,,,558-011888,,,STAR,gri,,1,1.1,-18.2,2.7,,,13.15,0.07,12.302,0.04,,,12.749,0.06,11.979,0.04,12.528,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247404344,04 38 32.485,+21 25 54.74,0,17.613,,,,04383248+2125547,,STAR,J,,32,4,-26,5,,,,,,,,,,,,,,,,,16.109,0.089,15.539,0.122,15.091,0.138,,,,,,,,,,,,,,,,,,,,,,,,,ABB-222-111-000-0-0,28.4,1114-0066225
247404413,05 05 15.879,+21 25 56.91,1,15.502,,,,05051587+2125569,,STAR,JHK,rpm,12,0,-50,0,,,,,,,,,,,,,,,,,13.238,0.022,12.64,0.022,12.376,0.025,3586,107,107,5.008,0.063,0.035,-0.005,0.1,0.12,0.274,0.029,0.059,0.281,0.039,0.083,13.15,6.209,1.957,114.2,19.97,25.95,0.144,0.061,0.041,AAA-222-111-000-0-0,25.3,1114-0076439
247404667,04 49 19.666,+21 26 04.73,1,11.096,,1292-1933-1,558-011634,04491967+2126047,,STAR,gri,rpm,-0.3,1.3,-0.2,1.4,,,11.558,0.086,11.225,0.106,,,11.298,0.04,11.029,0.07,12.218,0.9,,,10.276,0.021,10.189,0.022,10.111,0.019,8345,1822,414,3.979,0.204,0.306,-0.029,0.08,0.1,2.389,1.363,0.724,2.094,0.781,0.39,0.133,0.22,0.092,666.5,363.4,235.2,0.446,0.226,0.094,AAA-222-111-000-0-0,25.7,
247404733,05 06 24.349,+21 26 06.66,1,16.448,,,558-013453,05062434+2126063,,STAR,JHK,rpm,18.2,7.4,-34.5,6.5,,,,,,,,,,,,,,,,,14.146,0.03,13.44,0.027,13.272,0.035,4122,325,203,4.81,0.07,0.084,-0.275,0.25,0.3,0.455,0.093,0.065,0.521,0.091,0.091,4.959,2.242,1.544,339.3,103.1,67.28,0.35,0.127,0.091,AAA-222-111-000-0-0,14.5,
247404879,04 59 00.040,+21 26 10.48,0,11.028,,1293-1088-1,558-012595,04590002+2126105,,STAR,gri,,128.6,1.9,-19.1,2,,,12.11,0.235,11.22,0.125,,,11.765,0.04,11.027,0.03,10.712,0.04,,,9.622,0.021,9.148,0.022,9.043,0.018,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,33.6,
247405249,05 04 10.797,+21 26 21.08,1,14.024,,,558-013213,05041080+2126210,,STAR,gri,rpm,-5.1,4.5,-5.4,4.8,,,16.314,0.06,14.741,0.042,,,15.615,0.04,14.06,0.08,13.342,0.02,,,11.486,0.022,10.651,0.022,10.443,0.017,4508,135,162,1.997,0.365,0.511,-0.432,0.25,0.45,16.3,9.99,5.356,1.066,0.257,0.16,2.31E-04,5.79E-04,1.91E-04,3366,2063,1106,1.001,0.123,0.197,AAA-222-111-000-0-0,17.7,
247405324,05 04 12.055,+21 26 22.96,1,15.453,,,558-013217,05041206+2126229,,STAR,BV,rpm,1.3,4.8,-2,5.6,,,16.402,0.07,15.627,0.056,,,16.064,0.052,,,,,,,14.294,0.03,14.131,0.047,13.993,0.061,7091,764,546,4.175,0.09,0.144,-0.197,0.12,0.15,1.601,0.386,0.229,1.44,0.265,0.221,0.325,0.174,0.141,2311,532.1,432.5,0.525,0.247,0.164,AAA-222-111-000-0-0,17.7,
247405687,04 30 47.260,+21 26 33.05,0,12.291,,,558-010123,04304726+2126331,,STAR,gri,,-4,2.6,-22.8,1.5,,,13.705,0.043,12.704,0.031,,,13.185,0.031,12.368,0.041,11.907,0.06,,,10.66,0.026,10.296,0.031,10.117,0.018,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,27.2,
247405940,04 53 58.358,+21 26 40.44,1,15.55,,,558-012079,04535835+2126404,,STAR,BV,rpm,2.8,3.3,0,3.5,,,16.687,0.08,15.714,0.058,,,16.416,0.1,,,,,,,14.131,0.024,13.749,0.036,13.675,0.048,6084,279,279,4.267,0.15,0.27,-0.22,0.2,0.28,1.22,0.492,0.233,1.055,0.14,0.117,0.526,0.399,0.313,1359,553.5,294.3,0.508,0.187,0.117,AAA-222-111-000-0-0,32.5,
247406347,04 59 59.358,+21 26 51.96,0,15.92,,,558-012703,04595934+2126521,,STAR,BV,,-2.5,4.4,-6.3,4.6,,,16.756,0.09,16.063,0.067,,,16.472,0.059,,,,,,,14.585,0.035,14.249,0.043,14.092,0.068,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,35.5,
247406602,04 51 08.375,+21 26 59.28,1,14.757,,,558-011798,04510837+2126594,6003-301-1-0200-0967,STAR,JHK,rpm,21,4.5,-74.7,4.6,,,,,,,,,,,,,,,,,12.676,0.024,12.083,0.02,11.869,0.02,3685,111,156,4.989,0.064,0.04,-0.1,0.15,0.18,0.285,0.043,0.064,0.298,0.063,0.088,12.22,5.894,2.4,98.18,14.03,23.01,0.156,0.06,0.072,AAA-222-111-000-0-0,11.3,
247406652,05 06 51.348,+21 27 00.62,0,17.156,,,,05065134+2127006,,STAR,JHK,,14,0,-8,3,,,,,,,,,,,,,,,,,14.662,0.034,14.005,0.04,13.713,0.052,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,16.1,1114-0077465
247406717,04 56 49.379,+21 27 02.40,0,15.09,,,558-012367,04564937+2127023,,STAR,BV,,1.2,4.8,0.2,5.2,,,16.026,0.05,15.26,0.049,,,15.727,0.01,,,,,,,13.492,0.025,13.089,0.027,13.02,0.034,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,15,
247406998,05 05 52.716,+21 27 10.02,0,15.938,,,558-013377,05055271+2127099,,STAR,BV,,0.1,4.5,0.5,4.8,,,17.095,0.1,16.169,0.07,,,,,,,,,,,14.099,0.026,13.66,0.03,13.54,0.045,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,18.4,
247407154,04 58 04.029,+21 27 14.84,0,15.469,,,558-012495,04580403+2127150,,STAR,JHK,,-44.8,7,29.8,5,,,,,,,,,,,,,,,,,13.196,0.024,12.421,0.023,12.228,0.024,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,10.8,
247407909,04 45 36.289,+21 27 37.88,1,10.607,22118,1279-1562-1,558-011277,04453628+2127377,,STAR,gri,plx,16.8,1.41,37.69,0.98,9.01,1.22,10.453,0.041,9.805,0.031,,,10.49,0.12,9.934,0.1,10.658,0.9,,,8.858,0.032,8.567,0.016,8.502,0.017,6011,221,184,4.376,0.066,0.099,-0.077,0.16,0.24,1.099,0.143,0.092,1.071,0.092,0.11,0.789,0.182,0.223,111,15.03,15.03,0.156,0.075,0.047,AAA-112-111-000-0-0,20.5,
247408083,04 40 49.995,+21 27 42.28,0,12.56,,,558-010871,04404999+2127423,,STAR,gri,,45.9,2.2,-39.6,2.4,,,13.987,0.04,12.794,0.04,,,13.404,0.02,12.257,0.07,12.198,0.56,,,10.579,0.02,9.963,0.018,9.852,0.02,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,10.7,
247408091,04 45 04.224,+21 27 42.68,0,18.371,,,,04450422+2127426,6003-301-3-0193-1101,STAR,gri,,11,4,-29,4,,,,,,,23.812,0.545,20.648,0.023,19.072,0.011,17.395,0.006,16.491,0.009,14.935,0.039,14.398,0.046,14.076,0.072,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,17.6,
247408124,04 44 47.194,+21 27 43.60,1,12.582,,1279-811-1,558-011194,04444720+2127439,,STAR,gri,rpm,-12.1,2,-10.1,2.1,,,12.735,0.295,12.332,0.239,,,12.637,0.04,11.833,0.05,12.558,0.9,,,10.426,0.018,9.942,0.021,9.847,0.019,5295,190,95,3.436,0.93,1.116,-0.506,0.4,0.56,2.434,5.157,1.653,0.912,0.28,0.036,0.041,0.526,0.04,462.9,866.1,301.7,0.364,0.065,0.076,AAA-222-111-000-0-0,23,
247408140,05 01 11.937,+21 27 44.00,1,14.571,,,558-012857,05011193+2127440,,STAR,BV,rpm,1.3,5,-3.4,5.5,,,15.374,0.07,14.705,0.042,,,15.056,0.041,,,,,,,13.47,0.023,13.281,0.026,13.152,0.034,7531,678,565,4.151,0.1,0.14,-0.154,0.12,0.12,1.724,0.395,0.236,1.581,0.246,0.176,0.306,0.131,0.133,1748,378.8,263.6,0.583,0.258,0.161,AAA-222-111-000-0-0,16.1,
247408145,04 44 15.505,+21 27 44.23,0,15.04,,,558-011158,04441550+2127442,,STAR,BV,,4.9,4.6,-6.6,5,,,16.338,0.04,15.238,0.05,,,,,,,,,,,12.986,0.021,12.485,0.022,12.386,0.025,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,8.8,
247408463,04 38 51.221,+21 27 53.88,1,13.96,,,558-010697,04385121+2127538,,STAR,gri,rpm,-9,3.2,-25.3,3.4,,,16.22,0.05,14.688,0.041,,,15.483,0.044,14.085,0.046,13.306,0.065,,,11.598,0.023,10.977,0.022,10.736,0.021,3790,45,105,4.91,0.056,0.04,-0.014,0.12,0.12,0.362,0.032,0.056,0.403,0.05,0.069,8.154,3.206,1.246,80.09,10.19,18.55,0.095,0.122,0.013,AAA-222-111-000-0-0,40.3,
247408589,05 00 41.291,+21 27 57.74,1,15.696,,,,05004129+2127577,,STAR,JHK,rpm,30,2,-44,3,,,,,,,,,,,,,,,,,13.422,0.026,12.792,0.027,12.557,0.027,3740,181,150,4.969,0.055,0.077,-0.098,0.15,0.27,0.304,0.068,0.055,0.329,0.087,0.087,11.07,4.21,3.55,147.4,33.1,31.81,0.19,0.132,0.066,AAA-222-111-000-0-0,19.1,1114-0074357
247408648,05 03 23.395,+21 27 58.90,0,15.969,,,558-013127,05032339+2127589,,STAR,JHK,,-16.1,5.2,-16.8,5.3,,,,,,,,,,,,,,,,,13.44,0.024,12.715,0.023,12.467,0.025,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,14.3,
247409030,04 46 23.897,+21 28 09.85,1,15.041,,,558-011357,04462388+2128098,6505-301-2-0029-0060,STAR,BV,rpm,-3.8,3.2,-6.7,2.9,,,15.65,0.03,15.122,0.047,,,,,,,,,,,12.926,0.022,12.562,0.022,12.492,0.025,6060,231,231,4.257,0.174,0.232,-0.166,0.2,0.24,1.213,0.413,0.229,1.085,0.15,0.125,0.503,0.46,0.291,829.7,261,169.1,0.447,0.136,0.097,AAA-222-111-000-0-0,17,
247409339,05 03 46.333,+21 28 19.56,1,14.288,,,558-013164,05034632+2128195,,STAR,gri,rpm,28.8,4.9,-28.3,5.3,,,15.765,0.08,14.763,0.06,,,15.3,0.04,14.319,0.04,13.854,0.06,,,12.501,0.022,12.031,0.02,11.868,0.022,5432,303,64,4.505,0.05,0.06,-0.205,0.12,0.33,0.856,0.1,0.09,0.867,0.043,0.052,1.36,0.275,0.28,399.7,68.39,34.49,0.623,0.231,0.071,AAA-222-111-000-0-0,30.1,
247409599,05 02 31.428,+21 28 28.62,0,12.57,,,558-013035,05023142+2128286,,STAR,gri,,-0.7,2.5,-1.8,3.4,,,12.813,0.03,12.568,0.06,,,12.615,0.03,12.554,0.02,12.588,0.04,,,12.114,0.022,12.073,0.023,12.03,0.022,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-0s0-0-0,26.4,
247409624,04 43 52.785,+21 28 29.32,0,15.575,,,558-011117,04435277+2128292,,STAR,gri,,-16,4.9,-23.2,5.2,,,17.673,0.27,16.181,0.03,,,17.035,0.09,15.463,0.08,14.95,0.42,,,12.804,0.019,12.077,0.022,11.871,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,23.5,
247409645,04 45 15.576,+21 28 30.00,0,15.964,,,558-011240,,6003-301-3-0193-0322,STAR,BV,,-14.4,5,9.3,5.4,,,17.228,0.1,16.155,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247410116,04 57 09.064,+21 28 43.50,0,15.7,,,558-012400,04570906+2128434,,STAR,JHK,,47.6,4.4,-1,4.7,,,,,,,,,,,,,,,,,13.407,0.024,12.707,0.023,12.536,0.026,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,31.7,
247410166,04 51 14.435,+21 28 44.78,0,18.012,,,,04511443+2128447,6003-301-1-0201-0058,STAR,gri,,,,,,,,,,,,24.257,0.684,20.358,0.021,18.722,0.009,17.006,0.006,16.041,0.007,14.422,0.03,13.769,0.033,13.5,0.041,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,9.4,1114-0070841
247410326,05 01 20.249,+21 28 49.25,1,15.74,,,558-012881,05012024+2128491,,STAR,BV,rpm,5.4,4.5,-3.2,4.8,,,16.876,0.1,15.904,0.062,,,16.305,0.056,,,,,,,14.238,0.03,13.835,0.035,13.729,0.054,5978,293,293,4.334,0.135,0.27,-0.252,0.2,0.28,1.095,0.475,0.199,1.009,0.159,0.114,0.687,0.453,0.438,1286,512.2,273.9,0.525,0.211,0.132,AAA-222-111-000-0-0,34.1,
247410525,04 39 43.997,+21 28 54.44,0,15.644,,,558-010767,04394399+2128544,6003-301-5-0187-0499,STAR,JHK,,11,5,-35.2,5.2,,,,,,,,,,,,,,,,,13.517,0.024,12.748,0.02,12.613,0.02,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,26,
247410607,04 51 50.416,+21 28 56.55,1,15.463,,,558-011875,04515041+2128567,6003-301-1-0201-0427,STAR,BV,rpm,16.2,3.2,-7.8,3.4,,,16.817,0.1,15.673,0.04,,,,,,,,,,,13.101,0.025,12.517,0.025,12.348,0.023,4970,347,833,4.549,0.224,0.784,-0.15,0.2,0.48,0.728,1.197,0.28,0.792,0.097,0.349,1.917,3.267,1.364,422.6,762,210,0.455,0.426,0.266,AAA-222-111-000-0-0,15.4,
247410796,05 05 10.629,+21 29 03.18,0,15.912,,,558-013311,05051062+2129032,,STAR,BV,,-2.4,6.8,-1.4,5.1,,,17.036,0.11,16.074,0.1,,,16.606,0.062,,,,,,,14.239,0.031,13.845,0.034,13.762,0.054,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,14.3,
247410931,05 02 08.393,+21 29 07.17,0,15.96,,,558-012994,05020840+2129073,,STAR,BV,,3.4,9.1,-8.4,4.9,,,17.034,0.12,16.168,0.069,,,,,,,,,,,14.778,0.041,14.486,0.052,14.426,0.094,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,11.6,
247410964,05 02 07.581,+21 29 08.01,1,16.054,,,,05020758+2129080,,STAR,JHK,rpm,38,1,-68,5,,,,,,,,,,,,,,,,,13.67,0.024,13.012,0.027,12.768,0.03,3719,142,142,4.987,0.072,0.06,-0.153,0.16,0.32,0.293,0.055,0.062,0.313,0.072,0.087,11.58,5.235,3.093,155.1,37.03,35.14,0.233,0.128,0.071,AAA-222-111-000-0-0,11.6,1114-0075045
247411145,04 30 35.612,+21 29 12.76,0,15.659,,,558-010115,04303559+2129127,4334-301-2-0170-0168,STAR,JHK,,23.3,5.7,-14.5,6.1,,,,,,,,,,,,,,,,,13.06,0.029,12.242,0.033,11.969,0.021,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,51.3,
