EPIC,KepMag,Kmag,Teff,mass,Radius
201169291,12.023,10.207,5135,0.885,5.401
201169397,12.396,10.917,5874,0.924,1.191
201169467,18.220,,,,
201169509,17.749,15.112,3693,0.293,0.284
201169538,17.591,14.203,4096,0.510,0.451
201169552,16.692,14.111,3746,0.320,0.313
201169634,14.480,13.239,5976,0.915,1.135
201169691,14.647,13.282,5411,0.813,2.169
201169738,14.146,12.056,5034,0.898,3.121
201169771,15.356,12.213,3819,0.390,0.363
201169878,13.085,11.618,5877,1.018,1.111
201169974,14.244,11.824,4453,0.682,0.615
201170012,15.546,13.320,5140,0.824,0.783
201170080,17.734,14.861,3688,0.282,0.260
201170105,15.761,13.960,5360,0.751,0.722
201170123,17.713,14.687,3799,0.307,0.304
201170179,13.807,12.249,5626,0.836,0.860
201170193,16.216,12.995,3679,0.308,0.303
201170321,17.113,14.210,3443,0.213,0.192
201170353,13.462,11.725,5528,0.918,1.074
201170485,17.236,14.629,3633,0.257,0.256
201170536,12.868,10.708,5043,0.901,3.535
201170551,14.070,10.748,3714,0.332,0.305
201170708,17.349,14.608,3601,0.258,0.261
201170761,13.691,12.435,6063,0.951,1.169
201170802,14.179,12.469,5746,0.949,0.992
201170813,11.791,9.904,5104,0.663,0.630
201170956,13.234,11.491,5493,0.895,2.155
201171015,13.167,11.577,5575,0.877,0.988
201171042,12.388,10.996,6268,1.204,1.456
201171068,18.009,15.158,3756,0.305,0.288
201171124,14.168,12.563,5765,0.917,0.973
201171205,15.070,11.913,3981,0.479,0.420
201171379,13.388,12.225,6200,1.029,1.340
201171382,12.382,11.091,6159,0.938,1.326
201171530,12.737,11.228,5998,1.066,1.306
201171580,12.420,10.670,5770,0.947,0.960
201171639,9.298,7.598,5899,1.030,1.010
201171773,14.006,12.495,5888,0.998,1.056
201171776,12.953,10.765,4895,0.917,7.114
201171804,13.361,10.821,4284,0.632,0.556
201171923,17.391,14.231,,,
201171961,15.663,14.169,6214,0.751,0.835
201172013,12.694,11.266,6052,1.049,1.261
201172147,18.777,15.352,3778,0.333,0.303
201172173,15.379,12.078,3667,0.318,0.305
201172227,13.412,11.531,5693,0.943,0.959
201172250,9.073,6.398,4486,1.339,12.361
201172323,13.065,11.490,5735,0.946,0.992
201172352,15.211,13.408,5229,0.822,0.796
201172404,12.829,10.477,4709,1.011,11.075
201172414,13.284,10.684,4723,0.925,2.797
201172498,17.027,14.234,3658,0.293,0.260
201172525,14.205,12.485,5419,0.855,0.850
201172531,13.921,11.260,4640,0.728,0.665
201172545,11.001,9.667,6231,1.106,1.222
201172622,16.218,13.173,3844,0.396,0.351
201172756,13.784,12.568,6129,0.870,1.145
201172799,14.320,12.189,5202,0.792,0.748
201172813,16.411,13.256,3998,0.476,0.429
201172830,11.752,10.108,5868,0.969,0.986
201172831,11.856,10.792,6622,1.244,1.431
201172877,15.909,13.052,3692,0.311,0.295
201172937,14.763,12.489,4627,0.809,29.112
201172992,11.210,9.427,5575,0.937,0.893
201173078,12.415,10.855,6019,1.101,1.252
201173106,16.260,12.869,3523,0.221,0.221
201173136,15.387,13.040,4935,0.632,0.596
201173328,17.441,14.769,3722,0.310,0.284
201173381,13.093,10.777,4943,0.963,5.972
201173466,18.051,15.042,3584,0.230,0.233
201173483,14.530,12.331,4988,0.807,0.756
201173694,14.706,12.492,4824,0.760,0.696
201173809,17.413,14.365,3587,0.254,0.264
201173919,12.903,10.909,4918,0.936,6.747
201174012,14.597,13.033,6096,0.795,0.922
201174207,15.599,12.302,3920,0.506,0.453
201174321,14.900,12.723,5000,0.749,0.700
201174340,13.505,11.435,5171,0.842,0.784
201174342,13.506,11.812,5541,0.851,0.841
201174370,13.362,11.999,6090,1.069,1.242
201174406,14.786,12.816,4992,0.763,0.714
201174441,15.935,12.830,3551,0.240,0.245
201174563,14.898,11.650,3583,0.208,0.218
201174619,18.519,,,,
201174672,16.057,13.051,3640,0.269,0.274
201174707,15.486,12.402,3950,0.461,0.407
201174715,15.928,12.926,3869,0.414,0.373
201174779,13.965,12.231,5395,0.843,0.910
201174860,14.636,12.337,4911,0.789,0.736
201174907,15.539,12.507,3540,0.232,0.234
201174982,14.923,13.100,5272,0.807,0.780
201175008,14.554,12.172,4944,0.895,3.434
201175016,11.116,9.736,5803,1.369,2.699
201175023,14.751,12.765,5060,0.814,0.760
201175024,13.566,12.530,5779,0.935,1.034
201175047,13.427,11.818,5499,0.944,0.931
201175063,16.457,13.786,3568,0.245,0.251
201175147,13.829,11.875,4857,0.774,0.721
201175201,14.880,11.565,3703,0.390,0.356
201175285,14.724,11.585,3745,0.392,0.352
201175323,14.027,12.370,5547,0.872,0.895
201175372,14.184,12.577,5822,0.957,1.066
201175445,16.304,13.630,3678,0.264,0.293
201175507,13.552,12.154,6132,0.992,1.244
201175529,16.094,13.224,3729,0.315,0.298
201175621,15.895,12.786,3686,0.319,0.298
201175685,14.230,12.092,5217,0.786,0.744
201175727,13.260,11.720,5636,0.805,0.815
201175847,14.326,10.825,3745,0.374,0.348
201175878,11.289,9.694,5664,0.972,1.273
201175897,16.503,14.019,3872,0.410,0.361
201175948,16.439,13.275,3747,0.338,0.319
201176024,12.928,11.511,6083,0.922,1.228
201176025,16.976,14.126,3507,0.195,0.210
201176044,17.881,15.349,3970,0.401,0.340
201176065,13.286,12.049,6228,0.904,1.235
201176077,15.706,13.945,5294,0.790,0.770
201176111,17.266,14.546,3891,0.380,0.353
201176132,13.804,11.361,4462,0.677,0.614
201176203,15.006,13.106,5148,0.857,0.921
201176218,17.226,14.550,3652,0.260,0.256
201176307,11.602,10.154,6063,1.100,1.552
201176440,18.906,15.674,,,
201176552,13.290,11.634,5509,0.875,2.236
201176729,14.415,12.204,5039,0.897,3.871
201176752,13.853,12.301,5987,0.931,1.198
201176803,13.292,11.440,5664,0.870,0.872
201176833,18.084,,,,
201176868,15.265,13.366,5124,0.812,0.763
201176880,17.621,14.700,3620,0.259,0.266
201177040,14.636,11.531,3804,0.427,0.390
201177108,12.452,10.551,5252,0.900,9.043
201177196,13.485,11.984,5624,0.863,0.869
201177256,12.295,10.795,6053,1.043,1.220
201177261,17.140,14.446,3850,0.369,0.345
201177351,11.403,9.078,4454,0.628,0.574
201177360,17.100,14.402,3596,0.232,0.241
201177380,16.477,13.758,3614,0.292,0.271
201177700,15.944,13.318,3694,0.308,0.302
201177704,12.655,11.300,6029,0.943,1.082
201177799,14.519,12.642,5201,0.877,3.035
201177815,12.620,11.563,6549,1.039,1.300
201177849,15.356,12.470,4099,0.565,0.504
201177950,17.347,14.576,3610,0.264,0.250
201178062,16.314,12.837,3521,0.216,0.234
201178064,10.683,9.783,6914,1.810,3.013
201178073,16.497,13.409,3785,0.365,0.344
201178181,16.297,13.045,3816,0.400,0.354
201178199,14.863,11.146,3698,0.301,0.288
201178238,15.923,13.798,4863,0.671,0.644
201178267,18.255,15.477,,,
201178271,17.124,14.463,3751,0.307,0.300
201178311,14.925,11.439,3911,0.442,0.395
201178396,13.501,11.521,5154,0.875,2.235
201178476,14.770,12.655,4792,0.637,0.602
201178569,15.042,12.001,3656,0.292,0.272
201178570,15.859,12.474,3470,0.233,0.241
201178647,14.026,12.499,5630,0.869,0.925
201178718,14.426,12.144,4774,0.710,0.662
201178732,18.356,14.789,4052,0.493,0.423
201178734,17.531,14.791,3764,0.311,0.286
201178768,15.273,13.273,5242,0.824,0.790
201178857,14.902,11.869,3699,0.367,0.338
201178900,13.942,12.301,5828,1.032,1.080
201178984,10.830,9.293,5956,0.980,1.035
201178996,16.975,15.049,5616,0.773,0.776
201179005,12.508,11.137,6058,0.993,1.179
201179038,18.047,,,,
201179276,10.797,8.749,5392,0.904,0.844
201179432,14.544,12.235,4803,0.759,0.700
201179471,17.487,14.763,3839,0.361,0.340
201179509,16.229,13.610,4233,0.537,0.473
201179595,17.996,15.263,3695,0.292,0.282
201179656,15.809,13.013,3889,0.432,0.383
201179707,18.697,15.306,3842,0.328,0.307
201179922,15.980,13.035,3519,0.225,0.227
201179981,13.076,11.406,5943,0.960,1.154
201180128,12.303,9.723,4348,0.965,24.812
201180153,14.928,12.989,5570,0.832,0.829
201180191,15.739,12.341,2533,0.087,0.110
201180317,15.024,11.983,3682,0.320,0.298
201180343,13.571,11.680,5145,0.941,2.585
201180503,13.817,12.169,5662,0.885,0.936
201180522,15.655,12.190,3375,0.183,0.202
201180616,14.415,12.583,5184,0.867,3.886
201180634,14.916,12.930,5073,0.892,3.124
201180650,16.441,13.575,3690,0.292,0.288
201180665,13.080,11.650,5922,0.929,1.073
201180696,14.525,11.059,3589,0.276,0.275
201180750,15.082,13.041,5047,0.787,0.744
201180759,14.884,12.994,5260,0.861,0.877
201180769,15.778,12.508,3771,0.371,0.341
201180783,11.439,10.227,6436,1.135,1.299
201180794,15.605,12.634,3695,0.340,0.312
201180949,17.061,14.723,4239,0.514,0.468
201181028,17.118,14.480,3681,0.278,0.265
201181033,10.264,8.357,5090,0.901,9.579
201181078,12.199,10.884,5022,1.088,3.303
201181114,12.269,10.751,5777,0.910,1.006
201181189,15.953,13.074,3978,0.457,0.422
201181295,17.664,14.447,4124,0.518,0.460
201181297,16.078,13.014,1893,0.072,0.092
201181397,10.100,9.391,6965,1.541,1.851
201181466,15.596,13.233,3602,0.250,0.261
201181698,13.134,10.859,4851,0.934,6.466
201181788,14.272,12.387,5271,0.882,0.866
201181885,13.056,10.858,5057,0.908,3.984
201181909,13.479,12.265,6240,0.902,1.180
201182155,15.258,12.074,3727,0.364,0.328
201182192,14.174,12.075,4856,0.881,6.131
201182197,14.936,12.020,3942,0.501,0.445
201182284,14.439,12.653,5358,0.884,0.864
201182378,15.589,12.793,3627,0.272,0.272
201182422,11.664,9.788,5669,0.871,0.877
201182512,17.457,14.531,3632,0.283,0.267
201182561,12.559,10.985,5859,0.966,1.117
201182724,17.619,15.100,3889,0.373,0.330
201182730,15.194,12.188,3825,0.363,0.330
201182755,13.793,12.091,5352,0.883,1.072
201182820,12.735,11.483,6168,0.925,1.385
201182849,16.069,13.621,4327,0.525,0.492
201182990,15.462,12.191,3500,0.207,0.219
201183000,15.033,13.152,5038,0.769,0.734
201183092,15.680,13.692,5048,0.820,1.606
201183134,13.919,11.948,5064,0.901,3.941
201183155,16.886,14.358,3604,0.264,0.249
201183189,13.568,12.021,5867,0.919,1.024
201183196,14.717,13.110,5591,0.760,0.779
201183301,15.648,12.423,3528,0.231,0.228
201183446,13.616,12.031,6060,0.857,1.012
201183580,16.077,13.040,4133,0.546,0.483
201183684,14.417,12.150,4571,0.700,0.642
201183736,13.851,12.236,5512,0.791,0.784
201183897,13.226,11.682,5626,0.901,0.931
201184210,13.665,12.109,5685,0.926,0.974
201184294,12.864,11.272,6034,1.060,1.228
201184338,16.979,14.758,4120,0.456,0.433
201184389,15.682,12.297,3500,0.221,0.224
201184473,16.493,13.203,3851,0.404,0.370
201184667,14.082,12.590,6063,0.928,1.180
201184725,11.850,10.348,5650,0.977,1.073
201184789,15.148,12.103,3887,0.450,0.404
201184835,11.595,10.263,5978,0.908,1.000
201184871,17.545,14.909,3794,0.355,0.316
201184886,11.318,9.416,5078,0.886,5.242
201184984,15.837,12.732,3686,0.311,0.290
201184993,11.608,9.642,5250,0.964,2.657
201185196,15.857,12.673,3894,0.452,0.404
201185199,17.834,15.063,3726,0.304,0.292
201185242,7.944,5.665,4690,1.319,12.799
201185270,17.427,14.868,3834,0.361,0.327
201185544,14.643,12.589,4906,0.845,2.593
201185571,11.720,10.473,6029,1.150,1.619
201185585,16.949,15.360,5872,0.792,0.883
201185638,16.403,13.393,3967,0.453,0.411
201185674,13.749,9.742,3627,0.255,0.255
201185827,17.886,14.755,3538,0.244,0.247
201185900,13.288,11.963,6044,0.990,1.174
201185935,16.181,13.494,3646,0.270,0.261
201186064,11.859,9.622,4770,0.956,8.389
201186256,13.919,12.518,6086,1.007,1.225
201186317,15.686,13.755,5058,0.722,0.688
201186349,13.039,11.614,6077,1.111,1.355
201186380,15.776,13.665,4316,0.449,0.395
201186410,9.842,8.620,5998,1.186,1.666
201186414,18.054,15.296,3874,0.365,0.312
201186429,17.621,15.219,4077,0.474,0.427
201186476,13.466,11.375,5069,0.910,4.467
201186481,16.440,13.235,4025,0.507,0.452
201186525,15.051,13.007,5074,0.853,3.326
201186682,16.773,13.953,,,
201186730,14.618,12.202,4548,0.650,0.591
201186957,14.950,12.920,4821,0.740,0.682
201187015,18.409,,,,
201187053,10.247,9.051,6110,0.999,1.263
201187189,13.273,11.830,5807,0.959,1.038
201187274,14.695,12.720,4916,0.893,5.047
201187445,12.807,10.369,4826,0.938,9.434
201187476,16.873,14.160,3721,0.325,0.300
201187499,13.689,12.422,6241,0.904,1.214
201187587,17.809,,,,
201187684,14.060,12.674,6136,0.869,1.098
201187746,15.022,12.356,3551,0.229,0.233
201187752,12.679,10.651,4925,0.905,7.423
201187781,12.359,10.408,4901,0.745,0.693
201187784,16.056,13.238,3652,0.277,0.267
201187825,14.198,12.436,5455,0.817,0.805
201187878,17.856,,,,
201187890,17.732,15.416,3985,0.441,0.384
201187976,16.801,14.109,3672,0.303,0.276
201188006,13.212,11.765,6095,0.853,1.035
201188045,14.041,12.403,5867,0.986,1.078
201188113,16.407,13.231,3616,0.262,0.269
201188238,18.116,,,,
201188270,18.196,,,,
201188424,17.228,14.398,3593,0.248,0.243
201188521,14.071,12.092,4948,0.892,5.024
201188587,16.075,13.021,3791,0.382,0.344
201188682,15.615,12.701,3572,0.262,0.252
201188685,17.154,14.616,3567,0.237,0.233
201188805,13.348,12.010,6303,1.055,1.329
201188813,17.601,15.047,3908,0.381,0.339
201188851,11.999,10.733,6144,1.086,1.441
201188868,13.315,11.773,5629,0.921,0.896
201188927,14.968,12.128,4278,0.605,0.534
201188955,17.937,15.067,3743,0.309,0.291
201188981,14.351,11.850,4534,0.700,0.633
201189005,14.031,12.085,5250,0.866,0.843
201189007,13.358,12.007,6031,1.002,1.257
201189037,16.547,14.087,3749,0.317,0.315
201189067,11.611,9.609,5276,0.887,0.960
201189100,17.406,14.599,3598,0.238,0.237
201189105,15.892,13.988,5330,0.600,0.533
201189294,13.291,11.807,5802,0.937,0.986
201189338,15.032,13.342,5593,0.733,0.718
201189392,15.452,12.529,3543,0.251,0.253
201189432,17.079,14.879,4132,0.488,0.409
201189471,17.457,14.565,3651,0.269,0.255
201189537,17.473,14.743,3767,0.317,0.301
201189560,17.661,15.143,4017,0.464,0.418
201189563,17.243,13.596,3922,0.460,0.400
201189572,11.378,9.567,5509,0.963,0.996
201189643,14.430,12.490,5154,0.800,0.759
201189651,14.553,12.407,4789,0.685,0.646
201189662,14.688,12.794,5090,0.887,0.879
201189814,12.767,10.312,4650,0.965,4.620
201189815,15.474,14.019,5825,0.865,0.978
201189842,16.583,14.078,3870,0.376,0.342
201190015,15.299,12.560,3562,0.254,0.248
201190041,16.251,13.091,3913,0.452,0.402
201190062,17.821,15.073,3756,0.313,0.290
201190104,13.612,11.873,5926,0.953,1.123
201190116,12.432,10.965,5746,0.943,0.966
201190228,14.123,11.864,4758,0.731,0.676
201190243,15.522,13.325,4956,0.743,0.698
201190265,13.427,11.571,5587,0.922,0.914
201190275,14.512,12.527,4980,0.835,10.069
201190400,13.679,11.715,5248,0.838,0.788
201190436,14.375,12.498,5081,0.854,0.804
201190484,11.451,10.132,6088,1.036,1.303
201190495,15.659,12.622,4036,0.507,0.458
201190513,17.152,14.276,3571,0.230,0.236
201190616,10.932,9.709,6198,1.269,1.670
201190756,12.420,10.683,5746,0.993,1.043
201190906,14.956,12.395,3185,0.130,0.153
201190916,16.380,13.167,3996,0.481,0.425
201190964,14.227,12.404,5392,0.885,0.875
201190993,14.035,12.201,5251,0.744,0.713
201191022,15.391,14.076,6096,0.760,0.853
201191072,13.130,11.828,6277,1.112,1.289
201191078,15.767,13.105,3471,0.204,0.210
201191160,16.221,13.351,3603,0.246,0.247
201191341,13.272,11.665,5719,0.938,1.031
201191361,12.282,10.067,4895,0.909,8.042
201191430,12.772,11.446,6094,0.966,1.133
201191442,13.419,12.179,6037,1.012,1.267
201191528,18.341,,,,
201191547,14.635,12.871,5560,0.863,0.877
201191574,13.668,12.197,5732,0.930,0.983
201191580,12.498,10.871,5576,1.173,1.954
201191650,16.591,14.002,3814,0.376,0.353
201191726,17.351,13.942,4085,0.534,0.476
201191833,13.743,12.017,5358,0.864,2.374
201191850,15.319,14.087,5945,0.789,0.873
201191863,16.962,14.385,3591,0.248,0.249
201191986,12.999,11.050,5021,0.754,0.720
201192009,14.574,12.532,5015,0.893,4.955
201192103,14.097,12.340,5511,0.907,0.946
201192131,7.862,5.044,4701,1.696,11.853
201192160,17.695,14.748,3669,0.284,0.281
201192165,12.529,11.091,5890,0.967,1.189
201192176,13.396,12.125,6102,0.977,1.260
201192238,13.395,11.412,5097,0.893,6.489
201192247,15.293,12.510,3809,0.362,0.337
201192249,14.052,12.612,5993,0.918,1.167
201192305,13.764,12.410,5866,0.915,1.009
201192369,13.309,11.881,5587,1.076,1.879
201192457,14.738,12.832,5035,0.835,0.767
201192462,14.842,11.950,3991,0.548,0.487
201192482,13.756,12.235,5611,0.769,0.772
201192522,13.947,12.314,5860,0.870,0.980
201192547,14.447,11.737,4372,0.630,0.576
201192578,14.046,10.674,3745,0.388,0.357
201192594,10.145,8.622,5767,0.842,0.859
201192599,18.139,15.151,3635,0.251,0.240
201192825,11.784,10.531,6066,0.968,1.109
201192946,16.428,13.610,3594,0.244,0.254
201192951,14.755,12.509,4685,0.717,0.666
201192990,15.199,11.890,3665,0.296,0.297
201193056,13.703,11.371,4861,0.786,0.729
201193130,14.821,12.725,4994,0.896,4.209
201193144,13.649,10.750,3946,0.482,0.426
201193198,13.625,12.343,5968,1.072,1.205
201193238,17.059,14.443,3747,0.323,0.302
201193327,16.398,13.010,3475,0.196,0.206
201193341,10.061,7.650,4893,0.915,11.327
201193419,13.831,12.606,6199,0.963,1.246
201193473,13.171,11.947,6189,0.875,1.226
201193539,14.357,12.313,4838,0.787,0.726
201193554,14.008,12.511,6127,1.015,1.240
201193561,11.088,9.920,6424,1.272,1.468
201193574,13.011,11.663,6013,1.019,1.235
201193603,17.813,15.156,3968,0.382,0.362
201193607,18.148,,,,
201193628,14.143,12.550,5862,0.919,1.048
201193650,9.837,7.986,5127,0.868,0.798
201193679,17.525,14.820,3731,0.301,0.282
201193680,15.962,13.843,,,
201193766,15.900,12.588,3701,0.343,0.315
201193773,14.275,12.436,5203,0.816,0.786
201193776,13.484,12.169,6117,0.858,1.092
201193786,13.867,12.479,6063,0.896,1.153
201193797,12.547,9.921,,,
201193823,12.820,11.540,6115,1.054,1.364
201193826,16.451,13.223,4025,0.507,0.451
201193848,16.371,14.388,4959,0.697,0.665
201193868,14.463,12.714,5394,0.881,1.648
201193885,16.368,15.047,5711,0.797,0.861
201194039,13.072,11.517,5783,0.992,1.202
201194058,15.004,11.789,3706,0.373,0.343
201194091,15.066,11.308,3686,0.350,0.325
201194100,12.242,10.891,6132,0.955,1.408
201194135,15.432,12.667,3651,0.276,0.276
201194198,17.973,14.893,3773,0.337,0.319
201194287,16.243,13.581,4248,0.572,0.523
201194367,16.161,13.620,3562,0.246,0.238
201194493,18.175,14.656,3893,0.383,0.347
201194581,15.992,12.908,3581,0.246,0.247
201194582,14.908,13.005,5340,0.874,0.871
201194647,14.188,12.434,5671,0.924,0.939
201194708,14.781,13.392,5960,0.912,1.110
201194747,15.790,12.639,3724,0.345,0.322
201194761,11.546,9.325,4801,0.987,8.853
201194838,12.526,11.044,6055,0.931,1.156
201194848,13.460,10.334,3932,0.485,0.435
201194857,15.083,13.115,5103,0.719,0.692
201194935,13.744,12.462,6172,0.873,1.143
201194951,16.350,13.228,3532,0.216,0.223
201195030,15.790,12.719,3910,0.452,0.399
201195037,13.865,11.911,5039,0.899,3.580
201195068,13.771,12.350,6010,0.881,1.067
201195085,13.231,11.858,5990,0.873,1.035
201195103,17.789,15.052,3758,0.322,0.286
201195115,15.733,13.245,4401,0.607,0.549
201195238,12.355,10.343,5041,0.914,3.109
201195272,13.026,11.474,5997,0.941,1.193
201195299,14.785,11.976,3756,0.342,0.305
201195428,16.489,13.795,3487,0.215,0.220
201195448,14.330,12.328,4897,0.776,0.716
201195488,13.034,11.748,6070,0.994,1.188
201195567,13.397,12.002,6095,0.878,1.099
201195686,17.149,14.252,3781,0.346,0.316
201195690,12.596,11.237,6022,1.010,1.168
201195734,15.462,13.640,5405,0.660,0.627
201195878,16.986,14.295,3690,0.281,0.266
201195928,12.751,10.208,4238,0.621,0.546
201195956,18.265,14.755,3765,0.310,0.298
201195973,13.111,11.062,4858,1.024,4.481
201196025,11.840,9.722,4642,0.909,14.858
201196049,15.481,13.150,4892,0.740,0.694
201196081,13.740,12.045,5642,0.960,0.995
201196095,15.905,13.401,3615,0.267,0.263
201196121,15.505,13.438,4625,0.675,0.631
201196185,11.093,9.633,6132,1.041,1.153
201196251,11.613,10.040,5950,1.046,1.585
201196269,14.000,12.340,5440,0.853,0.823
201196270,15.505,12.443,3740,0.335,0.307
201196324,17.967,15.203,3659,0.250,0.258
201196378,17.165,14.488,3756,0.325,0.294
201196426,12.122,10.046,4871,1.161,3.856
201196512,14.859,12.385,4810,0.725,0.682
201196525,14.989,12.098,3886,0.434,0.386
201196533,17.946,15.133,3689,0.295,0.286
201196593,14.900,12.945,5098,0.882,3.106
201196630,13.590,12.308,6097,1.017,1.173
201196664,14.226,12.072,4895,0.854,2.380
201196746,13.398,11.439,5220,0.879,0.810
201196757,12.612,11.178,5543,0.933,2.032
201196861,12.905,11.302,5020,1.196,2.549
201196987,16.119,13.048,3656,0.284,0.284
201197012,15.046,12.902,4878,0.816,0.810
201197041,16.012,13.063,3551,0.237,0.238
201197126,10.455,9.393,6595,1.268,1.368
201197276,15.145,13.239,5076,0.819,0.763
201197277,18.277,15.397,,,
201197308,13.700,11.320,4742,0.956,7.383
201197353,12.005,10.490,5609,0.770,0.776
201197397,16.246,13.192,3844,0.387,0.363
201197454,15.473,13.634,5470,0.829,0.830
201197594,18.647,15.168,3769,0.307,0.295
201197635,13.491,12.270,6232,0.871,1.212
201197638,16.508,13.844,3728,0.303,0.296
201197646,13.457,12.055,5998,0.973,1.238
201197726,15.020,13.185,5263,0.845,2.005
201197727,11.325,9.772,5802,0.956,0.971
201197728,14.671,12.409,4717,0.749,0.694
201197733,10.069,7.595,4662,1.020,11.785
201197760,14.876,11.708,3659,0.302,0.287
201197871,9.960,7.684,4881,0.992,10.445
201197963,13.174,11.870,6283,1.072,1.304
201198031,13.238,11.867,6150,1.007,1.280
201198039,11.393,9.207,4904,1.144,3.249
201198065,12.125,10.849,6275,0.871,1.113
201198089,14.194,12.292,5369,0.832,0.797
201198154,15.254,13.171,4949,0.835,0.788
201198175,15.712,12.169,3694,0.332,0.315
201198184,15.256,11.747,3631,0.325,0.305
201198198,15.195,13.278,5108,0.838,0.800
201198210,13.026,10.525,4769,0.912,10.107
201198228,15.992,13.060,4090,0.510,0.449
201198270,13.283,11.884,6182,1.051,1.364
201198368,16.607,13.839,,,
201198429,14.997,12.911,5158,0.852,0.813
201198435,15.155,11.979,3960,0.496,0.442
201198437,15.792,12.649,3985,0.464,0.421
201198470,12.769,11.387,5911,1.001,1.116
201198497,15.052,12.998,4950,0.825,2.411
201198533,13.748,12.212,5858,0.990,1.051
201198694,15.872,13.072,3814,0.373,0.340
201198704,13.414,12.121,6222,0.939,1.250
201198712,17.354,15.254,4242,0.456,0.413
201198813,16.392,13.325,3704,0.316,0.293
201198919,16.436,13.618,3796,0.386,0.348
201198970,12.297,10.027,4926,0.906,9.490
201198974,12.754,11.037,5311,1.115,2.234
201199013,15.957,15.032,6118,0.846,1.133
201199049,18.434,15.012,3942,0.420,0.373
201199067,11.964,9.626,4658,0.992,9.225
201199105,14.448,12.746,5460,0.778,0.766
201199150,11.264,10.024,6328,1.023,1.251
201199186,15.542,12.786,4150,0.550,0.495
201199250,15.733,,,,
201199326,11.814,10.501,6217,1.122,1.406
201199408,17.327,14.666,3619,0.253,0.259
201199492,13.102,11.499,5785,0.952,1.669
201199502,16.567,13.909,3752,0.316,0.302
201199520,15.786,12.784,3522,0.218,0.234
201199607,13.536,12.182,6011,0.957,1.163
201199617,14.818,11.904,3513,0.230,0.239
201199634,13.556,11.753,5679,0.962,0.988
201199765,14.810,12.939,5142,0.837,2.042
201199809,16.327,13.303,3515,0.214,0.228
201199813,11.632,10.187,5832,0.904,0.925
201199821,12.262,11.034,6166,0.948,1.236
201199919,14.231,11.586,4494,0.678,0.623
201199924,13.965,11.255,3972,0.484,0.435
201199949,15.395,12.252,3589,0.246,0.255
201199956,14.869,13.020,5217,0.673,0.643
201199981,18.067,,,,
201199999,16.803,14.084,3618,0.255,0.257
201200022,16.000,12.756,3492,0.202,0.215
201200117,15.154,13.038,5003,0.751,0.699
201200120,18.271,14.849,3840,0.348,0.325
201200121,17.487,14.491,3418,0.173,0.200
201200136,18.069,15.386,4007,0.395,0.388
201200159,15.367,13.329,4950,0.749,0.703
201200192,16.233,14.866,6092,0.854,1.098
201200243,16.387,,,,
201200260,14.070,12.486,5381,0.879,1.698
201200279,14.476,12.483,4921,0.779,0.725
201200318,13.694,12.113,5852,0.891,0.963
201200401,13.136,11.011,5021,0.901,5.255
201200439,16.469,13.850,3444,0.200,0.207
201200445,17.581,14.744,3597,0.247,0.257
201200510,13.587,12.100,5919,0.980,1.178
201200575,14.710,12.700,4968,0.827,12.712
201200717,13.291,11.809,5855,0.980,1.000
201200724,16.205,13.058,3581,0.253,0.252
201200771,12.079,10.754,6335,1.154,1.329
201200787,17.625,14.726,3671,0.271,0.272
201200945,13.948,,,,
201200963,14.050,12.657,5975,0.905,1.090
201201006,15.942,12.932,3629,0.290,0.283
201201027,14.026,12.290,5539,0.916,0.896
201201033,14.940,13.125,5269,0.835,0.790
201201041,18.535,15.163,3912,0.391,0.341
201201055,15.625,12.759,3638,0.298,0.287
201201077,17.859,15.211,3762,0.313,0.291
201201133,15.801,12.726,4080,0.509,0.454
201201171,17.211,14.507,3850,0.362,0.333
201201240,17.647,14.581,3623,0.275,0.262
201201388,14.173,12.205,5059,0.864,7.306
201201437,16.605,14.238,4292,0.478,0.410
201201504,9.158,8.164,5453,1.649,3.596
201201536,14.178,12.366,5188,0.884,2.411
201201538,15.785,13.050,3503,0.209,0.225
201201558,14.450,12.327,4958,0.780,0.726
201201575,14.768,11.202,3784,0.407,0.368
201201616,15.408,13.949,5658,0.853,0.906
201201635,14.351,12.269,4942,0.797,0.742
201201680,14.696,11.820,4141,0.587,0.520
201201708,17.269,14.534,3787,0.352,0.323
201201730,15.156,13.009,4908,0.733,0.682
201201744,15.283,13.343,5185,0.785,0.751
201201771,11.601,10.348,6140,0.965,1.327
201201776,12.867,10.537,4777,0.964,10.103
201201779,15.783,12.640,3662,0.306,0.285
201201799,13.545,12.090,5685,0.975,1.841
201201833,12.146,10.564,5600,0.902,0.935
201201849,15.224,13.151,4946,0.699,0.670
201201862,17.887,,,,
201201926,13.109,11.370,5208,0.902,8.983
201201974,14.267,12.516,5425,0.716,0.691
201202021,13.553,12.044,5770,0.849,0.900
201202054,12.258,9.958,4656,0.820,35.946
201202101,14.027,12.546,5665,0.918,0.920
201202135,13.826,12.012,5657,0.895,1.077
201202150,13.082,9.997,3803,0.403,0.364
201202165,13.446,11.235,4596,0.720,0.657
201202225,12.352,11.051,6344,0.807,1.032
201202248,16.461,13.331,3603,0.249,0.250
201202297,11.106,9.985,6674,1.384,1.702
201202359,13.901,12.180,5631,0.894,0.910
201202370,12.586,11.323,6024,1.010,1.198
201202518,16.153,13.452,3594,0.282,0.266
201202542,15.541,13.422,4653,0.692,0.644
201202637,13.989,12.578,6030,0.923,1.045
