EPIC,KepMag,Kmag,Teff,mass,Radius
228816383,13.166,11.791,6000,1.082,1.319
228816428,15.192,12.291,3795,0.373,0.338
228816469,14.712,12.699,4930,0.780,0.728
228816492,13.665,11.635,5175,0.815,0.769
228816516,13.071,12.150,6446,1.157,1.430
228816556,15.402,13.173,4563,0.706,0.646
228816584,17.819,14.428,4057,0.488,0.430
228816612,13.413,11.792,5713,1.124,1.668
228816672,14.624,11.726,4012,0.474,0.417
228816737,11.016,9.709,6213,1.158,1.297
228816765,16.245,13.069,3847,0.412,0.377
228816853,15.255,13.454,5230,0.758,0.741
228816886,14.069,11.922,4836,0.912,4.917
228816968,12.461,10.372,5009,0.939,5.541
228817041,13.732,12.089,5592,0.893,0.890
228817109,14.006,12.457,5443,0.748,0.738
228817124,16.443,13.590,3561,0.248,0.255
228817128,14.961,12.931,4998,0.755,0.713
228817158,16.648,14.094,4059,0.476,0.435
228817165,13.569,11.821,5242,0.877,0.835
228817169,14.081,10.866,3755,0.383,0.352
228817173,14.699,11.575,3968,0.502,0.441
228817202,8.639,6.262,4635,1.212,8.487
228817241,13.052,11.576,5897,0.965,1.086
228817292,13.055,11.196,5281,0.784,0.749
228817386,17.091,14.356,3785,0.345,0.308
228817389,15.801,13.062,3840,0.413,0.364
228817555,11.827,10.492,5847,1.043,1.328
228817599,13.584,12.245,6007,1.012,1.194
228817675,17.684,14.725,4110,0.517,0.472
228817677,14.268,11.952,4831,1.028,3.533
228817682,14.338,12.137,4747,0.735,0.688
228817694,9.253,5.679,4015,1.222,35.177
228817699,15.729,13.957,5407,0.861,0.930
228817710,11.133,9.832,5764,1.156,1.920
228817768,14.047,11.682,4606,0.737,0.672
228817775,13.705,11.834,5387,0.866,0.825
228817876,15.693,12.906,3909,0.443,0.392
228817893,13.186,11.706,5828,0.951,1.070
228817895,12.647,11.101,5725,1.021,1.026
228817899,12.209,10.824,5789,0.950,1.042
228817933,12.187,10.833,6006,1.042,1.478
228817956,8.817,6.217,4840,1.252,5.341
228818001,16.233,13.024,3527,0.236,0.236
228818021,13.835,12.310,5849,0.947,1.074
228818030,12.041,10.520,5102,1.036,3.037
228818122,8.233,6.211,6625,1.363,1.482
228818124,7.290,6.443,6662,1.356,1.498
228818143,12.761,10.792,5073,0.930,3.308
228818149,16.280,13.812,3823,0.360,0.341
228818150,14.348,12.420,5302,0.850,0.810
228818152,12.782,11.151,5791,0.972,1.032
228818167,13.493,10.592,3716,0.333,0.304
228818183,12.534,10.507,4955,0.986,4.413
228818240,14.964,12.032,3399,0.166,0.184
228818318,12.277,10.213,4926,0.997,3.158
228818323,13.494,11.290,4990,0.782,0.728
228818337,11.073,9.750,6172,1.196,1.559
228818452,13.473,11.944,5983,1.022,1.181
228818524,15.970,13.122,3620,0.288,0.284
228818539,16.386,13.676,3856,0.420,0.364
228818542,14.220,12.334,5297,0.923,0.874
228818553,12.930,11.273,5390,0.741,0.731
228818558,13.165,,,,
228818624,16.440,13.653,3790,0.372,0.331
228818738,13.589,12.470,6340,1.049,1.269
228818767,13.757,12.293,5877,0.957,1.073
228818771,14.698,12.510,4883,0.727,0.682
228818776,12.526,11.141,6019,1.079,1.295
228818849,12.664,10.621,5008,0.911,2.667
228818855,15.166,13.362,5303,0.691,0.667
228818891,16.286,13.065,3704,0.262,0.265
228818913,12.754,11.114,6033,1.101,1.451
228818926,13.964,12.375,5640,0.958,0.973
228818935,15.161,13.453,5363,0.778,0.760
228819006,12.935,11.534,5952,1.060,1.346
228819019,14.015,11.718,4672,0.708,0.657
228819034,16.647,14.084,3849,0.397,0.366
228819072,14.957,12.492,4437,0.651,0.593
228819084,9.814,7.446,4646,1.234,11.312
228819086,16.175,13.274,3692,0.313,0.303
228819095,12.508,11.085,6135,1.034,1.211
228819182,14.720,11.814,4067,0.547,0.484
228819212,13.858,12.190,5415,0.895,0.879
228819265,15.436,13.348,4838,0.772,0.714
228819353,17.178,14.251,3647,0.266,0.251
228819363,15.144,13.212,4879,0.755,0.699
228819400,14.987,13.055,5203,0.848,0.815
228819437,14.366,11.860,4566,0.733,0.670
228819506,13.878,11.924,5126,0.875,0.805
228819577,14.182,11.186,3839,0.466,0.416
228819595,13.691,12.202,5849,0.897,0.973
228819656,13.823,12.393,5924,1.009,1.101
228819696,15.344,12.631,3896,0.408,0.368
228819764,13.441,11.913,5819,0.944,1.036
228819778,14.435,12.014,4860,0.958,5.941
228819783,15.187,11.912,4056,0.543,0.481
228819816,13.013,11.529,5973,1.051,1.284
228819821,16.423,14.154,3068,0.126,0.147
228819851,17.487,14.895,3785,0.347,0.329
228819854,15.823,12.843,3646,0.293,0.285
228819890,13.837,11.435,4517,0.634,0.583
228819904,16.297,12.942,3938,0.474,0.424
228819974,16.784,14.053,3559,0.242,0.231
228819989,13.545,12.193,6148,1.047,1.295
228819997,14.488,12.416,5370,0.860,0.827
228820002,13.752,11.200,4624,0.714,0.646
228820034,17.539,15.238,3450,0.169,0.182
228820069,15.650,15.305,6091,0.827,1.035
228820076,13.655,11.086,4444,0.855,12.211
228820108,15.541,12.678,3922,0.483,0.425
228820111,16.167,13.041,3547,0.232,0.244
228820133,16.696,13.925,3703,0.317,0.285
228820144,12.700,11.573,6180,1.061,1.273
228820163,12.500,11.232,5987,1.020,1.175
228820206,16.413,13.119,3962,0.455,0.412
228820211,14.792,13.070,5341,0.872,0.962
228820218,15.399,13.418,5344,0.804,5.800
228820233,13.875,12.352,5907,0.931,1.164
228820243,11.678,10.230,5783,1.010,1.081
228820247,13.434,11.934,5856,0.961,1.068
228820326,16.151,13.189,3587,0.254,0.254
228820339,15.428,12.439,3913,0.442,0.395
228820344,12.037,10.468,5793,0.918,0.927
228820373,11.918,10.745,6324,1.113,1.331
228820393,15.050,13.049,4881,0.808,2.599
228820419,13.540,11.881,5713,0.920,0.963
228820489,14.644,12.636,5037,0.755,0.705
228820491,14.246,12.014,4904,0.890,4.267
228820522,15.195,13.447,5309,0.724,0.715
228820535,13.139,11.418,5557,0.866,0.850
228820538,12.235,10.683,5634,0.896,0.880
228820591,13.736,10.914,4320,0.578,0.520
228820632,10.353,8.041,4885,1.021,3.246
228820694,15.327,12.303,3629,0.321,0.301
228820704,13.201,11.022,4887,0.789,0.730
228820731,12.154,10.134,5267,0.920,2.786
228820760,11.210,9.144,4957,0.818,0.745
228820766,12.936,10.754,4829,0.788,0.721
228820886,15.810,12.782,3552,0.259,0.258
228820889,15.557,13.682,4913,0.753,0.699
228820979,13.763,12.515,6101,0.940,1.143
228820980,12.733,10.774,4995,0.956,3.915
228821047,14.053,12.193,5316,0.902,0.849
228821071,15.349,12.242,4045,0.545,0.481
228821081,17.461,14.405,3754,0.362,0.315
228821094,9.763,6.356,4000,1.093,38.393
228821097,16.358,13.825,3733,0.326,0.315
228821123,14.811,13.081,5501,0.847,0.833
228821138,9.768,6.853,4206,1.073,25.805
228821153,17.100,14.376,3907,0.407,0.388
228821178,13.791,11.722,5102,1.004,2.430
228821190,14.050,12.465,5776,0.843,0.901
228821237,18.163,14.651,3977,0.418,0.371
228821281,10.529,9.322,6114,1.222,1.684
228821315,13.682,12.222,5750,0.930,0.969
228821367,12.904,11.363,5698,0.993,1.096
228821385,18.030,15.068,4570,0.620,0.532
228821386,14.859,,,,
228821394,13.977,12.381,5793,0.844,0.888
228821410,11.592,10.235,6125,1.115,1.297
228821448,13.398,11.648,5269,0.883,0.836
228821473,15.657,14.268,5667,0.853,0.983
228821503,14.030,12.623,5606,0.869,0.859
228821508,15.979,13.304,4167,0.529,0.475
228821545,12.161,10.658,5915,1.036,1.286
228821615,14.165,11.541,4394,0.630,0.584
228821617,13.542,11.562,4915,0.785,0.727
228821628,13.310,11.401,5263,0.807,0.765
228821671,14.095,12.038,5005,0.788,0.740
228821675,15.965,12.653,3356,0.157,0.172
228821796,13.964,12.443,5732,0.866,0.896
228821804,16.246,13.327,3813,0.410,0.382
228821819,12.973,11.502,5986,1.061,1.296
228821870,14.684,12.862,5242,0.846,0.793
228821872,16.403,13.406,3828,0.375,0.344
228821888,15.191,13.249,5138,0.865,3.424
228821999,17.291,14.535,3716,0.291,0.275
228822013,12.458,10.544,5193,0.885,4.047
228822041,15.258,13.420,5375,0.868,0.826
228822139,14.655,12.861,5388,0.899,0.864
228822169,12.219,9.760,4502,0.697,0.632
228822221,16.156,12.788,3838,0.417,0.377
228822243,14.083,12.631,5789,0.919,1.017
228822276,12.664,11.314,5751,0.948,0.992
228822317,15.713,13.523,4691,0.683,0.625
228822386,13.718,11.556,4891,0.771,0.718
228822395,17.814,,,,
228822401,12.704,11.347,6054,1.085,1.234
228822438,16.420,13.537,3706,0.308,0.300
228822439,11.141,8.928,4956,1.058,3.984
228822470,13.979,11.860,5069,0.764,0.710
228822637,15.289,12.703,4215,0.614,0.544
228822639,12.269,10.702,5729,0.987,0.995
228822720,11.342,8.869,4567,1.146,10.677
228822737,14.109,11.635,4556,0.841,9.475
228822761,13.904,11.919,5056,0.897,3.584
228822787,12.271,11.131,6217,0.910,1.200
228822839,15.368,12.012,3658,0.303,0.285
228822849,14.857,12.663,5008,0.861,0.807
228822856,14.579,12.458,4937,0.827,0.781
228822869,14.615,12.243,4540,0.649,0.613
228822908,15.636,13.377,5012,0.775,0.717
228822914,14.149,12.583,5808,0.912,1.012
228823008,15.355,13.564,5361,0.837,0.818
228823085,16.169,12.175,3568,0.246,0.246
228823109,13.151,11.346,5193,0.888,0.823
228823145,14.342,12.266,4924,0.768,0.714
228823170,15.080,12.860,4584,0.712,0.650
228823182,11.182,10.696,7924,1.764,1.921
228823195,16.314,13.256,3724,0.334,0.322
228823213,15.656,12.956,4261,0.597,0.537
228823247,17.141,14.847,3660,0.208,0.213
228823274,11.426,10.216,6127,1.085,1.326
228823280,15.614,12.831,4122,0.519,0.473
228823281,19.196,,,,
228823282,15.288,13.257,5208,0.848,0.815
228823325,15.502,12.457,3852,0.455,0.402
228823353,14.279,11.554,4020,0.485,0.424
228823360,13.628,11.342,4778,0.781,0.714
228823384,14.917,13.067,5294,0.727,0.709
228823400,14.320,12.427,5171,0.800,0.743
228823404,14.574,12.643,5150,0.854,0.822
228823471,12.496,10.965,6046,1.080,1.447
228823534,15.223,12.975,4578,0.585,0.537
228823536,17.784,15.006,3838,0.375,0.352
228823580,14.656,12.422,4045,0.290,0.280
228823643,14.195,12.025,4759,0.569,0.513
228823647,16.475,13.707,3688,0.283,0.277
228823658,13.355,11.523,5383,0.856,0.807
228823680,14.264,12.905,6084,0.995,1.199
228823681,13.100,11.840,5752,0.991,1.111
228823722,18.657,,,,
228823728,13.100,11.661,5973,1.054,1.269
228823749,13.189,11.299,5197,0.895,0.835
228823785,15.125,12.608,4691,0.809,18.996
228823881,14.505,11.779,3594,0.248,0.254
228823923,9.008,7.920,7266,1.766,2.324
228823931,15.575,12.191,4079,0.509,0.461
228824094,13.882,12.244,5570,0.952,0.953
228824142,10.071,7.761,4724,1.146,10.599
228824212,14.102,12.383,5353,0.880,0.853
228824240,12.914,11.318,5786,0.978,1.040
228824249,12.056,10.181,5138,0.884,0.831
228824288,13.393,11.825,5759,0.969,1.734
228824323,15.036,13.012,4967,0.835,0.879
228824331,13.785,12.081,5371,0.906,0.859
228824391,16.921,14.354,,,
228824427,13.659,12.304,5945,1.010,1.200
228824438,16.657,14.070,3746,0.314,0.296
228824440,14.075,12.612,5896,0.957,1.086
228824457,17.042,14.472,,,
228824460,15.826,13.444,3759,0.354,0.323
228824597,15.159,13.026,4921,0.819,0.760
228824634,10.236,8.525,5289,1.074,2.283
228824691,12.302,10.260,5022,1.012,2.868
228824694,15.118,12.700,4506,0.662,0.607
228824699,15.154,13.191,5073,0.784,0.743
228824716,13.814,11.890,5303,0.908,2.460
228824745,13.959,12.053,5264,0.872,2.329
228824772,12.936,10.820,4829,0.763,0.712
228824928,15.098,11.705,3831,0.442,0.399
228824950,12.152,10.786,6076,0.991,1.204
228824971,16.202,13.235,3620,0.274,0.265
228825048,14.731,11.392,3605,0.255,0.251
228825061,13.314,11.222,4961,0.881,0.822
228825096,15.724,14.180,,,
228825148,11.063,8.960,5008,0.935,3.831
228825304,17.274,13.858,4088,0.513,0.451
228825355,15.634,14.107,5547,0.696,0.674
228825415,16.724,,,,
228825430,17.371,14.528,3878,0.418,0.376
228825494,17.458,13.962,3998,0.460,0.407
228825588,16.401,13.565,,,
228825596,17.112,14.391,3672,0.280,0.270
228825611,16.470,13.403,3506,0.233,0.234
228825675,18.039,14.985,4173,0.538,0.495
228825713,15.719,13.822,5176,0.775,0.732
228825726,13.748,12.202,5963,1.045,1.161
228825731,12.102,10.085,4901,1.020,4.542
228825769,14.941,12.668,4530,0.626,0.582
228825776,13.057,11.435,5492,0.942,0.909
228825790,14.706,12.866,4853,0.773,0.714
228825944,13.908,10.585,3791,0.413,0.372
228826012,12.630,11.372,6102,1.113,1.332
228826085,12.661,10.713,4984,0.964,3.421
228826097,14.739,12.685,4727,0.705,0.651
228826111,13.617,11.661,4995,0.766,0.715
228826144,16.125,12.827,3558,0.299,0.293
228826165,10.537,8.802,5442,0.905,0.849
228826262,16.020,13.817,,,
228826325,17.144,14.603,3066,0.125,0.146
228826351,14.269,12.405,4933,0.832,0.775
228826574,10.725,8.617,4636,0.970,13.799
228826584,12.452,11.122,5871,0.964,0.995
228826626,14.290,12.222,4956,0.906,4.156
228826672,10.752,9.277,5897,1.059,1.182
228826755,15.805,13.234,,,
228826771,12.626,10.389,4798,0.984,5.731
228826779,13.832,12.474,5854,0.775,0.818
228826790,12.851,11.287,5652,0.901,0.884
228826870,15.991,13.519,,,
228826908,12.951,11.488,5837,0.897,0.975
228826935,13.085,11.682,6079,1.008,1.232
228826951,17.227,,,,
228826959,13.281,11.573,5485,0.879,0.949
228826964,13.889,11.677,4966,1.017,2.982
228827016,13.391,11.991,5840,0.892,0.963
228827042,17.316,14.639,,,
228827055,16.063,13.414,3752,0.360,0.334
228827113,12.621,10.492,4931,0.855,0.774
228827134,15.603,13.669,5226,0.665,0.630
228827151,14.874,12.725,5046,1.003,2.080
228827173,14.537,12.749,5487,0.862,0.880
228827256,12.249,10.864,6001,0.910,1.127
228827288,13.284,11.726,5584,0.948,0.926
228827347,13.715,12.009,5450,0.889,0.847
228827398,12.381,11.080,5890,0.982,1.089
228827428,15.719,12.389,3802,0.436,0.397
228827482,13.833,11.925,5014,0.786,0.734
228827501,11.100,9.783,5976,1.024,1.101
228827565,15.878,13.139,3729,0.348,0.325
228827669,16.505,13.748,4226,0.540,0.480
228827710,13.976,12.093,5109,0.858,6.644
228827768,14.483,11.571,3882,0.457,0.405
228827780,14.506,12.568,5097,0.845,0.791
228827916,13.095,9.999,3688,0.323,0.303
228827958,13.561,12.088,5923,0.931,1.031
228827969,17.315,14.250,3817,0.379,0.343
228828012,13.951,12.580,5927,0.961,1.079
228828195,8.831,5.736,4281,1.007,26.842
228828201,16.034,13.067,3657,0.284,0.280
228828221,15.464,11.954,3690,0.374,0.350
228828224,14.153,12.060,4900,0.889,5.835
228828267,18.435,,,,
228828317,15.054,13.448,5755,0.880,0.956
228828357,13.983,12.401,5880,0.877,0.999
228828382,17.041,14.475,3680,0.294,0.290
228828396,13.011,11.625,6108,1.067,1.280
228828420,16.582,,,,
228828431,12.699,11.190,5834,0.951,1.098
228828440,14.601,13.041,5978,0.914,1.097
228828459,13.815,12.239,5801,0.879,0.914
228828463,15.737,12.737,3705,0.315,0.292
228828511,13.983,11.663,4583,0.824,40.416
228828547,12.850,11.286,5813,1.011,1.063
228828565,11.503,9.434,4900,0.900,9.869
228828594,15.009,13.052,5190,0.788,0.746
228828595,9.095,7.527,6243,1.219,1.424
228828597,15.415,12.571,4208,0.599,0.534
228828651,14.307,11.410,4139,0.514,0.446
228828665,13.765,11.840,5193,1.169,2.250
228828741,11.410,9.519,5198,0.843,0.779
228828742,13.093,11.646,5674,0.950,0.953
228828756,13.354,11.881,5908,0.914,1.036
228828784,16.065,13.549,4111,0.487,0.436
228828832,12.832,11.767,6403,1.202,1.426
228828859,12.994,11.601,5899,1.032,1.160
228828871,12.276,10.729,5772,0.994,0.993
228828905,14.783,11.070,3727,0.376,0.348
228828951,16.290,13.110,3844,0.396,0.354
228828996,15.383,13.545,5410,0.849,0.841
228829058,16.061,13.094,3854,0.394,0.359
228829090,14.637,11.334,3696,0.380,0.349
228829147,17.543,14.620,,,
228829206,14.130,11.062,4039,0.541,0.474
228829257,12.591,11.152,5853,1.014,1.084
228829388,14.110,12.107,5298,0.796,0.758
228829426,14.538,12.839,5400,0.766,0.750
228829439,16.336,13.894,4007,0.490,0.440
228829458,17.178,14.409,3863,0.384,0.351
228829462,15.864,12.827,3644,0.309,0.287
228829494,17.664,14.989,3475,0.170,0.182
228829501,14.269,12.046,4586,0.909,14.620
228829511,9.106,7.099,5405,0.900,0.841
228829596,14.659,13.041,5522,0.807,0.791
228829601,15.659,13.211,4629,0.653,0.603
228829606,14.411,11.850,4270,0.637,0.573
228829616,14.825,12.606,4701,0.741,0.685
228829640,13.903,11.968,5336,0.835,0.795
228829653,13.024,11.450,5656,0.997,1.032
228829709,13.481,11.955,5576,0.931,0.912
228829754,12.257,10.108,4799,0.967,7.027
228829773,11.175,10.046,6439,1.236,1.448
228829790,15.267,11.339,3720,0.351,0.318
228829805,14.894,13.187,5400,0.863,2.273
228829876,12.070,10.345,5573,0.850,0.839
228829905,14.742,12.781,5426,0.826,0.798
228829932,13.170,11.709,5901,0.977,1.073
228829946,15.977,14.145,4860,0.581,0.542
228829960,13.596,12.218,5872,0.866,0.943
228829969,12.679,10.417,4681,1.032,3.927
228829971,13.642,12.112,6057,1.026,1.140
228830016,15.627,13.530,,,
228830036,14.015,,,,
228830061,13.567,11.892,5598,0.921,0.893
228830107,14.334,12.972,5732,0.856,0.891
228830127,12.547,11.223,6217,1.070,1.348
228830148,16.732,14.985,5537,0.724,0.722
228830180,14.233,11.652,4363,0.648,0.584
228830215,13.662,12.361,6097,1.019,1.236
228830237,14.759,11.976,3998,0.433,0.389
228830309,13.416,11.654,5689,0.947,0.966
228830315,13.342,11.359,5007,0.902,4.362
228830343,17.473,14.976,4104,0.328,0.293
228830432,16.041,12.768,4024,0.565,0.499
228830450,17.100,14.490,3711,0.303,0.289
228830467,17.756,15.015,,,
228830506,16.074,15.279,5608,0.776,0.815
228830515,15.246,12.162,3652,0.292,0.280
228830535,17.737,15.092,3921,0.392,0.356
228830546,13.626,12.190,5784,1.016,1.036
228830587,17.124,,,,
228830591,13.806,12.381,5922,0.905,0.995
228830611,14.076,12.296,5537,1.041,1.862
228830675,16.725,,,,
228830743,16.006,13.079,3485,0.197,0.203
228830754,18.320,,,,
228830757,12.418,11.002,5957,1.059,1.202
228830786,12.187,10.030,4942,0.990,4.127
228830821,15.565,12.210,3925,0.453,0.407
228830842,12.626,11.162,5907,1.078,1.186
228830892,12.818,10.965,5115,0.907,9.849
228830917,14.446,12.273,4815,0.835,9.596
228830922,14.910,13.016,5441,0.697,0.673
228830927,15.489,12.214,3747,0.388,0.360
228831028,14.195,11.847,4876,0.823,0.758
228831057,17.037,14.263,3084,0.125,0.145
228831089,12.458,10.369,4927,1.005,2.992
228831108,12.611,10.911,5495,0.883,0.839
228831112,12.094,9.691,4566,0.926,15.906
228831123,13.921,12.042,5122,0.894,2.478
228831265,17.648,14.016,4052,0.481,0.423
228831294,15.246,13.378,4933,0.760,0.706
228831326,17.347,14.646,3708,0.293,0.276
228831351,18.946,,,,
228831495,11.790,10.477,6188,0.949,1.200
228831514,16.111,14.729,,,
228831515,12.953,11.408,5803,0.773,0.772
228831611,13.548,11.873,5364,0.916,0.864
228831612,13.185,11.727,5946,1.053,1.218
228831635,11.436,9.720,5544,0.895,0.855
228831641,13.586,12.054,5859,0.839,0.900
228831677,14.594,12.373,4849,0.867,6.094
228831695,13.739,11.447,4845,0.920,4.946
228831718,14.022,12.472,5643,0.933,0.924
228831730,13.547,11.235,4657,0.711,0.654
228831742,15.550,12.286,3957,0.471,0.422
228831770,18.044,14.520,3912,0.424,0.387
228831812,14.909,11.981,4250,0.605,0.534
228831830,12.958,11.424,5758,0.952,1.040
228831845,14.315,12.025,4934,0.887,2.860
228831895,16.761,13.942,3703,0.329,0.308
228831909,16.890,14.316,3690,0.291,0.287
228831990,9.985,8.721,5946,0.952,1.729
228831996,13.018,11.454,5813,0.991,1.111
228832072,13.920,12.442,5875,0.966,1.052
228832153,15.713,12.878,4190,0.546,0.489
228832169,14.711,12.781,5078,0.818,0.762
228832183,14.165,12.002,4981,0.856,2.139
228832195,12.241,10.794,5981,0.986,1.150
228832210,14.924,11.922,3572,0.299,0.289
228832230,12.940,11.789,6332,0.859,1.296
228832242,16.261,13.812,,,
228832273,16.629,14.380,,,
228832275,11.833,9.031,4250,0.953,28.967
228832343,13.865,11.580,4730,0.744,0.677
228832426,13.997,12.559,5852,0.892,1.001
228832449,12.203,10.813,5878,1.066,1.238
228832555,15.096,11.982,3633,0.290,0.278
228832581,9.730,8.634,6609,1.502,2.039
228832595,14.491,12.441,5070,0.714,0.683
228832627,13.461,12.148,6031,1.006,1.234
228832660,12.586,10.964,5737,0.903,0.938
228832674,16.389,13.246,3991,0.487,0.431
228832691,14.834,12.454,4562,0.725,0.661
228832712,15.110,13.179,5038,0.788,0.742
228832742,17.099,14.728,,,
228832829,15.038,12.793,4691,0.719,0.667
228832841,14.443,11.243,4116,0.575,0.508
228832842,14.821,13.009,5385,0.755,0.730
228832912,11.754,9.740,5104,0.901,5.143
228832919,12.606,11.035,5627,1.210,2.103
228832957,12.929,11.444,5973,0.931,1.078
228833011,12.737,10.280,4561,0.902,19.566
228833025,13.451,11.230,4881,0.959,5.305
228833057,15.702,12.390,4043,0.497,0.447
228833062,15.400,12.851,4463,0.695,0.632
228833066,12.922,11.566,5893,1.055,1.158
228833087,10.986,9.384,5678,1.141,1.963
228833101,14.227,12.287,5296,0.716,0.694
228833107,15.526,11.968,3507,0.241,0.248
228833125,15.552,13.917,,,
228833170,13.409,11.508,5220,0.799,0.749
228833240,17.227,14.676,3837,0.361,0.336
228833246,14.610,12.943,5486,0.872,0.855
228833306,14.568,12.574,5081,0.840,0.823
228833393,15.108,13.726,5755,0.834,0.878
228833421,14.978,12.610,4768,0.712,0.661
228833445,12.287,10.708,6028,1.029,1.270
228833471,17.344,14.579,3835,0.382,0.336
228833495,12.836,10.971,4882,1.123,2.577
228833530,16.091,13.536,3759,0.346,0.331
228833631,12.427,10.844,5608,0.954,0.949
228833693,12.963,11.700,5759,1.057,1.980
228833705,14.880,12.144,4236,0.497,0.440
228833706,12.533,11.001,5629,0.935,0.913
228833738,12.754,11.378,6129,1.082,1.306
228833740,13.169,11.296,5109,0.897,3.729
228833772,13.948,12.457,5889,1.012,1.062
228833782,16.064,12.864,4037,0.501,0.447
228833795,13.888,12.547,6203,1.067,1.152
228833945,14.426,12.485,5207,0.837,0.815
228833959,14.999,13.267,5706,0.822,0.910
228834019,16.959,,,,
228834029,15.882,13.513,,,
228834062,13.786,12.122,5615,0.875,0.905
228834068,13.769,12.358,6043,0.920,1.394
228834106,9.563,7.473,4737,1.194,11.014
228834149,17.518,14.177,,,
228834206,12.502,10.465,4985,0.905,4.991
228834240,15.735,14.224,5824,0.729,0.750
228834262,13.092,11.643,5958,1.015,1.187
228834278,10.948,9.524,6075,1.019,1.111
228834344,13.638,12.329,6182,0.882,1.214
228834427,14.425,12.135,4576,0.688,0.633
228834435,12.893,,,,
228834449,13.784,12.291,5823,0.997,1.078
228834550,14.574,12.474,4825,0.693,0.654
228834552,14.402,12.551,5141,0.845,0.786
228834553,15.549,13.384,,,
228834555,15.281,,,,
228834632,14.887,12.043,4109,0.555,0.490
228834645,17.605,14.133,3753,0.319,0.298
228834656,10.848,9.006,4968,1.198,2.803
228834788,9.358,7.300,4867,0.806,0.730
228834801,8.733,7.038,5318,0.871,0.807
228834920,10.071,8.282,5283,0.893,0.823
228834941,9.614,7.984,5994,1.231,1.814
228835027,13.424,12.405,6286,0.998,1.250
228835192,15.083,13.240,5334,0.816,0.793
228835218,13.766,12.232,5892,0.824,0.893
228835222,15.866,12.856,4125,0.540,0.488
228835327,14.496,12.322,4782,0.721,0.669
228835341,12.356,10.722,5368,0.855,0.831
228835381,13.988,12.385,5596,0.947,0.933
228835410,17.777,14.157,,,
228835423,17.030,,,,
228835534,11.895,9.959,5276,0.873,0.808
