EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
229166960,12 26 34.849,+02 27 16.84,1,15.367,,,463-049971,12263485+0227168,,STAR,JHK,rpm,16.700,3.700,0.100,3.600,,,,,,,,,,,,,,,,,13.229,0.026,12.592,0.029,12.405,0.030,,,,,,,,,4099,276,276,4.800,0.095,0.114,-0.104,0.200,0.200,0.473,0.118,0.111,0.523,0.138,0.115,4.751,2.693,1.719,241.600,82.820,61.680,0.027,0.011,0.008,AAA-222-111-000-0-0,50.300,
229166965,12 35 02.915,+02 27 17.68,1,16.154,,,,12350291+0227176,1458-301-3-0427-0185,EXTENDED,gri,,6.000,3.000,-4.000,3.000,,,,,,,19.170,0.064,17.198,0.006,16.144,0.004,15.707,0.004,15.356,0.010,15.375,0.089,14.777,0.116,14.064,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABA-222-111-000-0-0,16.800,
229166981,12 33 10.419,+02 27 18.67,1,14.389,,,463-050108,12331041+0227186,,STAR,gri,rpm,11.200,2.800,-18.400,2.200,,,15.594,0.080,14.683,0.030,,,15.129,0.020,14.334,0.050,14.071,0.040,,,12.836,0.024,12.311,0.029,12.234,0.025,,,,,,,,,4922,79,79,4.615,0.020,0.036,-0.131,0.200,0.240,0.720,0.055,0.039,0.777,0.054,0.054,2.088,0.175,0.311,396.000,39.600,24.380,0.029,0.013,0.009,AAA-222-111-000-0-0,71.100,
229166992,12 30 55.901,+02 27 19.86,1,15.722,,,463-050062,12305588+0227193,1458-301-3-0420-0063,STAR,JHK,rpm,-5.700,5.800,4.800,5.600,,,,,,,,,,,,,,,,,13.641,0.029,13.034,0.029,12.834,0.029,,,,,,,,,3889,445,178,4.860,0.070,0.140,-0.039,0.150,0.210,0.402,0.140,0.081,0.453,0.147,0.110,6.538,2.697,3.027,235.900,128.600,59.410,0.027,0.011,0.008,AAA-222-111-000-0-0,10.900,
229167100,12 17 17.825,+02 27 31.69,1,17.409,,,,,1458-301-3-0397-0049,STAR,gri,,3.000,3.000,-2.000,3.000,,,,,,,17.744,0.011,17.196,0.005,17.480,0.006,17.759,0.008,17.894,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229167114,12 28 31.968,+02 27 33.84,1,16.918,,,,12283196+0227338,1458-301-3-0416-0145,EXTENDED,gri,,3.000,3.000,5.000,3.000,,,,,,,19.521,0.065,17.893,0.008,16.930,0.006,16.500,0.006,16.203,0.016,15.954,0.125,15.296,0.109,14.693,0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BBB-222-111-000-0-0,104.000,
229167133,12 30 25.645,+02 27 35.47,1,15.367,,,463-050043,12302565+0227354,1458-301-3-0419-0053,STAR,gri,rpm,-2.300,2.100,-3.800,2.300,,,16.305,0.130,15.554,0.060,,,15.854,0.050,15.260,0.040,15.158,0.110,,,14.026,0.034,13.555,0.022,13.521,0.049,,,,,,,,,5227,125,125,3.404,1.030,1.030,-0.889,0.600,0.720,2.333,5.045,1.595,0.860,0.043,0.069,0.029,0.965,0.027,2555.000,5179.000,1879.000,0.027,0.014,0.006,AAA-222-111-000-0-0,34.300,
229167146,12 29 20.861,+02 27 36.34,1,15.133,,,463-050027,12292087+0227363,1458-301-3-0417-0070,STAR,gri,rpm,-23.000,3.200,12.700,3.600,,,16.642,0.040,15.492,0.040,,,16.088,0.050,15.080,0.050,14.724,0.130,,,13.380,0.026,12.841,0.022,12.795,0.033,,,,,,,,,4697,75,94,4.640,0.025,0.030,-0.101,0.160,0.200,0.670,0.046,0.036,0.737,0.046,0.055,2.381,0.260,0.322,446.900,39.970,30.790,0.030,0.011,0.008,AAA-222-111-000-0-0,15.500,
229167156,12 33 57.771,+02 27 37.29,1,13.101,,,463-050123,12335777+0227374,,STAR,gri,rpm,-17.800,1.000,-10.300,2.500,,,13.630,0.030,13.148,0.020,,,13.321,0.010,13.028,0.010,12.903,0.040,,,12.097,0.024,11.841,0.029,11.775,0.026,,,,,,,,,6258,154,103,4.262,0.066,0.220,-0.611,0.250,0.600,1.180,0.391,0.173,0.931,0.171,0.122,0.548,0.183,0.303,606.500,204.200,66.460,0.029,0.011,0.010,AAA-222-111-000-0-0,55.300,
229167157,12 32 24.476,+02 27 37.30,1,18.029,,,,,1458-301-3-0423-0088,STAR,gri,,-52.000,4.000,-3.000,4.000,,,,,,,20.370,0.058,18.721,0.009,17.986,0.007,17.732,0.007,17.594,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229167237,12 29 54.746,+02 27 44.29,1,11.011,,282-23-1,463-050036,12295474+0227442,,STAR,gri,plx,-31.600,1.400,13.500,1.400,,,11.592,0.099,11.102,0.102,,,11.336,0.030,10.962,0.020,10.871,0.060,,,9.957,0.023,9.672,0.023,9.618,0.021,,,,,,,,,6127,121,121,4.010,0.125,0.125,-0.117,0.150,0.300,1.749,0.385,0.267,1.200,0.179,0.179,0.210,0.119,0.088,387.100,102.700,102.700,0.027,0.014,0.007,AAA-222-111-000-0-0,77.800,
229167295,12 30 07.594,+02 27 50.57,1,12.851,,,463-050039,12300760+0227506,,STAR,gri,rpm,-170.700,7.700,100.300,4.700,,,15.094,0.080,13.624,0.020,,,14.405,0.050,13.030,0.030,12.185,0.030,,,10.454,0.024,9.837,0.024,9.616,0.019,,,,,,,,,3647,72,58,4.983,0.035,0.049,0.029,0.080,0.120,0.293,0.048,0.027,0.307,0.061,0.036,11.790,2.061,2.679,36.020,7.426,4.050,0.006,0.004,0.002,AAA-222-111-000-0-0,7.100,
229167366,12 35 18.671,+02 27 56.01,1,14.424,,,463-050156,12351868+0227561,,STAR,gri,rpm,-6.400,2.700,-53.600,2.400,,,14.799,0.030,14.448,0.030,,,14.545,0.030,14.384,0.040,14.324,0.050,,,13.635,0.026,13.462,0.037,13.393,0.043,,,,,,,,,6610,79,105,4.124,0.186,0.020,-1.989,0.240,0.360,1.270,0.025,0.253,0.787,0.016,0.016,0.384,0.347,0.023,1314.000,71.470,347.500,0.024,0.013,0.006,AAA-222-111-000-0-0,95.500,
229167376,12 36 10.840,+02 27 56.96,1,15.914,,,463-050173,12361087+0227569,1458-301-3-0429-0020,STAR,gri,rpm,-48.100,4.500,-1.700,5.200,,,16.740,0.230,16.148,0.200,,,16.506,0.020,16.014,0.040,15.660,0.117,,,15.010,0.064,14.651,0.079,14.489,0.121,,,,,,,,,5510,154,66,4.689,0.025,0.070,-1.784,0.550,0.250,0.593,0.079,0.026,0.641,0.057,0.019,2.993,0.289,0.764,1011.000,161.600,38.360,0.022,0.007,0.003,AAB-222-111-000-0-0,42.200,
229167465,12 27 33.222,+02 28 05.52,1,14.320,,,463-049991,12273322+0228053,1458-301-3-0414-0115,STAR,gri,lam,-4.500,2.800,-35.100,4.300,,,15.346,0.050,14.486,0.040,,,14.884,0.040,14.193,0.020,14.078,0.110,,,12.814,0.023,12.368,0.026,12.268,0.030,,,,,,,,,4950,149,149,4.642,0.030,0.025,-0.504,0.120,0.180,0.649,0.041,0.032,0.684,0.047,0.034,2.422,0.296,0.263,359.300,34.670,31.620,0.028,0.010,0.008,AAA-222-111-000-0-0,58.600,
229167571,12 30 57.201,+02 28 15.04,1,17.495,,,463-050064,12305718+0228145,1458-301-3-0420-0067,STAR,JHK,rpm,-3.800,5.300,-7.100,5.100,,,,,,,,,,,,,,,,,15.969,0.089,15.658,0.123,15.351,0.184,,,,,,,,,5590,475,1235,4.515,0.294,0.294,-0.729,0.480,0.400,0.749,0.374,0.288,0.762,0.085,0.205,1.373,2.364,0.960,2186.000,1343.000,1170.000,0.029,0.016,0.008,ABC-222-111-000-0-0,53.000,
229167688,12 28 05.461,+02 28 26.42,1,13.082,,,463-050004,12280545+0228264,,STAR,gri,rpm,-3.000,5.300,-8.000,3.200,,,14.102,0.060,13.268,0.020,,,13.612,0.040,13.024,0.020,12.855,0.090,,,11.713,0.024,11.254,0.025,11.160,0.025,,,,,,,,,5214,104,125,2.699,0.896,0.336,-0.888,0.240,0.200,6.598,3.251,4.175,0.902,0.027,0.021,0.002,0.054,0.002,2324.000,796.700,1419.000,0.028,0.018,0.009,AAA-222-111-000-0-0,61.500,
229167733,12 28 38.438,+02 28 31.11,1,10.666,,282-362-1,463-050011,12283843+0228309,,STAR,gri,plx,-70.100,1.400,0.600,1.400,,,11.670,0.119,10.706,0.073,,,11.013,0.090,10.600,0.020,10.517,0.100,,,9.595,0.027,9.300,0.024,9.229,0.024,,,,,,,,,5813,143,143,4.459,0.040,0.048,-0.294,0.250,0.400,0.925,0.075,0.070,0.920,0.109,0.109,1.101,0.193,0.194,127.900,12.460,12.460,0.021,0.009,0.005,AAA-222-111-000-0-0,14.600,
229167756,12 28 53.114,+02 28 33.73,1,15.765,,,463-050018,12285312+0228338,1458-301-3-0417-0100,EXTENDED,gri,,-1.300,5.100,-9.000,5.200,,,17.394,0.112,16.067,0.067,,,16.560,0.140,15.783,0.090,15.424,0.240,,,14.457,0.071,13.856,0.079,13.467,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-1-0,55.700,
229167793,12 36 11.092,+02 28 38.77,1,14.481,,,463-050174,12361110+0228389,,STAR,gri,rpm,-14.800,2.300,15.000,2.600,,,15.659,0.080,14.791,0.070,,,15.218,0.020,14.455,0.030,14.165,0.050,,,13.052,0.024,12.582,0.025,12.465,0.026,,,,,,,,,5015,100,80,4.601,0.025,0.030,-0.143,0.150,0.210,0.735,0.044,0.041,0.796,0.039,0.062,1.963,0.239,0.253,462.300,39.950,36.780,0.031,0.016,0.011,AAA-222-111-000-0-0,42.200,
229167825,12 29 46.312,+02 28 41.87,1,18.023,,,,,1458-301-3-0418-0030,STAR,gri,,-2.000,3.000,1.000,3.000,,,,,,,18.203,0.015,18.140,0.006,17.984,0.007,17.766,0.008,17.546,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229167848,12 38 04.207,+02 28 44.19,1,12.492,,,463-050218,12380420+0228441,,STAR,gri,rpm,-25.300,1.000,-12.300,1.100,,,13.166,0.010,12.575,0.030,,,12.835,0.030,12.424,0.030,12.346,0.100,,,11.452,0.021,11.126,0.022,11.076,0.023,,,,,,,,,5963,119,119,4.283,0.130,0.234,-0.243,0.200,0.240,1.174,0.375,0.211,0.996,0.088,0.123,0.548,0.431,0.295,427.400,121.900,77.750,0.031,0.006,0.008,AAA-222-111-000-0-0,53.200,
229168051,12 33 28.013,+02 29 01.73,1,16.123,,,,12332801+0229017,1458-301-3-0424-0199,STAR,gri,rpm,-43.000,3.000,-36.000,3.000,,,,,,,20.392,0.057,17.829,0.006,16.463,0.004,15.392,0.004,14.809,0.005,13.484,0.028,12.912,0.027,12.617,0.029,,,,,,,,,3446,34,34,5.070,0.020,0.048,0.118,0.050,0.060,0.214,0.038,0.004,0.197,0.047,0.004,20.040,1.202,4.837,94.210,21.590,3.575,0.020,0.008,0.001,AAA-222-111-000-0-0,60.500,
229168054,12 31 59.587,+02 29 01.89,1,16.587,,,,12315958+0229018,1458-301-3-0422-0095,EXTENDED,gri,,3.000,3.000,-4.000,3.000,,,,,,,19.175,0.070,17.501,0.008,16.632,0.006,16.196,0.006,15.862,0.017,15.876,0.107,15.232,0.150,14.862,0.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABB-222-111-000-0-0,84.400,
229168242,12 23 44.867,+02 29 20.59,1,18.985,,,,,1458-301-3-0408-0163,STAR,gri,,,,,,,,,,,,19.337,0.028,19.190,0.011,18.916,0.011,18.990,0.016,19.025,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229168315,12 31 02.725,+02 29 27.64,1,16.482,,,463-050067,12310274+0229276,1458-301-3-0420-0098,STAR,gri,rpm,-32.800,5.800,-9.800,4.800,,,17.548,0.050,16.802,0.110,,,17.043,0.040,16.560,0.120,16.241,0.148,,,15.552,0.065,15.242,0.082,14.909,0.124,,,,,,,,,5478,445,278,4.621,0.070,0.098,-1.140,0.400,0.800,0.670,0.099,0.073,0.689,0.056,0.056,2.212,0.704,0.710,1463.000,341.900,234.900,0.029,0.017,0.008,AAB-222-111-000-0-0,36.000,
229168317,12 32 51.140,+02 29 27.87,1,13.402,,,463-050098,12325113+0229278,,STAR,gri,rpm,3.500,2.700,6.400,4.300,,,14.457,0.020,13.643,0.030,,,14.010,0.020,13.368,0.020,13.142,0.020,,,12.150,0.032,11.749,0.039,11.656,0.029,,,,,,,,,5163,143,82,3.233,1.110,0.925,-0.729,0.540,0.300,3.232,4.407,2.343,0.903,0.057,0.036,0.018,0.848,0.018,1256.000,2125.000,873.400,0.027,0.012,0.006,AAA-222-111-000-0-0,7.000,
229168400,12 32 30.299,+02 29 35.98,1,13.983,,,463-050091,12323029+0229359,1458-301-3-0423-0008,STAR,gri,rpm,-25.700,3.000,0.000,1.800,,,14.838,0.030,14.157,0.020,,,14.440,0.020,13.969,0.040,13.788,0.050,,,12.903,0.026,12.556,0.030,12.540,0.029,,,,,,,,,5785,115,115,4.424,0.070,0.266,-0.328,0.200,0.400,0.957,0.426,0.124,0.897,0.079,0.093,0.977,0.384,0.616,669.900,335.700,90.460,0.029,0.016,0.008,AAA-222-111-000-0-0,107.000,
229168435,12 36 15.929,+02 29 38.64,1,16.876,,,,12361592+0229386,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.423,0.095,14.639,0.091,14.098,0.092,,,,,,,,,3703,364,364,4.969,0.130,0.156,-0.120,0.200,0.280,0.283,0.150,0.113,0.300,0.188,0.134,11.420,12.720,6.016,330.300,245.000,140.700,0.027,0.014,0.008,AAA-222-111-000-0-0,93.800,0924-0288292
229168456,12 30 51.737,+02 29 40.46,1,15.308,,,463-050056,12305173+0229405,1458-301-3-0420-0056,STAR,gri,rpm,10.200,1.900,-24.900,2.100,,,17.048,0.040,15.779,0.030,,,16.385,0.070,15.259,0.060,14.846,0.070,,,13.460,0.027,12.825,0.025,12.786,0.033,,,,,,,,,4412,131,131,4.700,0.050,0.050,-0.116,0.250,0.250,0.594,0.065,0.069,0.655,0.064,0.077,3.059,0.864,0.573,377.200,49.550,53.930,0.028,0.013,0.008,AAA-222-111-000-0-0,18.200,
229168530,12 30 54.879,+02 29 49.83,1,10.366,,289-2-1,463-050060,12305487+0229497,,STAR,gri,plx,-6.000,1.300,-1.000,1.300,,,11.476,0.095,10.507,0.061,,,11.093,0.030,10.337,0.020,10.054,0.040,,,8.913,0.035,8.292,0.031,8.264,0.024,,,,,,,,,4838,76,76,2.544,0.420,0.252,-0.599,0.250,0.300,8.118,2.975,2.764,0.963,0.141,0.064,0.002,0.004,9.220e-4,519.100,154.800,154.800,0.026,0.013,0.006,AAA-112-111-000-0-0,47.900,
229168556,12 27 00.408,+02 29 52.08,1,17.403,,,,12270040+0229520,,STAR,JHK,rpm,-26.000,5.000,-18.000,2.000,,,,,,,,,,,,,,,,,15.145,0.036,14.499,0.039,14.285,0.072,,,,,,,,,3934,321,229,4.884,0.114,0.095,-0.217,0.250,0.300,0.377,0.093,0.100,0.415,0.108,0.129,6.851,4.891,2.478,432.100,186.700,130.400,0.028,0.013,0.007,AAA-222-111-000-0-0,31.400,0924-0286145
229168618,12 29 35.981,+02 29 58.11,1,16.466,,,,,1458-301-3-0418-0101,EXTENDED,gri,,3.000,4.000,3.000,4.000,,,,,,,18.032,0.023,16.864,0.005,16.496,0.005,16.295,0.006,16.123,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229168626,12 35 09.931,+02 29 59.41,1,13.492,,,463-050152,12350993+0229592,,STAR,gri,rpm,11.500,1.400,-2.900,1.700,,,14.224,0.020,13.632,0.040,,,13.866,0.020,13.469,0.010,13.331,0.030,,,12.446,0.024,12.162,0.025,12.094,0.023,,,,,,,,,6001,120,72,4.216,0.175,0.175,-0.249,0.250,0.250,1.308,0.310,0.288,1.016,0.123,0.092,0.425,0.349,0.192,754.900,188.100,150.600,0.027,0.018,0.007,AAA-222-111-000-0-0,69.400,
229168639,12 35 04.134,+02 30 01.02,1,18.740,,,,,1462-301-4-0423-0114,STAR,gri,,-4.000,4.000,-5.000,4.000,,,,,,,23.300,0.593,19.777,0.016,18.720,0.010,18.296,0.010,18.075,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229168651,12 28 41.471,+02 30 02.11,1,18.337,,,,12284147+0230021,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.803,0.105,15.385,0.130,14.825,0.149,,,,,,,,,3727,1223,339,4.961,0.125,0.325,-0.204,0.250,0.500,0.294,0.300,0.105,0.324,0.356,0.148,10.590,11.280,8.104,447.600,824.500,197.100,0.028,0.014,0.008,ABB-222-111-000-0-0,13.800,0925-0284621
229168757,12 35 17.475,+02 30 14.52,1,13.933,,,463-050153,12351748+0230146,1462-301-4-0424-0005,STAR,gri,rpm,-24.900,5.100,-17.300,1.900,,,14.918,0.040,14.128,0.030,,,14.458,0.030,13.913,0.020,13.708,0.040,,,12.825,0.026,12.460,0.028,12.374,0.032,,,,,,,,,5529,135,113,4.527,0.045,0.072,-0.361,0.300,0.360,0.810,0.120,0.088,0.839,0.091,0.091,1.487,0.342,0.374,521.400,78.630,68.330,0.029,0.016,0.008,AAA-222-111-000-0-0,44.500,
229168809,12 33 47.062,+02 30 19.22,1,14.711,,,463-050119,12334706+0230192,1462-301-4-0421-0208,STAR,gri,rpm,-218.000,8.000,-13.000,8.000,,,17.434,0.050,15.634,0.070,,,16.556,0.070,15.213,0.030,13.921,0.040,,,11.880,0.023,11.332,0.022,11.069,0.024,,,,,,,,,3360,99,79,5.102,0.055,0.055,0.052,0.080,0.240,0.190,0.042,0.024,0.171,0.051,0.028,22.410,7.473,6.544,54.820,26.110,17.690,0.010,0.004,0.004,AAA-222-111-000-0-0,27.100,
229168824,12 24 41.085,+02 30 21.10,1,17.609,,,,,1462-301-4-0406-0100,EXTENDED,gri,,,,,,,,,,,,20.026,0.073,18.219,0.009,17.602,0.007,17.347,0.008,17.062,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229168931,12 34 11.547,+02 30 31.26,1,12.640,,292-82-1,463-050129,12341152+0230313,,STAR,gri,plx,-2.400,2.700,-7.100,2.900,,,12.676,0.295,12.483,0.278,,,12.998,0.010,12.607,0.020,12.487,0.010,,,11.646,0.024,11.342,0.027,11.260,0.021,,,,,,,,,6039,96,96,4.281,0.110,0.198,-0.373,0.250,0.250,1.166,0.300,0.176,0.959,0.128,0.092,0.604,0.289,0.305,424.300,139.600,139.600,0.026,0.016,0.006,AAA-222-111-000-0-0,45.600,
229169040,12 31 41.910,+02 30 41.10,1,15.011,,,463-050077,12314191+0230412,1462-301-4-0418-0018,STAR,gri,rpm,-40.600,1.800,-6.400,2.000,,,16.498,0.130,15.396,0.050,,,15.968,0.040,14.951,0.050,14.601,0.080,,,13.361,0.023,12.772,0.025,12.616,0.029,,,,,,,,,4511,111,111,4.685,0.077,0.055,-0.264,0.300,0.360,0.600,0.081,0.085,0.648,0.084,0.101,2.934,1.097,0.682,375.000,54.560,56.400,0.029,0.020,0.007,AAA-222-111-000-0-0,16.600,
229169270,12 32 41.033,+02 31 04.38,1,14.610,,,463-050093,12324103+0231043,1462-301-4-0419-0139,STAR,gri,rpm,-5.700,1.700,-20.400,3.200,,,15.620,0.080,14.846,0.040,,,15.195,0.020,14.621,0.020,14.360,0.050,,,13.330,0.027,12.943,0.027,12.764,0.023,,,,,,,,,5437,88,110,4.552,0.035,0.077,-0.359,0.250,0.350,0.783,0.133,0.054,0.816,0.079,0.066,1.640,0.265,0.460,611.100,116.200,56.340,0.030,0.021,0.008,AAA-222-111-000-0-0,39.400,
229169358,12 26 43.441,+02 31 11.74,1,13.831,,,463-049974,12264344+0231117,,STAR,gri,lam,-3.400,2.400,-9.100,1.600,,,14.645,0.030,13.926,0.020,,,14.225,0.020,13.766,0.020,13.662,0.030,,,12.774,0.026,12.513,0.032,12.368,0.023,,,,,,,,,5785,140,140,4.418,0.055,0.099,-0.128,0.150,0.150,0.998,0.137,0.077,0.964,0.069,0.069,0.926,0.213,0.262,650.500,104.000,65.380,0.028,0.014,0.008,AAA-222-111-000-0-0,24.400,
229169512,12 32 43.162,+02 31 27.43,1,17.018,,,463-050094,12324316+0231275,1462-301-4-0419-0235,EXTENDED,J,,8.600,5.600,-1.100,5.300,,,,,,,,,,,,,,,,,15.555,0.099,15.040,0.095,14.428,0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,39.400,
229169570,12 34 30.487,+02 31 33.41,1,13.871,,,463-050133,12343048+0231335,1462-301-4-0422-0134,STAR,gri,rpm,10.700,1.900,-55.600,3.100,,,16.012,0.090,14.584,0.010,,,15.393,0.020,14.017,0.040,13.219,0.040,,,11.567,0.021,10.920,0.022,10.723,0.021,,,,,,,,,3743,45,90,4.915,0.063,0.035,0.090,0.120,0.120,0.362,0.035,0.060,0.403,0.035,0.084,8.008,3.461,1.113,88.980,2.915,27.140,0.020,0.007,0.011,AAA-222-111-000-0-0,98.600,
229169606,12 31 08.936,+02 31 36.16,1,16.797,,,,12310893+0231361,1462-301-4-0417-0013,STAR,gri,rpm,-4.000,3.000,-1.000,3.000,,,,,,,18.793,0.021,17.375,0.005,16.805,0.005,16.550,0.005,16.417,0.010,15.521,0.052,14.913,0.060,14.831,0.125,,,,,,,,,5138,101,81,2.342,0.552,0.345,-1.869,0.540,0.450,8.810,4.281,4.135,0.810,0.019,0.016,8.208e-4,0.005,5.729e-4,17480.000,8136.000,7995.000,0.029,0.016,0.007,AAB-222-111-000-0-0,29.600,
229169617,12 32 20.184,+02 31 37.14,1,13.963,,,463-050086,12322018+0231370,,STAR,JHK,rpm,-496.000,28.000,-492.000,23.000,,,,,,,,,,,,,,,,,11.828,0.024,11.253,0.022,11.005,0.023,,,,,,,,,3144,685,571,5.129,0.144,0.144,-0.252,0.160,0.200,0.169,0.102,0.063,0.144,0.135,0.056,27.720,27.590,15.620,31.710,7.771,8.885,0.006,0.003,0.002,AAA-222-111-000-0-0,57.900,0925-0285486
229169708,12 34 02.399,+02 31 47.05,1,12.292,,,463-050127,12340240+0231470,,STAR,gri,rpm,1.400,1.200,-4.900,1.500,,,13.939,0.020,12.718,0.020,,,13.329,0.020,12.300,0.030,11.847,0.040,,,10.518,0.023,9.921,0.024,9.774,0.019,,,,,,,,,4478,54,54,0.672,1.739,0.222,-1.956,1.800,0.500,67.540,15.936,56.143,0.812,0.333,0.016,2.533e-6,8.363e-4,1.365e-6,10260.000,2597.000,8494.000,0.031,0.018,0.009,AAA-222-111-000-0-0,54.200,
229169771,12 30 25.412,+02 31 52.69,1,13.356,,,463-050042,12302542+0231527,,STAR,gri,rpm,-18.700,1.500,-22.400,1.700,,,14.318,0.060,13.568,0.020,,,13.890,0.020,13.335,0.020,13.127,0.050,,,12.019,0.030,11.519,0.022,11.494,0.024,,,,,,,,,5333,104,104,3.755,0.783,0.435,-0.686,0.400,0.480,1.899,1.153,1.164,0.877,0.054,0.118,0.097,1.748,0.075,824.400,497.300,532.500,0.026,0.010,0.008,AAA-222-111-000-0-0,56.500,
229169801,12 28 02.338,+02 31 55.93,1,13.867,,,463-050003,12280233+0231560,,STAR,gri,rpm,-16.500,2.000,20.500,2.200,,,14.972,0.080,14.103,0.020,,,14.493,0.040,13.786,0.030,13.599,0.070,,,12.421,0.024,11.979,0.023,11.850,0.025,,,,,,,,,5187,102,122,4.567,0.030,0.036,-0.103,0.180,0.150,0.784,0.065,0.051,0.849,0.047,0.075,1.698,0.229,0.239,386.900,35.760,37.920,0.029,0.011,0.007,AAA-222-111-000-0-0,84.600,
229169805,12 35 03.128,+02 31 56.14,1,14.595,,,463-050146,12350312+0231558,1462-301-4-0423-0047,STAR,gri,rpm,9.500,10.200,-0.300,2.800,,,15.549,0.060,14.782,0.030,,,15.117,0.020,14.533,0.040,14.371,0.040,,,13.336,0.024,12.943,0.027,12.813,0.027,,,,,,,,,5450,129,129,4.506,0.060,0.770,-0.290,0.300,0.480,0.852,1.263,0.087,0.881,0.064,0.090,1.338,0.327,1.245,692.800,998.400,100.900,0.030,0.016,0.009,AAA-222-111-000-0-0,126.000,
229169959,12 28 10.491,+02 32 13.17,1,10.184,,285-117-1,463-050007,12281048+0232131,,STAR,gri,plx,-86.500,1.500,-15.800,1.500,,,10.956,0.064,10.224,0.047,,,10.776,0.180,10.053,0.030,9.930,0.090,,,8.916,0.027,8.557,0.051,8.512,0.023,,,,,,,,,5633,132,132,4.481,0.025,0.035,-0.033,0.160,0.200,0.932,0.037,0.036,0.970,0.039,0.063,1.187,0.115,0.124,101.600,5.250,5.250,0.017,0.008,0.004,AAA-112-111-000-0-0,38.300,
229170025,12 35 17.693,+02 32 20.43,1,15.750,,,463-050155,12351771+0232204,1462-301-4-0424-0071,STAR,JHK,rpm,-4.600,3.900,-2.200,4.000,,,,,,,,,,,,,,,,,13.917,0.033,13.267,0.032,13.185,0.034,,,,,,,,,4410,179,250,4.696,0.080,0.060,-0.097,0.180,0.270,0.600,0.079,0.092,0.662,0.078,0.091,2.922,1.224,0.674,465.800,101.000,107.200,0.028,0.017,0.007,AAA-222-111-000-0-0,18.800,
229170124,12 33 01.563,+02 32 30.74,1,15.426,,,463-050104,12330155+0232307,1462-301-4-0420-0111,STAR,gri,rpm,3.300,2.100,-13.100,2.200,,,17.618,0.180,16.230,0.080,,,16.989,0.100,15.536,0.060,14.756,0.170,,,12.989,0.023,12.393,0.029,12.168,0.025,,,,,,,,,3720,58,87,4.927,0.042,0.020,0.062,0.050,0.050,0.353,0.010,0.044,0.383,0.016,0.056,8.651,2.240,0.519,142.100,8.420,19.750,0.021,0.010,0.002,AAA-222-111-000-0-0,78.500,
229170181,12 32 37.186,+02 32 36.15,1,16.845,,,,12323718+0232361,1462-301-4-0419-0107,STAR,gri,rpm,-7.000,3.000,0.000,3.000,,,,,,,18.819,0.021,17.421,0.005,16.853,0.005,16.598,0.005,16.511,0.010,15.631,0.067,15.175,0.080,15.043,0.140,,,,,,,,,5265,126,126,3.066,1.518,0.690,-1.400,0.600,0.720,3.916,4.770,3.337,0.805,0.020,0.127,0.010,1.959,0.009,8125.000,9008.000,6769.000,0.031,0.016,0.008,AAB-222-111-000-0-0,11.000,
229170192,12 34 00.094,+02 32 37.53,1,13.597,,,463-050126,12340009+0232375,,STAR,gri,rpm,-18.100,1.700,-6.300,3.100,,,14.682,0.040,13.869,0.030,,,14.226,0.010,13.624,0.020,13.328,0.040,,,12.286,0.024,11.800,0.024,11.700,0.021,,,,,,,,,5142,51,61,3.132,0.320,0.768,-1.034,0.250,0.750,3.922,5.163,1.158,0.883,0.018,0.073,0.011,0.030,0.010,1804.000,2378.000,573.000,0.025,0.013,0.007,AAA-222-111-000-0-0,61.300,
