EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
210816177,04 22 02.786,+20 06 53.62,1,15.144,,,551-009400,04220277+2006535,4334-301-1-0154-0008,STAR,JHK,rpm,25.8,4.3,-9.1,5.1,,,,,,,,,,,,,,,,,13.188,0.024,12.521,0.026,12.418,0.025,4468,229,321,4.684,0.09,0.05,-0.126,0.15,0.21,0.612,0.075,0.103,0.663,0.078,0.109,2.87,1.385,0.564,326.5,53.59,78.14,0.3,0.132,0.094,,,
210816301,04 30 37.186,+20 07 00.49,1,15.068,,,551-009802,04303718+2007004,,STAR,JHK,rpm,49.7,3.3,-37.4,3.6,,,,,,,,,,,,,,,,,13.035,0.026,12.412,0.032,12.242,0.025,3912,441,157,4.893,0.095,0.095,-0.265,0.24,0.36,0.37,0.089,0.085,0.426,0.102,0.122,7.6,4.171,2.693,161.5,73,43.14,0.203,0.096,0.058,,,
210816335,04 21 40.896,+20 07 02.26,1,12.952,,,551-009383,04214089+2007023,,STAR,gri,rpm,2.5,5.4,-3.7,5.6,,,13.853,0.03,13.14,0.04,,,13.46,0.05,12.931,0.07,12.734,0.062,,,11.721,0.021,11.461,0.021,11.364,0.02,6719,420,350,4.093,0.18,0.288,-0.061,0.1,0.12,1.709,0.873,0.389,1.466,0.256,0.219,0.232,0.231,0.155,743.6,379.8,169,0.461,0.176,0.11,,,
210816869,04 24 02.621,+20 07 32.02,1,11.64,,1273-688-1,551-009499,04240261+2007321,,STAR,gri,rpm,34.9,1.6,-28.8,1.7,,,11.549,0.1,10.992,0.096,,,11.138,0.06,10.486,0.06,11.855,0.9,,,9.362,0.02,9.031,0.022,8.923,0.017,6014,198,198,4.245,0.16,0.224,-0.072,0.2,0.28,1.274,0.392,0.255,1.08,0.121,0.121,0.496,0.406,0.281,203.5,73.56,54.03,0.294,0.083,0.083,,,
210817046,04 30 46.577,+20 07 42.14,1,12.981,,,551-009810,04304658+2007421,,STAR,JHK,rpm,-3.1,2.2,-1.9,2.9,,,,,,,,,,,,,,,,,11.704,0.024,11.377,0.033,11.234,0.02,6428,461,329,3.978,0.27,0.27,-0.076,0.15,0.12,1.867,0.857,0.587,1.402,0.331,0.276,0.147,0.342,0.093,781.7,358.7,284.8,0.569,0.267,0.191,,,
210817076,04 22 38.877,+20 07 43.28,1,13.952,,,551-009433,04223887+2007432,4334-301-1-0154-0119,STAR,gri,lam,0.1,4.1,-3.8,5.1,,,15.819,0.08,14.449,0.09,,,15.172,0.05,13.97,0.07,13.429,0.066,,,11.768,0.02,11.111,0.02,10.954,0.019,4818,115,76,2.77,0.192,0.16,-0.239,0.1,0.1,7.719,2.387,1.823,1.313,0.522,0.186,0.003,0.003,0.001,2121,706.2,451.7,0.603,0.365,0.199,,,
210817138,04 30 47.496,+20 07 46.52,1,12.693,,,551-009811,04304749+2007465,,STAR,JHK,rpm,1.3,2,-5.7,2.5,,,,,,,,,,,,,,,,,11.441,0.026,11.059,0.03,10.991,0.022,6017,280,280,4.139,0.295,0.354,-0.052,0.12,0.15,1.42,0.864,0.464,1.162,0.289,0.16,0.327,0.617,0.236,495.7,266.8,173.4,0.42,0.16,0.12,,,
210817382,04 31 15.690,+20 07 59.36,1,8.431,21099,1273-428-1,551-009836,04311569+2007593,,STAR,BV,plx,98.74,2.27,-44.79,1.54,21.81,1.33,9.352,0.025,8.597,0.018,,,,,,,,,,,7.259,0.02,6.965,0.063,6.884,0.023,5699,213,142,4.472,0.04,0.04,-0.071,0.16,0.36,0.936,0.04,0.053,0.967,0.06,0.096,1.163,0.191,0.138,45.85,2.796,2.796,0.058,0.03,0.019,,,
210817560,04 30 54.008,+20 08 09.06,1,12.79,,,551-009818,04305400+2008090,,STAR,JHK,rpm,28,1.9,-44.2,2.6,,,,,,,,,,,,,,,,,11.357,0.026,10.9,0.032,10.785,0.02,5462,275,275,4.528,0.055,0.308,-0.217,0.16,0.48,0.839,0.496,0.088,0.869,0.063,0.088,1.455,0.441,0.923,244.6,114.2,33.52,0.33,0.154,0.11,,,
210817620,04 30 16.668,+20 08 12.58,1,12.345,,,551-009783,04301667+2008126,,STAR,JHK,rpm,4.8,2.5,1,1.5,,,,,,,,,,,,,,,,,11.048,0.022,10.695,0.022,10.563,0.017,6258,366,262,3.836,0.44,0.22,-0.029,0.09,0.12,2.282,1.05,1.068,1.462,0.329,0.395,0.113,0.455,0.07,624.9,268,271.9,0.582,0.2,0.2,,,
210817805,04 23 56.765,+20 08 22.37,1,14.402,,,551-009492,04235676+2008223,,STAR,gri,lam,-4.8,4.2,-9.1,5.1,,,16.063,0.01,14.856,0.03,,,15.457,0.06,14.424,0.08,13.95,0.071,,,12.477,0.023,11.863,0.026,11.689,0.02,4961,80,80,3.17,0.144,0.12,-0.423,0.15,0.12,4.526,0.659,0.784,1.125,0.175,0.15,0.012,0.008,0.004,1837,295.6,293.4,0.55,0.253,0.158,,,
210818015,04 30 18.709,+20 08 34.69,1,12.39,,,551-009784,04301871+2008347,,STAR,JHK,rpm,-2.6,1.3,3.3,3.5,,,,,,,,,,,,,,,,,11.153,0.022,10.829,0.024,10.715,0.021,6349,361,258,3.983,0.282,0.235,-0.021,0.1,0.14,1.911,0.871,0.693,1.385,0.305,0.254,0.166,0.4,0.097,580.8,286.2,191.7,0.465,0.207,0.115,,,
210818251,04 20 45.686,+20 08 48.70,1,14.004,,,551-009343,04204568+2008488,,STAR,gri,lam,22.5,4.1,-31.7,5,,,15.729,0.01,14.466,0.02,,,15.109,0.03,13.968,0.06,13.53,0.067,,,12.087,0.02,11.533,0.022,11.367,0.02,4742,143,143,4.629,0.03,0.03,0.004,0.1,0.1,0.705,0.038,0.043,0.775,0.04,0.048,2.203,0.326,0.24,244.7,24.22,26.21,0.282,0.137,0.076,,,
210818835,04 24 14.142,+20 09 22.30,1,13.333,,,551-009507,04241413+2009222,,STAR,gri,lam,-2.1,3.6,2.2,4.2,,,15.264,0.02,13.804,0.04,,,14.555,0.05,13.318,0.06,12.809,0.062,,,11.178,0.021,10.567,0.024,10.362,0.017,4913,79,138,2.793,0.125,0.125,-0.151,0.08,0.1,9.077,1.563,2.037,1.87,0.286,0.572,0.003,0.002,8.72E-04,1989,247.8,488.4,0.594,0.326,0.148,,,
210819022,04 22 42.038,+20 09 32.14,1,12.332,,1272-993-1,551-009437,04224201+2009321,,STAR,gri,rpm,54.8,1.8,-16.3,2,,,12.207,0.19,11.941,0.207,,,11.86,0.06,11.181,0.06,12.534,0.9,,,9.907,0.021,9.561,0.022,9.444,0.019,5885,220,220,4.382,0.084,0.252,-0.192,0.2,0.32,1.017,0.352,0.085,0.949,0.113,0.071,0.841,0.255,0.481,204.3,104.9,59.68,0.305,0.107,0.107,,,
210819861,04 25 04.717,+20 10 16.53,1,14.248,,,551-009545,04250469+2010166,,STAR,gri,col,,,,,,,16.612,0.02,15.091,0.05,,,16.013,0.09,14.456,0.04,13.491,0.066,,,11.622,0.022,10.906,0.02,10.687,0.017,3926,1164,125,4.838,0.03,2.376,0.007,0.12,0.84,0.45,9.539,0.04,0.508,0.624,0.055,5.571,0.899,5.57,102.2,2138,11.95,0.324,1.154,0.103,,,
210820635,04 25 00.887,+20 11 02.27,1,15.546,,,551-009540,04250088+2011022,,STAR,gri,rpm,28,4.5,-24.8,5.1,,,17.592,0.13,16.163,0.06,,,16.96,0.01,15.581,0.04,14.941,0.09,,,13.224,0.024,12.541,0.025,12.368,0.025,4019,207,79,4.828,0.03,0.06,-0.073,0.18,0.21,0.453,0.067,0.03,0.52,0.074,0.037,5.293,0.784,1.278,219.7,45.42,19.7,0.228,0.086,0.04,,,
210822699,04 20 55.697,+20 12 53.85,1,11.855,,1272-683-1,552-009402,04205569+2012537,,STAR,gri,rpm,-6.2,1.6,-5.4,1.6,,,11.542,0.089,11.001,0.084,,,11.261,0.08,10.723,0.06,12.11,0.9,,,9.604,0.021,9.419,0.022,9.273,0.018,8021,962,801,4.185,0.025,0.555,-0.052,0.16,0.08,1.826,1.838,0.037,1.942,0.463,0.193,0.312,0.019,0.268,335.5,308.6,10.07,0.741,0.299,0.224,,,
210822786,04 24 34.816,+20 12 58.81,1,13.798,,,552-009596,04243481+2012587,,STAR,gri,rpm,26.7,4.2,0.9,5.1,,,15.382,0.06,14.226,0.03,,,14.818,0.06,13.799,0.07,13.36,0.065,,,11.986,0.02,11.354,0.022,11.231,0.018,4731,279,233,4.643,0.05,1.26,-0.209,0.2,0.4,0.672,2.392,0.088,0.737,0.166,0.104,2.406,0.694,2.369,225.6,789.5,34.02,0.289,0.313,0.092,,,
210822790,04 23 55.760,+20 12 58.98,1,12.303,,,552-009556,04235575+2012589,,STAR,gri,rpm,49.6,2.9,-31.4,1.7,,,12.412,0.03,11.483,0.06,,,11.948,0.06,11.151,0.06,12.456,0.9,,,9.82,0.023,9.411,0.027,9.301,0.018,5511,329,235,4.501,0.055,0.11,-0.097,0.16,0.24,0.895,0.15,0.082,0.925,0.089,0.055,1.24,0.372,0.439,142.2,49.11,31.93,0.228,0.173,0.096,,,
210823126,04 21 01.385,+20 13 17.06,1,15.297,,,552-009408,04210138+2013170,,STAR,gri,rpm,13.8,4.4,-25.5,5.1,,,17.622,0.123,15.869,0.062,,,16.761,0.06,15.306,0.06,14.67,0.084,,,12.917,0.023,12.227,0.022,11.974,0.02,4040,877,162,4.824,0.085,0.187,-0.105,0.15,0.42,0.441,0.23,0.083,0.496,0.208,0.104,5.564,2.188,3.135,184,111.1,42.48,0.327,0.763,0.123,,,
210823671,04 20 38.637,+20 13 46.07,1,14.422,,,552-009388,04203864+2013461,,STAR,gri,rpm,3,4.5,-8.7,3.7,,,15.337,0.01,13.814,0.05,,,14.602,0.06,13.184,0.04,14.345,0.9,,,10.915,0.019,10.255,0.02,10.049,0.018,4829,152,122,2.663,0.255,0.255,-0.198,0.2,0.24,9.874,1.494,3.554,1.357,0.712,0.274,0.002,0.003,7.79E-04,1791,223.1,644.6,0.812,0.162,0.116,,,
210824414,04 22 15.302,+20 14 27.57,1,17.265,,,,04221530+2014275,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.999,0.041,14.209,0.043,14.034,0.059,4279,308,256,4.738,0.08,0.08,-0.096,0.16,0.24,0.536,0.098,0.098,0.595,0.114,0.095,3.684,1.58,1.106,603.1,161.4,149.4,0.507,0.248,0.138,,,
210825753,04 22 53.526,+20 15 42.08,1,15.741,,,552-009497,04225352+2015420,4334-301-1-0155-0116,STAR,BV,rpm,3.1,4.3,-5.7,5.1,,,16.851,0.1,15.9,0.07,,,16.314,0.056,,,,,,,14.062,0.026,13.663,0.033,13.484,0.033,6078,269,322,4.293,0.155,0.279,-0.2,0.2,0.28,1.211,0.455,0.247,1.031,0.165,0.138,0.585,0.468,0.356,1297,558,292.5,0.646,0.226,0.188,,,
210825994,04 23 17.611,+20 15 54.63,1,14.849,,,552-009519,04231761+2015546,4334-301-1-0156-0050,STAR,gri,rpm,42.3,4.2,-15.4,5.1,,,16.711,0.04,15.354,0.04,,,16.15,0.06,14.797,0.04,14.291,0.076,,,12.692,0.021,12.019,0.023,11.869,0.022,4209,261,163,4.767,0.075,0.09,-0.25,0.25,0.25,0.506,0.105,0.073,0.556,0.091,0.076,4.232,1.677,1.397,196.6,55.51,36.8,0.233,0.207,0.073,,,
210826045,04 25 28.766,+20 15 57.34,1,13.005,,,552-009641,04252876+2015574,,STAR,gri,lam,11.2,3.6,-16.5,3.3,,,15.199,0.02,13.593,0.06,,,14.489,0.07,13.027,0.04,12.369,0.061,,,10.499,0.022,9.798,0.022,9.567,0.018,4878,78,78,3.207,0.144,0.216,-0.069,0.1,0.12,4.601,1.509,0.748,1.353,0.37,0.168,0.012,0.009,0.006,795.9,224.7,149,0.437,0.184,0.102,,,
210826075,04 21 25.399,+20 15 59.15,1,12.954,,,552-009429,,,STAR,gri,,6.9,4.2,-12.9,5,,,15.952,0.01,14.762,0.02,,,16.121,0.01,13.007,0.02,11.597,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210827464,04 24 57.740,+20 17 13.51,1,16.293,,,,04245773+2017135,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.874,0.025,13.208,0.03,12.959,0.03,4117,1061,442,4.785,0.18,1.5,-0.185,0.25,0.4,0.474,3.109,0.177,0.532,0.539,0.215,4.842,5.275,4.821,300.8,2410,135.6,0.441,0.772,0.232,,,
210828080,04 22 24.919,+20 17 46.57,1,14.127,,,552-009480,04222491+2017465,,STAR,gri,rpm,35.3,4.2,-26.2,5.1,,,16.329,0.05,14.85,0.08,,,15.663,0.09,14.248,0.11,13.468,0.066,,,11.751,0.022,11.078,0.022,10.897,0.02,3933,77,77,4.845,0.04,0.025,0.049,0.09,0.18,0.443,0.02,0.049,0.506,0.024,0.063,5.753,1.423,0.602,103,13.31,8.974,0.207,0.094,0.08,,,
210828490,04 21 38.325,+20 18 10.18,1,15.003,,,552-009439,04213829+2018102,,STAR,gri,col,,,,,,,18.004,0.143,16.529,0.081,,,17.157,0.01,15.761,0.14,14.08,0.072,,,11.51,0.022,10.901,0.02,10.629,0.017,3600,2035,141,5.003,0.075,1.125,-0.053,0.12,0.12,0.272,1.949,0.073,0.279,0.926,0.101,13.41,7.12,13.28,53.12,534.7,14.57,0.098,0.864,0.048,,,
210828934,04 20 59.063,+20 18 34.82,1,17.649,,,,04205906+2018348,4334-301-2-0153-0246,STAR,gri,rpm,44,3,-21,3,,,,,,,20.188,0.045,18.686,0.008,17.715,0.006,17.204,0.006,16.892,0.01,15.764,0.066,15.113,0.088,15.207,0.167,4260,153,153,4.944,0.075,0.105,-0.949,0.3,0.25,0.352,0.092,0.073,0.383,0.099,0.099,8.453,4.341,3.312,554.9,180.6,116.1,0.352,0.123,0.088,,,
210829828,04 24 32.603,+20 19 24.41,1,12.259,,,552-009592,04243260+2019244,,STAR,gri,rpm,20.2,1.9,-12.3,2.7,,,13.674,0.05,12.569,0.07,,,13.134,0.07,12.193,0.07,11.884,0.06,,,10.691,0.022,10.198,0.022,10.089,0.017,5205,300,166,3.737,0.81,0.45,-0.283,0.35,0.56,2.241,1.383,1.45,0.919,0.3,0.05,0.094,1.534,0.071,459.6,213.3,293.3,0.385,0.158,0.132,,,
210830573,04 20 58.259,+20 20 03.85,1,12.743,,,552-009405,04205825+2020038,,STAR,gri,lam,-0.1,1.5,-4,1.7,,,13.856,0.07,13,0.03,,,13.423,0.07,12.735,0.05,12.451,0.04,,,11.244,0.022,10.88,0.022,10.756,0.017,7021,141,141,4.181,0.072,0.12,-0.024,0.1,0.1,1.609,0.264,0.14,1.487,0.089,0.089,0.343,0.091,0.12,581,90.7,67.93,0.415,0.207,0.115,,,
210830727,04 21 41.992,+20 20 11.92,1,12.035,,1272-668-1,552-009445,04214198+2020120,,STAR,gri,rpm,12,1.8,17.9,1.9,,,12.272,0.21,11.73,0.174,,,12.069,0.07,11.277,0.04,12.021,0.9,,,9.802,0.022,9.372,0.019,9.27,0.017,5396,658,156,3.823,0.665,0.175,-0.145,0.24,0.36,2.058,0.612,1.163,1.104,0.184,0.184,0.109,1.048,0.044,314.2,97.71,174.7,0.312,0.31,0.129,,,
210831544,04 20 38.104,+20 20 55.70,1,12.635,,,552-009387,04203810+2020557,,STAR,gri,rpm,24.8,1.5,-11.7,1.7,,,13.75,0.06,12.88,0.03,,,13.287,0.07,12.613,0.04,12.355,0.04,,,11.205,0.021,10.808,0.022,10.696,0.017,5831,237,285,4.37,0.14,0.392,-0.234,0.25,0.4,1.072,0.504,0.203,0.971,0.087,0.104,0.757,0.471,0.542,321.1,148.2,79.54,0.384,0.13,0.108,,,
210831548,04 24 58.403,+20 20 55.91,1,15.828,,,552-009621,04245839+2020559,4334-301-1-0158-0385,STAR,JHK,rpm,67,6.8,-40.7,7.1,,,,,,,,,,,,,,,,,13.334,0.024,12.691,0.025,12.385,0.024,3573,169,105,5.015,0.066,0.055,-0.038,0.12,0.15,0.26,0.054,0.053,0.258,0.082,0.07,13.87,7.123,3.348,107.7,25.71,20.76,0.239,0.193,0.107,,,
210831843,04 22 39.884,+20 21 12.91,1,15.511,,,,04223988+2021129,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.218,0.022,12.599,0.022,12.347,0.021,3718,2124,180,4.955,0.09,0.825,-0.07,0.16,0.24,0.312,1.098,0.074,0.334,0.719,0.106,10.24,5.617,9.898,129.8,619.7,35.99,0.226,1.325,0.096,,,
210831853,04 23 31.157,+20 21 13.32,1,17.153,,,,04233115+2021133,4334-301-1-0156-0317,STAR,gri,,-8,3,-11,3,,,,,,,19.624,0.027,17.844,0.006,17.19,0.005,16.857,0.005,16.631,0.009,15.867,0.068,15.617,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210832193,04 21 03.539,+20 21 34.19,1,12.852,,,552-009410,04210353+2021341,,STAR,gri,rpm,13.1,1.5,-6.7,1.5,,,14.063,0.07,13.169,0.03,,,13.602,0.07,12.866,0.05,12.53,0.03,,,11.27,0.021,10.875,0.022,10.713,0.018,6129,247,296,4.12,0.255,0.306,-0.087,0.12,0.18,1.527,0.666,0.464,1.194,0.194,0.139,0.276,0.535,0.182,464.7,223.9,133,0.641,0.18,0.15,,,
210832741,04 21 58.555,+20 22 04.53,1,14.614,,,552-009453,04215855+2022044,,STAR,gri,rpm,-3.5,4.2,-7.1,5.1,,,16.311,0.02,15.077,0.04,,,15.725,0.04,14.621,0.06,14.138,0.02,,,12.606,0.022,12.006,0.022,11.881,0.018,4933,152,122,2.959,0.505,0.606,-0.457,0.3,0.42,4.96,4.64,2.099,1.023,0.248,0.155,0.006,0.028,0.006,2127,1956,891.5,0.551,0.144,0.12,,,
210832749,04 26 01.190,+20 22 04.81,1,13.104,,,552-009661,04260118+2022048,,STAR,gri,rpm,32.5,3.6,-22.4,5.9,,,14.602,0.06,13.499,0.05,,,14.086,0.04,13.113,0.05,12.684,0.062,,,11.367,0.022,10.921,0.02,10.797,0.019,5994,198,397,4.354,0.15,0.125,-0.406,0.3,0.1,1.077,0.149,0.228,0.939,0.103,0.085,0.777,0.657,0.275,317,41.31,77.41,0.822,0.179,0.298,,,
210833004,04 26 20.155,+20 22 19.51,1,15.731,,,552-009673,04262014+2022195,,STAR,BV,rpm,5,4.5,4.3,5.1,,,16.851,0.091,15.892,0.062,,,16.437,0.07,,,,,,,13.781,0.026,13.377,0.031,13.325,0.04,5944,281,281,4.339,0.125,0.3,-0.188,0.2,0.28,1.097,0.511,0.191,1.003,0.136,0.113,0.661,0.411,0.433,1062,467.5,216.5,0.477,0.171,0.107,,,
210833104,04 20 34.814,+20 22 24.75,1,16.129,,,,04203481+2022247,4334-301-2-0152-0409,STAR,gri,rpm,-42,3,-18,3,,,,,,,20.856,0.071,18.169,0.006,16.646,0.004,15.254,0.004,14.492,0.004,13.068,0.022,12.518,0.025,12.263,0.021,3506,142,121,5.052,0.03,0.042,0.02,0.15,0.21,0.233,0.028,0.028,0.228,0.043,0.043,17.05,4.219,2.869,88.73,14.56,18.09,0.138,0.028,0.044,,,
210833146,04 27 07.196,+20 22 26.59,1,15.88,,,552-009705,04270720+2022265,,STAR,BV,rpm,-4.4,4.7,-2.8,5.5,,,16.99,0.09,16.039,0.066,,,16.637,0.062,,,,,,,14.016,0.029,13.55,0.028,13.493,0.042,5653,319,319,4.442,0.09,0.522,-0.2,0.2,0.32,0.943,0.825,0.131,0.942,0.134,0.096,1.054,0.435,0.891,967.9,871.3,166.5,0.497,0.223,0.124,,,
210833392,04 23 45.611,+20 22 40.11,1,13.845,,,552-009541,04234561+2022402,4334-301-1-0157-0079,STAR,gri,lam,5.7,3.1,-3.6,3.8,,,15.213,0.01,14.189,0.03,,,14.7,0.06,13.834,0.07,13.479,0.066,,,12.227,0.023,11.802,0.024,11.668,0.02,5708,138,207,3.693,0.145,0.145,-0.105,0.1,0.12,2.637,0.683,0.542,1.371,0.18,0.18,0.061,0.046,0.026,1183,373,247.7,0.518,0.206,0.124,,,
210833773,04 26 07.692,+20 23 00.12,1,14.933,,,552-009662,04260769+2023001,,STAR,gri,rpm,-23.9,4.4,-15.5,5.2,,,17.7,0.127,15.864,0.061,,,16.871,0.06,15.399,0.06,14.103,0.073,,,12.023,0.022,11.47,0.022,11.208,0.02,3794,2028,174,5.025,0.02,0.132,0.096,0.05,0.2,0.247,0.139,0.005,0.242,0.189,0.005,15.68,0.941,8.294,55.53,45.05,1.666,0.073,0.098,0.002,,,
210834590,04 22 22.516,+20 23 44.54,1,13.42,,,552-009478,04222251+2023445,,STAR,gri,lam,0.2,3.2,-9.7,7.7,,,15.144,0.06,13.592,0.07,,,14.439,0.05,13.057,0.05,12.983,0.9,,,10.84,0.022,10.128,0.022,9.928,0.018,4669,109,109,2.783,0.162,0.189,0.028,0.12,0.12,8.084,1.861,2.036,1.411,0.259,0.215,0.003,0.003,0.001,1452,322.1,355.2,0.513,0.319,0.101,,,
210834592,04 21 45.866,+20 23 44.62,1,18.572,,,,04214586+2023446,4334-301-2-0154-0705,STAR,gri,rpm,96,5,-32,5,,,,,,,23.559,0.639,21.509,0.051,19.879,0.02,17.313,0.006,15.821,0.006,13.94,0.026,13.349,0.024,12.926,0.028,3398,103,103,5.107,0.04,0.04,-0.089,0.15,0.12,0.188,0.022,0.023,0.171,0.024,0.024,24.4,5.275,4.337,113.4,25.48,24.48,0.209,0.047,0.062,,,
210835057,04 21 44.360,+20 24 10.59,1,17.794,,,,04214435+2024105,4334-301-2-0154-0618,STAR,gri,rpm,103,3,-36,3,,,,,,,23.748,0.75,20.532,0.024,18.874,0.011,16.621,0.005,15.276,0.005,13.494,0.024,12.862,0.027,12.508,0.024,3434,164,137,5.135,0.025,0.07,-0.213,0.21,0.12,0.179,0.033,0.015,0.164,0.041,0.023,27,4.359,7.575,123.1,72.7,34.73,0.223,0.09,0.067,,,
210836526,04 23 07.492,+20 25 33.94,1,15.452,,,553-009653,04230748+2025339,,STAR,gri,rpm,29.4,4.6,-6.4,5.5,,,17.698,0.18,16.171,0.07,,,17.148,0.09,15.633,0.01,14.726,0.06,,,13.014,0.021,12.298,0.023,12.081,0.023,3860,38,62,4.854,0.054,0.02,0.088,0.06,0.1,0.432,0.009,0.058,0.484,0.01,0.068,6.029,1.846,0.362,177.2,5.315,26.37,0.363,0.001,0.163,,,
210837446,04 23 54.796,+20 26 25.30,1,12.938,,,553-009690,04235479+2026253,,STAR,gri,rpm,1.3,2,-37.7,2.5,,,13.843,0.07,12.79,0.06,,,13.343,0.04,12.464,0.04,12.764,0.9,,,10.929,0.022,10.551,0.022,10.397,0.018,5959,384,320,4.273,0.195,0.351,-0.322,0.35,1.05,1.188,0.382,0.289,0.935,0.139,0.077,0.556,0.466,0.391,309.9,82.03,86.83,0.656,0.119,0.221,,,
210837707,04 22 19.698,+20 26 38.14,1,11.98,,1272-1001-1,553-009599,04221970+2026381,,STAR,gri,lam,8.3,1.7,-9.2,1.8,,,11.954,0.148,11.355,0.119,,,12.022,0.05,11.61,0.04,11.962,0.9,,,10.586,0.022,10.426,0.022,10.307,0.018,7674,152,121,3.993,0.14,0.14,-0.066,0.1,0.08,2.129,0.484,0.394,1.796,0.176,0.146,0.163,0.114,0.067,592.8,133.1,108.7,0.443,0.147,0.105,,,
210837793,04 26 08.790,+20 26 42.83,1,15.914,,,,04260878+2026428,,STAR,JHK,rpm,92,3,60,1,,,,,,,,,,,,,,,,,13.904,0.026,13.394,0.031,13.118,0.031,3328,167,403,5.134,0.091,0.065,-0.035,0.15,0.27,0.176,0.046,0.043,0.152,0.048,0.048,26.26,15.75,8.507,91.97,32.67,30.64,0.107,0.067,0.042,,,
210838006,04 20 43.590,+20 26 56.32,1,10.812,,1272-575-1,553-009502,04204359+2026563,,STAR,gri,rpm,-2.2,1.4,-16.5,1.4,,,11.296,0.083,10.552,0.061,,,10.94,0.07,10.419,0.05,10.756,0.9,,,9.38,0.022,9.064,0.022,8.989,0.017,6247,186,149,4,0.306,0.255,-0.079,0.15,0.12,1.752,0.792,0.545,1.304,0.246,0.205,0.19,0.425,0.119,259,116.2,80.23,0.298,0.115,0.096,,,
210838130,04 23 27.352,+20 27 02.46,1,9.698,,1272-1127-1,553-009667,04232735+2027024,,STAR,BV,rpm,7.4,1.2,-6,1.3,,,10.426,0.042,9.812,0.034,,,,,,,,,,,8.659,0.027,8.445,0.021,8.379,0.018,6918,406,406,3.848,0.31,0.31,0.003,0.12,0.1,2.358,1.328,0.849,1.683,0.435,0.311,0.096,0.212,0.066,258.7,140.1,90.9,0.313,0.158,0.113,,,
210839950,04 20 17.719,+20 28 40.50,1,15.057,,,553-009474,04201772+2028406,,STAR,gri,rpm,-15.7,4.5,23.3,5.2,,,16.421,0.1,15.352,0.06,,,15.902,0.08,15.062,0.05,14.694,0.04,,,13.948,0.051,13.512,0.051,13.324,0.046,5702,365,438,4.478,0.12,0.192,-0.67,0.3,0.36,0.819,0.234,0.155,0.805,0.065,0.09,1.201,0.747,0.591,798.3,301.6,187.1,0.575,0.176,0.176,,,
210840453,04 26 50.503,+20 29 09.73,1,16.976,,,,04265050+2029097,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.58,0.064,15.048,0.078,15.029,0.144,5502,551,662,4.503,0.138,0.276,-0.29,0.25,0.35,0.833,0.362,0.198,0.839,0.145,0.145,1.393,0.866,0.864,1596,887.1,491.7,0.549,0.31,0.186,,,
210840577,04 26 58.432,+20 29 15.94,1,13.531,,,553-009857,04265842+2029161,,STAR,gri,rpm,24.6,5.7,-27.7,3.3,,,14.664,0.09,13.477,0.05,,,14.124,0.07,13.033,0.04,13.277,0.9,,,11.32,0.022,10.72,0.02,10.586,0.017,4763,210,150,4.633,0.03,0.03,-0.134,0.24,0.32,0.685,0.053,0.028,0.759,0.068,0.057,2.223,0.294,0.3,168.8,18.69,14.14,0.268,0.263,0.094,,,
210840804,04 21 31.996,+20 29 28.42,1,12.909,,,553-009550,04213198+2029283,,STAR,gri,rpm,21.1,3.5,-36.5,4.4,,,15.56,0.09,13.998,0.07,,,14.809,0.06,13.47,0.06,12.094,0.07,,,9.993,0.024,9.307,0.022,9.066,0.018,5244,52,1114,2.435,2.35,0.02,-0.854,0.76,0.05,9.527,0.191,9.014,0.902,0.018,0.326,0.001,4.347,6.26E-05,889.5,26.68,818.9,1.407,0.001,1.305,,,
210840849,04 21 40.093,+20 29 30.25,1,14.396,,,553-009560,04214009+2029303,4334-301-2-0154-0167,STAR,gri,rpm,17.5,4.2,-31.9,5,,,16.112,0.06,14.854,0.07,,,15.589,0.06,14.378,0.06,13.885,0.07,,,12.48,0.022,11.798,0.02,11.662,0.018,4326,174,139,4.721,0.066,0.055,-0.078,0.12,0.33,0.558,0.074,0.077,0.629,0.074,0.088,3.295,1.17,0.737,207.8,39.18,32.96,0.225,0.093,0.07,,,
