,Unnamed: 0,Unnamed: 0.1,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
443,443,443,251286348,09 16 11.456,+15 07 15.97,1,9.015,45495,1402-1369-1,526-050141,09161145+1507159,,STAR,gri,plx,-8.93,1.02,-18.29,0.52,2.97,1.08,8.796,0.018,8.536,0.015,,,9.974,0.07,9.068,0.03,8.604,0.01,,,8.088,0.024,8.013,0.033,7.962,0.024,7628,639,457,3.799,0.192,0.16,0.021,0.12,0.12,2.977,0.677,0.743,2.063,0.267,0.222,0.071,0.066,0.03,336.7,122.4,122.4,0.028,0.008,0.006,AAA-111-111-000-0-0,33.8,
444,444,444,251286368,09 19 08.656,+15 07 22.25,1,14.033,,,526-050243,09190864+1507223,,STAR,gri,rpm,23.9,2.9,-5.5,3.3,,,15.175,0.05,14.27,0.03,,,14.659,0.03,13.969,0.04,13.765,0.05,,,12.685,0.022,12.27,0.022,12.177,0.021,5270,85,85,4.556,0.035,0.042,-0.168,0.24,0.2,0.799,0.055,0.052,0.853,0.052,0.062,1.619,0.262,0.225,450,44.33,33.89,0.034,0.008,0.006,AAA-222-111-000-0-0,58,
445,445,445,251286392,09 22 27.100,+15 07 31.61,1,18.306,,,,,5935-301-5-0163-0080,STAR,gri,,5,3,-2,3,,,,,,,18.638,0.018,18.359,0.007,18.289,0.008,18.362,0.01,18.217,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,446,446,251286399,09 21 09.961,+15 07 33.17,1,16.205,,,,09210996+1507331,5194-301-1-0178-0139,STAR,gri,rpm,35,2,-51,2,,,,,,,20.849,0.063,18.04,0.006,16.452,0.005,15.418,0.004,14.868,0.004,13.559,0.025,13.013,0.026,12.766,0.025,3443,34,41,5.081,0.02,0.048,0.018,0.16,0.08,0.211,0.03,0.014,0.195,0.037,0.015,20.73,2.263,4.564,100.4,6.687,12.96,0.015,0.007,0.003,AAA-222-111-000-0-0,56.6,
447,447,447,251286401,09 21 50.514,+15 07 33.91,1,15.589,,,526-050330,09215051+1507335,5935-301-5-0162-0175,EXTENDED,gri,,2.8,6.7,3.1,6.9,,,17.127,0.06,15.937,0.08,,,16.445,0.04,15.635,0.07,15.222,0.18,,,14.233,0.045,13.582,0.049,13.233,0.049,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-1-0,32.7,
448,448,448,251286410,09 21 06.056,+15 07 36.06,1,14.315,,,526-050303,09210605+1507360,5194-301-1-0178-0009,STAR,gri,lam,-17.5,4.3,-10.5,4.6,,,15.308,0.04,14.611,0.08,,,14.891,0.04,14.364,0.06,14.068,0.07,,,13.076,0.022,12.624,0.024,12.562,0.025,5273,157,126,3.767,0.06,0.084,-0.396,0.15,0.15,2.194,0.263,0.235,0.986,0.152,0.047,0.096,0.031,0.027,1481,145.9,132.8,0.034,0.007,0.006,AAA-222-111-000-0-0,56.6,
449,449,449,251286426,09 17 19.383,+15 07 44.18,1,13.771,,,526-050169,09171938+1507441,5183-301-1-0057-0061,STAR,gri,rpm,-8.8,2.7,3.8,3.1,,,14.841,0.01,13.988,0.02,,,14.383,0.03,13.726,0.02,13.509,0.05,,,12.457,0.024,12.037,0.024,11.945,0.023,5258,105,126,4.504,0.066,1.056,-0.185,0.2,0.52,0.877,2.088,0.096,0.907,0.171,0.066,1.307,0.416,1.273,451.2,1005,56.05,0.033,0.008,0.007,AAA-222-111-000-0-0,55.5,
450,450,450,251286441,09 22 17.711,+15 07 50.99,1,9.868,,1402-437-1,526-050344,09221770+1507510,,STAR,gri,rpm,0.4,1.5,-9.1,1.4,,,10.557,0.045,9.834,0.032,,,10.521,0.03,9.758,0.01,9.588,0.02,,,8.707,0.02,8.396,0.02,8.342,0.017,5248,105,84,3.379,0.228,0.03,0.111,0.08,0.06,4.639,0.25,1.51,1.92,0.038,0.451,0.019,0.028,0.002,419.7,16.55,137.4,0.032,0.007,0.005,AAA-112-111-000-0-0,74.7,
451,451,451,251286444,09 19 27.522,+15 07 51.18,1,13.566,,,526-050251,09192751+1507512,,STAR,gri,rpm,-0.5,2.6,-23.7,3,,,14.836,0.07,13.882,0.04,,,14.332,0.05,13.507,0.03,13.237,0.03,,,12.064,0.022,11.565,0.022,11.488,0.02,4900,59,98,4.616,0.024,0.024,-0.05,0.08,0.08,0.727,0.033,0.037,0.803,0.025,0.04,2.095,0.202,0.253,275.7,21.36,16.62,0.027,0.01,0.008,AAA-222-111-000-0-0,22.2,
452,452,452,251286448,09 20 40.732,+15 07 51.72,1,13.418,,,526-050288,09204074+1507517,,STAR,gri,rpm,-6.9,2.7,-7.3,3.1,,,14.741,0.04,13.761,0.05,,,14.199,0.05,13.407,0.06,13.083,0.05,,,11.821,0.021,11.252,0.022,11.158,0.018,4802,75,94,2.77,0.776,0.485,-0.358,0.25,0.45,5.902,4.121,3.09,0.941,0.16,0.133,0.003,0.029,0.003,1985,1264,989.4,0.032,0.01,0.006,AAA-222-111-000-0-0,34.1,
453,453,453,251286483,09 16 58.125,+15 08 09.31,1,17.569,,,,09165812+1508093,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.324,0.057,14.734,0.079,14.468,0.078,3864,573,318,4.907,0.135,0.189,-0.172,0.2,0.32,0.364,0.2,0.129,0.41,0.213,0.177,8.087,9.203,4.838,456,434,194.8,0.031,0.008,0.008,AAA-222-111-000-0-0,35.9,1051-0181243
454,454,454,251286511,09 20 48.561,+15 08 17.58,1,14.488,,,526-050293,09204856+1508176,5194-301-1-0177-0174,STAR,gri,rpm,-11.4,4.3,-9.8,4.6,,,15.537,0.05,14.737,0.05,,,15.065,0.05,14.475,0.07,14.24,0.07,,,13.217,0.023,12.783,0.024,12.687,0.024,5282,149,127,4.55,0.048,0.856,-0.282,0.25,0.45,0.797,1.425,0.073,0.853,0.059,0.095,1.615,0.327,1.53,582.3,1032,68.08,0.032,0.01,0.008,AAA-222-111-000-0-0,46,
455,455,455,251286513,09 16 04.029,+15 08 18.26,1,10.613,,1402-1494-1,526-050139,09160403+1508182,,STAR,gri,rpm,22.4,2,-47.8,1.9,,,11.847,0.147,10.949,0.081,,,11.27,0.02,10.595,0.01,10.331,0.04,,,9.178,0.034,8.654,0.034,8.58,0.024,5059,80,60,3.256,0.335,0.335,-0.654,0.3,0.25,3.683,1.519,1.076,0.935,0.103,0.047,0.016,0.033,0.011,368.3,175.7,89.56,0.031,0.005,0.007,AAA-112-111-000-0-0,41.7,
456,456,456,251286540,09 20 12.622,+15 08 26.62,1,18.884,,,,,5194-301-1-0176-0101,STAR,gri,,-2,3,0,3,,,,,,,19.013,0.019,18.981,0.009,18.851,0.01,18.825,0.012,18.863,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,457,457,251286627,09 16 03.219,+15 09 01.50,1,14.635,,,526-050138,09160320+1509015,5183-301-1-0055-0145,STAR,gri,rpm,-36.7,4.1,10.5,4.5,,,15.89,0.04,14.977,0.04,,,15.411,0.05,14.645,0.01,14.302,0.09,,,13.123,0.027,12.623,0.039,12.494,0.025,4940,79,119,4.633,0.06,0.025,-0.361,0.2,0.4,0.679,0.034,0.092,0.725,0.048,0.105,2.288,0.77,0.225,428.2,29.99,71.87,0.03,0.008,0.008,AAA-222-111-000-0-0,27.2,
458,458,458,251286640,09 16 53.964,+15 09 07.59,1,17.031,,,,09165396+1509075,5183-301-1-0057-0133,EXTENDED,gri,,0,2,-3,2,,,,,,,19.352,0.052,17.843,0.008,17.095,0.006,16.683,0.006,16.407,0.014,16.205,0.109,15.563,0.149,15.187,0.155,,,,,,,,,,,,,,,,,,,,,,,,,ABB-222-111-000-0-0,44.8,
459,459,459,251286659,09 17 00.245,+15 09 16.69,1,17.522,,,,09170024+1509166,,STAR,J,rpm,-4,5,14,4,,,,,,,,,,,,,,,,,16.025,0.101,15.287,0.124,14.929,0.117,3906,373,310,4.893,0.12,0.144,-0.213,0.25,0.3,0.381,0.129,0.113,0.428,0.143,0.172,6.654,6.807,2.955,661.2,332.7,255.8,0.033,0.008,0.007,ABB-222-111-000-0-0,47.6,1051-0181246
460,460,460,251286666,09 16 16.276,+15 09 20.90,1,11.517,,1402-1658-1,526-050143,09161627+1509206,,STAR,gri,rpm,26.8,2.4,-10.3,2.6,,,12.8,0.302,12.708,0.298,,,11.874,0.04,11.49,0.01,11.365,0.04,,,10.532,0.029,10.291,0.033,10.135,0.023,6107,124,124,4.227,0.145,0.203,-0.162,0.2,0.24,1.321,0.373,0.247,1.09,0.121,0.121,0.469,0.319,0.242,322.7,99.18,64.58,0.029,0.01,0.006,AAA-222-111-000-0-0,31.8,
461,461,461,251286671,09 22 36.604,+15 09 21.70,1,17.019,,,,09223660+1509217,5935-301-5-0163-0165,EXTENDED,gri,,0,2,-1,2,,,,,,,19.11,0.047,17.864,0.008,17.073,0.007,16.657,0.007,16.383,0.017,16.295,0.116,15.677,0.159,15.111,0.163,,,,,,,,,,,,,,,,,,,,,,,,,BCC-222-111-000-0-0,53,
462,462,462,251286676,09 17 41.093,+15 09 24.97,1,14.407,,,526-050183,09174109+1509250,5183-301-1-0058-0027,STAR,gri,rpm,12.4,4.3,-18,4.6,,,15.44,0.06,14.629,0.04,,,14.987,0.02,14.39,0.03,14.159,0.05,,,13.124,0.022,12.688,0.023,12.614,0.022,5321,126,105,4.549,0.05,0.91,-0.471,0.35,0.35,0.791,1.598,0.084,0.833,0.077,0.092,1.591,0.435,1.526,554.8,1075,71.59,0.033,0.01,0.007,AAA-222-111-000-0-0,93.9,
463,463,463,251286677,09 21 25.735,+15 09 25.61,1,16.24,,,,09212573+1509256,5194-301-1-0178-0077,EXTENDED,gri,,-6,2,-4,2,,,,,,,19.151,0.045,17.167,0.006,16.278,0.004,15.843,0.004,15.53,0.008,15.512,0.068,14.674,0.092,14.306,0.082,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,20.9,
464,464,464,251286692,09 20 11.096,+15 09 32.70,1,12.956,,,526-050278,09201110+1509326,,STAR,gri,rpm,-0.7,2.6,-5.8,3.1,,,14.684,0.05,13.386,0.06,,,14.015,0.05,12.956,0.03,12.502,0.09,,,10.991,0.02,10.265,0.022,10.105,0.018,4262,102,85,1.431,0.336,0.336,-0.465,0.2,0.4,28.696,14.379,9.579,0.956,0.048,0.087,3.37E-05,9.06E-05,2.45E-05,5200,2736,1277,0.033,0.008,0.006,AAA-222-111-000-0-0,30.8,
465,465,465,251286704,09 21 38.175,+15 09 35.50,1,12.734,,,526-050323,09213817+1509355,,STAR,gri,rpm,-10.1,1.8,-12.8,2.3,,,13.286,0.01,12.786,0.03,,,12.942,0.03,12.665,0.02,12.518,0.01,,,11.707,0.022,11.465,0.019,11.401,0.019,6282,100,75,4.242,0.1,0.18,-0.384,0.25,0.25,1.286,0.31,0.217,1.048,0.16,0.107,0.475,0.228,0.24,555.6,145.1,100.2,0.032,0.011,0.005,AAA-222-111-000-0-0,38.7,
466,466,466,251286707,09 17 47.526,+15 09 36.61,1,15.493,,,526-050190,09174752+1509367,5183-301-1-0058-0233,STAR,JHK,rpm,-59.8,4,-40.6,4.4,,,,,,,,,,,,,,,,,13.57,0.024,12.945,0.024,12.81,0.025,3983,265,132,4.876,0.065,0.078,-0.345,0.24,0.3,0.399,0.078,0.066,0.442,0.084,0.07,6.726,2.775,1.964,228.5,62.08,41.47,0.025,0.006,0.005,AAA-222-111-000-0-0,54.6,
467,467,467,251286725,09 16 38.341,+15 09 42.60,1,16.633,,,,09163834+1509425,5183-301-1-0056-0196,STAR,gri,rpm,-34,3,-42,3,,,,,,,21.056,0.081,18.397,0.007,17.053,0.005,15.877,0.004,15.268,0.005,13.953,0.027,13.377,0.027,13.22,0.028,3836,77,138,4.935,0.064,0.04,-0.171,0.2,0.24,0.341,0.038,0.053,0.368,0.05,0.06,8.898,3.272,1.582,222.9,34.8,35.61,0.025,0.005,0.006,AAA-222-111-000-0-0,55.6,
468,468,468,251286778,09 21 21.691,+15 10 03.57,1,16.919,,,,09212169+1510035,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.463,0.07,14.749,0.096,14.284,0.087,3773,432,309,4.932,0.15,0.15,-0.132,0.2,0.28,0.325,0.16,0.124,0.348,0.194,0.162,8.576,9.136,4.424,435.3,300.6,203.5,0.031,0.01,0.008,AAA-222-111-000-0-0,38.2,1051-0181943
469,469,469,251286792,09 21 39.407,+15 10 09.84,1,14.66,,,526-050326,09213940+1510098,,STAR,gri,rpm,15,4.1,-20.1,4.5,,,15.66,0.05,14.936,0.03,,,15.225,0.03,14.69,0.01,14.418,0.06,,,13.323,0.023,12.885,0.023,12.755,0.026,5419,86,64,4.57,0.085,1.19,-0.917,0.4,0.72,0.739,2.277,0.112,0.761,0.103,0.103,1.691,0.725,1.669,572.7,1743,98.54,0.035,0.01,0.007,AAA-222-111-000-0-0,38.7,
470,470,470,251286801,09 16 33.612,+15 10 12.87,1,18.05,,,,09163361+1510128,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.511,0.162,15.857,0.158,15.256,0.158,3775,504,378,4.965,0.144,0.192,-0.219,0.24,0.36,0.288,0.196,0.101,0.317,0.232,0.145,11.29,11.76,7.132,673,529.3,296.3,0.032,0.008,0.007,CCC-222-111-000-0-0,54.8,1051-0181184
471,471,471,251286821,09 22 00.761,+15 10 17.62,1,9.67,,1402-1861-1,526-050334,09220075+1510176,,STAR,gri,rpm,16.4,1.3,-10.8,1.3,,,10.883,0.054,9.978,0.034,,,10.636,0.07,9.596,0.03,9.255,0.05,,,8.026,0.018,7.477,0.017,7.364,0.018,4621,72,72,2.462,0.216,0.09,-0.027,0.15,0.15,11.294,0.942,2.531,1.332,0.219,0.182,9.29E-04,0.001,2.44E-04,613.8,39.37,123.1,0.033,0.01,0.008,AAA-111-111-000-0-0,30.5,
472,472,472,251286840,09 20 56.364,+15 10 26.27,1,18.667,,,,09205636+1510262,,STAR,JHK,rpm,16,3,2,4,,,,,,,,,,,,,,,,,15.83,0.088,14.976,0.087,14.663,0.108,4023,280,280,4.848,0.133,0.095,-0.185,0.2,0.28,0.414,0.094,0.116,0.46,0.105,0.147,6.082,4.96,2.11,670.6,221.6,221,0.033,0.008,0.007,AAA-222-111-000-0-0,21.5,1051-0181871
473,473,473,251286879,09 21 42.936,+15 10 39.36,1,17.932,,,,09214293+1510393,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.403,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUU-200-100-000-0-0,40.7,1051-0182006
474,474,474,251286896,09 18 33.030,+15 10 47.70,1,15.299,,,526-050219,09183304+1510476,,STAR,gri,rpm,-76.9,4.2,-34.9,4.4,,,17.764,0.13,16.298,0.073,,,17.031,0.06,15.748,0.03,14.557,0.04,,,12.669,0.023,12.088,0.023,11.848,0.023,3674,133,110,4.982,0.045,0.054,-0.021,0.12,0.18,0.298,0.053,0.045,0.313,0.074,0.062,11.53,3.496,3.139,104.5,24.77,20.02,0.015,0.006,0.005,AAA-222-111-000-0-0,21.6,
475,475,475,251286923,09 20 20.277,+15 10 56.16,1,18.995,,,,,5194-301-1-0177-0211,STAR,gri,,2,3,-3,3,,,,,,,19.401,0.024,19.135,0.01,18.949,0.01,18.677,0.011,18.795,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,476,476,251286937,09 16 08.414,+15 11 01.24,1,10.866,,1402-1739-1,526-050140,09160839+1511012,,STAR,gri,rpm,-42.6,2,-5,1.9,,,11.716,0.105,11.026,0.083,,,11.317,0.02,10.83,0.01,10.673,0.04,,,9.724,0.027,9.417,0.03,9.306,0.018,5778,114,114,4.346,0.12,0.432,-0.068,0.16,0.24,1.115,0.739,0.194,1.029,0.123,0.077,0.734,0.39,0.575,182.4,119.2,37.78,0.025,0.008,0.007,AAA-222-111-000-0-0,41.5,
477,477,477,251286947,09 22 32.729,+15 11 04.94,1,16.7,,,,09223272+1511049,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.259,0.052,14.641,0.066,14.252,0.075,3708,357,255,4.981,0.11,0.154,-0.132,0.2,0.28,0.284,0.132,0.09,0.309,0.174,0.124,11.1,9.808,5.908,333.2,210.9,129.2,0.029,0.008,0.008,AAA-222-111-000-0-0,27.4,1051-0182159
478,478,478,251286958,09 21 07.122,+15 11 11.59,1,17.61,,,,,5194-301-1-0178-0282,EXTENDED,gri,,-8,3,-4,3,,,,,,,20.132,0.079,18.531,0.012,17.662,0.008,17.216,0.008,16.892,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,479,479,251286965,09 19 04.974,+15 11 15.08,1,11.957,,1402-1365-1,526-050237,09190497+1511151,,STAR,gri,rpm,5.9,3.1,-23.1,3.1,,,12.558,0.288,12.029,0.219,,,12.129,0.04,11.9,0.02,11.831,0.03,,,11.052,0.022,10.854,0.019,10.792,0.017,6525,132,132,4.216,0.07,0.098,-0.117,0.12,0.24,1.425,0.211,0.184,1.26,0.092,0.165,0.408,0.137,0.117,484.5,70.5,61.55,0.034,0.009,0.009,AAA-222-111-000-0-0,28,
480,480,480,251286976,09 22 34.472,+15 11 20.46,1,14.429,,,526-050353,09223446+1511204,5194-301-1-0180-0069,STAR,gri,rpm,-1.6,4.2,-7.9,4.5,,,15.702,0.08,14.745,0.02,,,15.167,0.05,14.43,0.03,14.112,0.06,,,12.918,0.023,12.375,0.022,12.272,0.02,4883,96,96,3.155,1.521,1.014,-0.46,0.35,0.49,3.623,7.501,2.949,0.875,0.105,0.123,0.012,2.299,0.012,2181,4138,1811,0.034,0.008,0.007,AAA-222-111-000-0-0,23.9,
481,481,481,251286992,09 18 57.231,+15 11 25.30,1,15.448,,,526-050231,09185722+1511254,,STAR,gri,rpm,-11.5,3.9,4.6,4.4,,,16.74,0.2,15.721,0.03,,,16.123,0.13,15.357,0.08,15.159,0.15,,,13.865,0.026,13.322,0.024,13.224,0.033,4835,146,116,4.625,0.03,0.036,-0.183,0.2,0.28,0.69,0.062,0.048,0.744,0.063,0.063,2.21,0.363,0.359,597.3,73.5,55.06,0.033,0.008,0.007,AAA-222-111-000-0-0,37.2,
482,482,482,251287001,09 18 51.864,+15 11 31.94,1,17.901,,,,09185186+1511319,5183-301-1-0060-0139,EXTENDED,gri,,0,3,2,3,,,,,,,20.655,0.077,18.868,0.01,17.894,0.007,17.487,0.007,17.182,0.014,16.308,0.118,15.7,0.158,14.997,0.128,,,,,,,,,,,,,,,,,,,,,,,,,BCB-222-111-000-0-0,47.2,
483,483,483,251287006,09 19 26.817,+15 11 34.01,1,17.539,,,,09192681+1511340,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.04,0.092,15.334,0.105,14.876,0.118,3820,461,329,4.928,0.15,0.15,-0.213,0.25,0.3,0.323,0.161,0.124,0.347,0.196,0.163,9.797,10.44,5.694,583.7,407.6,274.6,0.032,0.008,0.008,AAB-222-111-000-0-0,41.9,1051-0181632
484,484,484,251287010,09 17 14.937,+15 11 34.78,1,18.729,,,,09171493+1511347,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,16.055,0.104,15.24,0.111,14.939,0.136,3982,360,360,4.876,0.162,0.135,-0.208,0.2,0.32,0.399,0.134,0.148,0.431,0.173,0.202,6.57,8.621,2.96,706.3,367.7,313.5,0.032,0.01,0.007,ABB-222-111-000-0-0,8.8,1051-0181287
485,485,485,251287015,09 19 03.720,+15 11 36.46,1,15.091,,,526-050235,09190371+1511365,,STAR,gri,rpm,-4.9,4.1,-6.6,4.4,,,16.59,0.03,15.476,0.06,,,16.055,0.05,15.086,0.07,14.677,0.09,,,13.497,0.023,12.984,0.024,12.858,0.027,4828,96,115,4.615,0.03,0.025,-0.025,0.12,0.18,0.719,0.041,0.039,0.782,0.041,0.049,2.059,0.273,0.203,522.5,39.95,44.22,0.033,0.008,0.008,AAA-222-111-000-0-0,26.9,
486,486,486,251287032,09 17 11.922,+15 11 42.71,1,14.185,,,526-050162,09171192+1511427,,STAR,gri,rpm,4.4,4.4,-6.3,4.6,,,15.193,0.01,14.405,0.01,,,14.728,0.02,14.175,0.02,13.953,0.05,,,12.907,0.024,12.461,0.026,12.402,0.021,5347,158,126,3.493,0.882,0.63,-0.981,0.65,0.25,2.423,2.547,1.655,0.876,0.062,0.049,0.043,0.857,0.038,1558,1501,1028,0.032,0.007,0.006,AAA-222-111-000-0-0,32.1,
487,487,487,251287046,09 21 35.926,+15 11 48.37,1,17.371,,,,09213592+1511483,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.884,0.086,15.306,0.122,14.802,0.125,3785,578,321,4.941,0.144,0.192,-0.168,0.2,0.32,0.312,0.205,0.107,0.33,0.245,0.153,9.497,12.26,5.887,506.7,495.9,219.8,0.031,0.008,0.007,ABB-222-111-000-0-0,41.5,1051-0181990
488,488,488,251287052,09 20 40.864,+15 11 49.34,1,13.604,,,526-050289,09204087+1511492,,STAR,gri,rpm,-4.9,2.6,12.3,3,,,14.726,0.03,13.914,0.07,,,14.251,0.04,13.587,0.06,13.327,0.07,,,12.252,0.021,11.785,0.022,11.71,0.02,5127,103,123,3.555,0.975,0.39,-0.409,0.3,0.42,2.672,1.059,1.921,0.917,0.216,0.076,0.043,1.335,0.029,1186,443.8,831.8,0.033,0.011,0.007,AAA-222-111-000-0-0,17.6,
489,489,489,251287089,09 21 04.103,+15 12 05.62,1,17.207,,,,09210410+1512056,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.731,0.069,15.202,0.12,14.633,0.094,3661,433,271,5,0.11,0.154,-0.125,0.2,0.32,0.28,0.164,0.089,0.293,0.211,0.14,12.45,11,7.318,401.5,325.8,156.8,0.029,0.01,0.008,ABA-222-111-000-0-0,12.3,1052-0184655
490,490,490,251287091,09 18 26.067,+15 12 06.40,1,13.49,,,527-049252,09182607+1512064,,STAR,gri,rpm,-1.2,2.5,-5.5,2.9,,,14.607,0.04,13.737,0.03,,,14.118,0.06,13.47,0.02,13.221,0.03,,,12.11,0.021,11.567,0.023,11.513,0.02,4950,79,79,2.743,0.576,0.48,-0.8,0.42,0.35,6.075,4.313,2.884,0.909,0.122,0.032,0.003,0.017,0.002,2447,1633,1122,0.033,0.01,0.007,AAA-222-111-000-0-0,33.3,
491,491,491,251287110,09 17 25.195,+15 12 11.85,1,17.803,,,,09172519+1512118,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.082,0.066,14.324,0.067,13.951,0.067,3869,331,331,4.901,0.156,0.13,-0.132,0.2,0.28,0.354,0.158,0.124,0.402,0.156,0.188,7.316,9.874,3.342,399.3,209.3,177.9,0.031,0.01,0.008,AAA-222-111-000-0-0,34.8,1052-0184116
492,492,492,251287116,09 19 02.078,+15 12 13.97,1,13.637,,,527-049274,09190208+1512140,,STAR,gri,rpm,-21.8,3.7,7.4,4,,,15.452,0.058,14.155,0.037,,,14.922,0.05,13.632,0.03,13.087,0.03,,,11.622,0.021,11.018,0.02,10.87,0.019,3998,39,39,4.865,0.02,0.038,-0.173,0.18,0.05,0.419,0.045,0.008,0.473,0.06,0.009,6.366,0.382,1.083,96.33,15.4,2.89,0.026,0.001,0.015,AAA-222-111-000-0-0,19.2,
493,493,493,251287144,09 21 55.650,+15 12 24.55,1,14.396,,,527-049359,09215565+1512244,5194-301-1-0179-0081,STAR,gri,rpm,3,4.2,-0.5,4.5,,,15.764,0.02,14.793,0.04,,,15.238,0.04,14.387,0.03,14.035,0.02,,,12.819,0.022,12.286,0.022,12.174,0.023,4719,94,47,2.559,1.866,1.555,-0.506,0.35,1.54,6.296,27.75,5.703,0.816,0.153,0.077,0.001,0.769,0.001,3997,10780,3705,0.036,0.007,0.01,AAA-222-111-000-0-0,48.5,
494,494,494,251287172,09 18 30.817,+15 12 36.09,1,16.86,,,,09183081+1512360,5183-301-1-0059-0150,EXTENDED,gri,,1,2,2,2,,,,,,,18.726,0.035,17.524,0.007,16.909,0.006,16.575,0.006,16.357,0.016,16.635,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUU-200-100-000-0-0,28.9,
495,495,495,251287176,09 16 12.633,+15 12 36.96,1,18.41,,,,09161263+1512369,5194-301-2-0170-0313,STAR,gri,rpm,-42,4,-25,4,,,,,,,23.019,0.317,20.81,0.027,19.267,0.013,17.381,0.006,16.3,0.008,14.772,0.04,13.979,0.043,13.706,0.036,3474,105,126,5.147,0.02,0.045,-0.304,0.27,0.15,0.176,0.017,0.009,0.161,0.018,0.011,29.06,2.078,5.11,144,16.68,10.84,0.023,0.011,0.007,AAA-222-111-000-0-0,49.9,
496,496,496,251287185,09 17 27.242,+15 12 40.77,1,16.691,,,,09172724+1512407,,EXTENDED,J,,,,,,,,,,,,,,,,,,,,,,15.251,0.087,14.55,0.132,14.237,0.094,,,,,,,,,,,,,,,,,,,,,,,,,ABA-222-111-000-1-0,17.9,1052-0184130
497,497,497,251287199,09 19 57.077,+15 12 44.55,1,17.736,,,,09195707+1512445,5194-301-1-0176-0152,EXTENDED,gri,,6,3,-1,3,,,,,,,20.652,0.096,18.809,0.012,17.727,0.007,17.276,0.007,16.93,0.016,16.447,0.124,15.347,0.116,15.137,0.152,,,,,,,,,,,,,,,,,,,,,,,,,BBB-222-111-000-0-0,57,
498,498,498,251287249,09 17 06.955,+15 13 09.22,1,12.413,,,527-049209,09170695+1513091,,STAR,gri,rpm,-4,2,3.7,2.4,,,13.226,0.02,12.609,0.02,,,12.818,0.04,12.411,0.01,12.239,0.03,,,11.329,0.022,11.017,0.024,10.902,0.02,5906,139,116,4.002,0.38,0.19,-0.277,0.25,0.4,1.677,0.478,0.662,1.042,0.138,0.115,0.196,0.615,0.093,568,150.4,212.9,0.033,0.01,0.006,AAA-222-111-000-0-0,34.4,
499,499,499,251287271,09 16 24.965,+15 13 19.33,1,11.116,,1402-1622-1,527-049187,09162496+1513192,,STAR,gri,rpm,-4,5.2,-1,5.4,,,13.267,0.474,11.413,0.141,,,12.501,0.04,11.18,0.01,10.522,0.04,,,8.793,0.023,7.955,0.073,7.753,0.021,3876,62,38,0.898,0.306,0.357,-0.332,0.25,0.45,57.098,23.778,14.732,0.985,0.115,0.086,4.49E-06,7.32E-06,3.04E-06,3302,1271,804.2,0.032,0.012,0.005,AAA-111-111-000-0-0,25.9,1052-0183927
500,500,500,251287281,09 16 07.665,+15 13 22.34,1,14.995,,,527-049177,09160766+1513223,,STAR,gri,rpm,-1.3,4,2.4,4.4,,,16.455,0.03,15.377,0.03,,,15.93,0.05,14.972,0.02,14.594,0.06,,,13.397,0.03,12.78,0.03,12.688,0.023,4596,73,109,4.662,0.042,0.042,-0.18,0.2,0.28,0.639,0.069,0.052,0.701,0.07,0.07,2.632,0.46,0.463,415.9,55.72,42.49,0.031,0.008,0.006,AAA-222-111-000-0-0,70,
