206258996,22 36 21.603,-08 51 14.20,1,14.241,,,406-140142,22362159-0851142,2576-301-4-0117-0199,STAR,JHK,rpm,-4.5,2.3,-19.4,2.1,,,,,,,,,,,,,,,,,12.248,0.026,11.697,0.021,11.467,0.021,3741,37,119,4.993,0.02,0.054,-0.167,0.24,0.06,0.289,0.054,0.006,0.306,0.072,0.01,12.25,0.735,2.958,86.94,19.14,5.578,0.026,0.002,0.013,AAA-222-111-000-0-0,,
206259009,22 32 52.549,-08 51 13.49,1,11.754,,5811-807-1,406-140043,22325255-0851135,,STAR,gri,rpm,-13.2,2.5,-5.1,2.7,,,13.013,0.343,11.754,0.163,,,12.443,0.03,11.703,0.04,11.459,0.06,,,10.307,0.024,9.786,0.024,9.68,0.025,4939,79,98,2.706,0.657,0.438,-0.578,0.3,0.42,7.019,3.802,3.508,0.952,0.186,0.066,0.002,0.02,0.002,1141,669.3,570.2,0.043,0.016,0.01,AAA-222-111-000-0-0,,
206259018,22 23 55.027,-08 51 13.05,1,16.019,,,,22235502-0851130,1659-301-3-0206-0129,EXTENDED,gri,,2,3,1,3,,,,,,,18.81,0.06,17.011,0.007,16.044,0.004,15.594,0.004,15.284,0.01,15.55,0.112,14.933,0.154,14.493,0.129,,,,,,,,,,,,,,,,,,,,,,,,,BBB-222-111-000-0-0,41,
206259035,22 36 54.169,-08 51 12.43,1,14.869,,,406-140164,22365417-0851124,2576-301-4-0118-0092,STAR,gri,rpm,-11.6,2,-16.6,2.1,,,16.294,0.05,15.246,0.049,,,15.812,0.049,14.969,0.055,14.464,0.079,,,13.31,0.027,12.813,0.026,12.666,0.03,4890,120,120,4.61,0.035,0.035,-0.129,0.2,0.32,0.722,0.052,0.067,0.772,0.068,0.081,2.046,0.437,0.264,487.4,45.8,49.79,0.049,0.034,0.013,AAA-222-111-000-0-0,,
206259126,22 35 51.450,-08 51 07.61,1,11.358,,,406-140130,22355144-0851075,,STAR,gri,rav,1.4,1.1,-0.2,1.1,,,12.665,0.041,11.646,0.03,,,12.131,0.03,11.344,0.04,11.026,0.06,,,9.819,0.024,9.299,0.022,9.199,0.025,4616,152,95,2.008,0.17,0.204,-0.725,0.18,0.12,15.306,3.309,2.721,0.913,0.048,0.018,2.20E-04,2.31E-04,9.89E-05,1879,359.3,301.7,0.042,0.02,0.009,AAA-222-111-000-0-0,,
206259200,22 36 54.454,-08 51 03.23,1,16.315,,,,22365445-0851032,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.985,0.029,13.446,0.027,13.102,0.027,3387,152,395,5.104,0.112,0.08,0.003,0.12,0.15,0.19,0.058,0.052,0.173,0.067,0.056,22.81,16.28,8.249,103.6,41.08,42.9,0.025,0.013,0.011,AAA-222-111-000-0-0,,
206259232,22 31 25.249,-08 51 02.08,1,12.575,,,406-139994,22312524-0851020,,STAR,gri,rpm,-39.1,2,-29.9,1.3,,,13.403,0.042,12.727,0.031,,,12.986,0.031,12.529,0.041,12.4,0.061,,,11.424,0.022,11.126,0.022,11.049,0.025,5961,95,142,4.367,0.085,0.272,-0.405,0.25,0.3,1.058,0.389,0.153,0.919,0.101,0.084,0.767,0.342,0.473,385.2,125.4,80.63,0.041,0.019,0.008,AAA-222-111-000-0-0,,
206259294,22 26 08.186,-08 50 58.96,1,11.823,,5804-873-1,406-139822,22260817-0850588,,STAR,gri,rav,21.5,3.8,-9.4,4.1,,,12.764,0.393,11.778,0.224,,,12.433,0.02,11.82,0.01,11.561,0.02,,,10.549,0.023,10.117,0.027,10.034,0.023,5158,156,93,3.701,0.065,0.078,-0.333,0.15,0.09,2.414,0.262,0.208,1.077,0.12,0.1,0.074,0.023,0.015,500.7,55.95,59.76,0.042,0.017,0.007,AAA-222-111-000-0-0,,
206259350,22 20 00.028,-08 50 55.99,1,15.043,,,406-139616,22200003-0850558,1659-301-3-0199-0098,STAR,JHK,rpm,-6.9,3.8,-22.5,5.1,,,,,,,,,,,,,,,,,13.033,0.026,12.355,0.029,12.247,0.029,4273,215,215,4.732,0.066,0.055,-0.027,0.15,0.18,0.554,0.077,0.067,0.626,0.065,0.078,3.509,1.181,0.753,275.9,50.5,50.39,0.039,0.015,0.007,AAA-222-111-000-0-0,,
206259388,22 24 43.250,-08 50 54.12,1,16.899,,,,22244324-0850541,,EXTENDED,J,,,,,,,,,,,,,,,,,,,,,,15.444,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUU-266-200-c00-1-0,3.5,
206259417,22 35 59.950,-08 50 52.43,1,17.761,,,,22355994-0850524,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.246,0.124,15.903,0.195,15.039,0.161,3743,1351,337,4.96,0.15,0.35,-0.198,0.24,0.54,0.296,0.36,0.106,0.313,0.371,0.143,11.16,12.15,8.95,575.7,1304,292.7,0.042,0.016,0.009,BCC-222-111-000-0-0,,
206259489,22 05 19.349,-08 50 48.14,1,17.877,,,,,4828-301-3-0598-0202,EXTENDED,gri,,-3,3,4,3,,,,,,,19.564,0.07,18.387,0.011,17.944,0.011,17.659,0.011,17.553,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206259517,22 32 30.616,-08 50 46.42,1,17.337,,,,,2576-301-4-0111-0239,EXTENDED,gri,,1,3,15,3,,,,,,,19.792,0.118,17.861,0.009,17.423,0.009,17.113,0.01,16.981,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206259527,22 14 36.017,-08 50 45.97,1,12.869,,,406-139431,22143602-0850459,,STAR,gri,rpm,4.9,1.2,-12.4,2,,,13.751,0.043,13.096,0.032,,,13.342,0.032,12.897,0.041,12.666,0.062,,,11.836,0.024,11.533,0.026,11.453,0.025,5942,147,123,4.204,0.2,0.24,-0.195,0.25,0.25,1.259,0.471,0.293,1.029,0.122,0.122,0.428,0.477,0.254,561.2,180.3,136.5,0.042,0.038,0.01,AAA-222-111-000-0-0,,
206259533,22 14 46.878,-08 50 45.73,1,10.928,,5803-649-1,406-139437,22144688-0850457,,STAR,gri,rpm,4.6,2.1,-15.2,2.1,,,11.478,0.106,10.706,0.089,,,11.15,0.03,10.854,0.04,10.741,0.06,,,10.035,0.022,9.796,0.022,9.707,0.021,6396,152,152,4.099,0.165,0.198,-0.037,0.12,0.21,1.603,0.596,0.324,1.32,0.183,0.153,0.27,0.233,0.142,328.4,123.5,66.95,0.041,0.016,0.008,AAA-222-111-000-0-0,,
206259647,22 33 05.235,-08 50 40.10,1,14.21,,,406-140051,22330524-0850399,,STAR,gri,rpm,-13.3,2.3,-15.9,2,,,15.391,0.03,14.453,0.039,,,14.947,0.039,14.178,0.047,13.894,0.071,,,12.766,0.026,12.3,0.028,12.169,0.027,5068,122,122,4.576,0.036,0.036,-0.018,0.15,0.3,0.777,0.042,0.078,0.846,0.034,0.089,1.747,0.373,0.225,433.4,38.76,52.26,0.041,0.018,0.008,AAA-222-111-000-0-0,,
206259677,22 20 29.576,-08 50 38.40,1,17.7,,,,22202957-0850384,1659-301-3-0200-0242,EXTENDED,gri,,4,3,2,3,,,,,,,20.331,0.126,18.609,0.014,17.726,0.009,17.311,0.009,16.943,0.023,16.536,0.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDU-220-110-000-0-0,35.9,
206259686,22 24 47.791,-08 50 37.97,1,16.971,,,,22244779-0850379,1659-301-3-0207-0217,EXTENDED,gri,,-7,3,-1,3,,,,,,,19.728,0.084,17.997,0.009,17.045,0.006,16.532,0.006,16.172,0.014,15.695,0.1,14.783,0.099,14.441,0.097,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,59.8,
206259788,22 32 59.848,-08 50 31.50,1,17.224,,,,,2576-301-4-0112-0199,EXTENDED,gri,,3,3,8,3,,,,,,,18.839,0.082,17.766,0.013,17.253,0.012,16.992,0.015,16.76,0.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206259828,22 32 28.124,-08 50 29.09,1,16.243,,,406-140027,22322809-0850281,2576-301-4-0111-0173,STAR,JHK,rpm,-16.4,8.6,-81.2,16.7,,,,,,,,,,,,,,,,,14.094,0.03,13.47,0.032,13.267,0.034,3784,262,187,4.962,0.075,0.09,-0.191,0.25,0.3,0.306,0.078,0.073,0.327,0.098,0.098,10.49,5.571,3.639,205.4,69.76,60.78,0.036,0.014,0.01,AAA-222-111-000-0-0,,
206259840,22 21 44.191,-08 50 28.59,1,12.239,,,406-139673,22214418-0850286,,STAR,gri,rpm,5.9,1.7,-8.4,2,,,12.99,0.02,12.374,0.031,,,12.626,0.03,12.197,0.02,12.073,0.02,,,11.178,0.029,10.884,0.021,10.825,0.023,6054,94,142,4.1,0.21,0.21,-0.078,0.12,0.24,1.499,0.491,0.37,1.129,0.153,0.109,0.286,0.351,0.139,492.1,158.4,102.1,0.041,0.021,0.008,AAA-222-111-000-0-0,,
206259892,22 38 16.984,-08 50 25.39,1,13.321,,,406-140209,22381697-0850254,2576-301-4-0120-0067,STAR,gri,rpm,-1.3,1.4,-2.2,1.4,,,14.753,0.02,13.744,0.04,,,14.23,0.04,13.385,0.06,12.931,0.06,,,11.674,0.027,11.05,0.022,10.945,0.021,4612,90,90,1.983,0.408,0.476,-0.767,0.25,0.6,14.649,9.651,5.156,0.906,0.055,0.066,2.14E-04,6.15E-04,1.70E-04,4399,2996,1419,0.042,0.011,0.008,AAA-222-111-000-0-0,,
206259927,22 19 58.538,-08 50 23.41,1,12.411,,,406-139615,22195854-0850232,,STAR,gri,rpm,-1.9,7.5,-12.8,2.3,,,13.133,0.03,12.552,0.01,,,12.764,0.04,12.367,0.03,12.26,0.061,,,11.364,0.026,11.107,0.023,11.061,0.023,6178,152,152,4.175,0.138,0.184,-0.09,0.15,0.24,1.376,0.412,0.208,1.134,0.149,0.124,0.405,0.215,0.2,509.8,152.4,76.88,0.045,0.018,0.009,AAA-222-111-000-0-0,,
206259956,22 06 14.345,-08 50 21.92,1,13.982,,,406-139135,22061434-0850219,,STAR,gri,rpm,15.3,1.7,-5.8,1.8,,,15.156,0.03,14.2,0.02,,,14.67,0.01,13.89,0.02,13.687,0.04,,,12.385,0.027,11.911,0.022,11.805,0.021,5093,122,122,4.546,0.045,0.855,-0.089,0.24,0.12,0.804,1.565,0.061,0.854,0.117,0.052,1.585,0.299,1.509,385,696.1,38.37,0.048,0.028,0.012,AAA-222-111-000-0-0,,
206259972,22 52 06.057,-08 50 20.95,1,13.213,,,406-140637,22520606-0850208,,STAR,gri,rpm,19.9,1.2,-4.4,1.4,,,14.252,0.01,13.351,0.09,,,13.776,0.033,13.189,0.042,12.972,0.063,,,11.892,0.024,11.493,0.024,11.42,0.023,5450,160,128,4.447,0.09,0.9,-0.195,0.25,0.8,0.974,1.54,0.174,0.905,0.095,0.053,0.966,0.517,0.918,415,535.7,91.37,0.042,0.026,0.01,AAA-222-111-000-0-0,,
206260008,22 32 15.232,-08 50 19.35,1,12.889,,,406-140019,22321523-0850193,,STAR,gri,rpm,3.4,1.1,-12.7,1.2,,,13.86,0.044,13.031,0.032,,,13.398,0.032,12.845,0.041,12.671,0.062,,,11.644,0.024,11.324,0.024,11.224,0.021,5723,170,170,4.389,0.102,0.374,-0.032,0.15,0.21,1.04,0.614,0.142,1.005,0.081,0.051,0.87,0.345,0.625,394.1,232,56.34,0.046,0.03,0.01,AAA-222-111-000-0-0,,
206260052,22 02 12.416,-08 50 16.83,1,12.807,,,406-138974,22021241-0850168,,STAR,gri,rpm,-2.4,1.4,-10.5,1.4,,,14.035,0.045,13.095,0.032,,,13.53,0.032,12.804,0.041,12.497,0.061,,,11.267,0.024,10.767,0.026,10.62,0.023,4948,99,79,2.857,0.54,0.54,-0.612,0.3,0.42,5.826,4.137,2.766,0.933,0.152,0.063,0.004,0.022,0.003,1482,1108,634.1,0.047,0.017,0.012,AAA-222-111-000-0-0,,
206260088,22 38 42.108,-08 50 14.68,1,13.796,,,406-140221,22384209-0850147,,STAR,gri,rpm,11.4,1.4,-0.7,1.5,,,14.738,0.06,14.056,0.03,,,14.379,0.03,13.826,0.01,13.546,0.01,,,12.572,0.026,12.185,0.023,12.125,0.029,5292,126,105,3.061,0.66,0.792,-1.241,0.45,1.17,3.709,4.954,2.121,0.858,0.028,0.062,0.008,0.065,0.007,2011,2660,1015,0.043,0.017,0.002,AAA-222-111-000-0-0,,
206260129,22 33 40.085,-08 50 12.26,1,18.155,,,,22334008-0850122,,STAR,J,rpm,2,4,16,5,,,,,,,,,,,,,,,,,16.605,0.149,15.709,0.159,15.067,0.175,3768,431,269,4.947,0.12,0.14,-0.199,0.25,0.4,0.32,0.134,0.11,0.322,0.185,0.132,10.1,7.863,5.04,660.8,388.9,244.8,0.043,0.018,0.009,BCC-222-111-000-0-0,,0811-0749074
206260138,22 52 05.190,-08 50 11.95,1,17.355,,,,22520519-0850119,2576-301-5-0143-0076,EXTENDED,gri,,10,4,-10,4,,,,,,,20.051,0.123,18.398,0.014,17.396,0.008,16.908,0.008,16.661,0.022,16.445,0.157,15.834,0.182,15.249,0.187,,,,,,,,,,,,,,,,,,,,,,,,,CCC-222-111-000-0-0,15.7,
206260238,22 36 34.492,-08 50 06.77,1,13.973,,,406-140152,22363448-0850067,2576-301-4-0118-0020,STAR,gri,rpm,-6.2,1.9,-9.9,1.5,,,14.771,0.02,14.117,0.036,,,14.425,0.036,13.982,0.046,13.78,0.069,,,12.916,0.027,12.551,0.021,12.497,0.027,5822,141,176,4.38,0.09,0.486,-0.337,0.25,0.5,1.038,0.701,0.149,0.92,0.1,0.075,0.812,0.4,0.649,718.9,495.8,102.8,0.044,0.018,0.011,AAA-222-111-000-0-0,,
206260289,22 33 44.399,-08 50 04.00,1,16.394,,,,,2576-301-4-0113-0168,EXTENDED,gri,,-12,3,17,3,,,,,,,18.449,0.072,16.978,0.008,16.431,0.008,16.144,0.009,16.021,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206260321,22 32 20.552,-08 50 02.22,1,15.053,,,406-140022,22322054-0850021,,STAR,JHK,rpm,41.2,2.2,-0.3,2.3,,,,,,,,,,,,,,,,,12.577,0.029,11.865,0.022,11.637,0.026,4015,118,94,4.819,0.035,0.042,-0.016,0.15,0.21,0.464,0.049,0.037,0.523,0.051,0.042,4.967,0.936,0.788,171.3,22.14,12.53,0.034,0.018,0.007,AAA-222-111-000-0-0,,
206260360,22 20 27.315,-08 49 59.42,1,17.081,,,,22202731-0849594,1659-301-3-0200-0239,EXTENDED,gri,,3,3,0,3,,,,,,,20.05,0.087,18.078,0.009,17.122,0.006,16.654,0.005,16.265,0.013,15.551,0.078,14.912,0.11,14.463,0.118,,,,,,,,,,,,,,,,,,,,,,,,,ABB-222-111-000-0-0,51.4,
206260368,22 21 09.012,-08 49 59.18,1,12.813,,,406-139650,22210900-0849591,,STAR,gri,rpm,9.8,2.7,-10,2.5,,,13.625,0.03,12.966,0.031,,,13.24,0.01,12.759,0.01,12.631,0.03,,,11.686,0.023,11.393,0.024,11.316,0.021,5910,94,94,4.276,0.144,0.24,-0.025,0.15,0.18,1.2,0.502,0.176,1.065,0.105,0.105,0.567,0.321,0.336,498.6,189.6,87.68,0.043,0.013,0.008,AAA-222-111-000-0-0,,
206260375,22 04 48.786,-08 49 58.71,1,16.166,,,406-139074,22044877-0849589,4828-301-3-0597-0272,STAR,BV,rpm,2,4,12,1,,,17.788,0.17,16.432,0.078,,,,,,,,,,,13.867,0.029,13.169,0.026,13.003,0.034,4191,164,164,4.746,0.066,0.055,-0.02,0.12,0.15,0.532,0.064,0.067,0.597,0.066,0.08,3.791,1.207,0.78,372.4,67.15,67.18,0.044,0.015,0.011,AAA-222-111-000-0-0,,0811-0742804
206260394,22 05 14.791,-08 49 57.93,1,15.487,,,406-139095,22051478-0849578,,STAR,gri,rpm,19.6,2.8,-2.5,3,,,17.502,0.13,16.235,0.071,,,17.028,0.071,15.625,0.066,14.827,0.087,,,13.067,0.027,12.454,0.023,12.263,0.027,3781,90,75,4.915,0.056,0.04,0.008,0.06,0.12,0.358,0.046,0.054,0.401,0.053,0.064,8.371,2.463,1.66,155.2,23.98,23.95,0.032,0.009,0.009,AAA-222-111-000-0-0,,
206260439,22 05 22.292,-08 49 55.26,1,16.648,,,,22052229-0849552,4828-301-3-0598-0208,EXTENDED,gri,,4,2,2,2,,,,,,,18.933,0.052,17.43,0.007,16.706,0.005,16.313,0.005,16.037,0.014,16.186,0.142,15.602,0.175,15.096,0.149,,,,,,,,,,,,,,,,,,,,,,,,,BCB-222-111-000-0-0,28.8,
206260446,22 31 22.847,-08 49 54.74,1,12.063,,,406-139992,22312283-0849547,,STAR,gri,rav,36,0.9,-17.6,1.1,,,12.974,0.041,12.244,0.03,,,12.556,0.031,12.024,0.04,11.852,0.06,,,10.895,0.022,10.556,0.024,10.499,0.023,5509,167,167,4.467,0.065,0.52,-0.004,0.12,0.12,0.937,0.872,0.086,0.955,0.115,0.064,1.125,0.308,0.946,246.2,228.4,30.28,0.037,0.013,0.006,AAA-222-111-000-0-0,,
206260449,22 20 49.832,-08 49 54.65,1,17.739,,,,,1659-301-3-0201-0317,EXTENDED,gri,,-8,3,-3,3,,,,,,,19.344,0.087,18.353,0.017,17.822,0.014,17.476,0.015,17.311,0.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206260467,22 18 33.328,-08 49 53.80,1,15.141,,,406-139563,22183332-0849536,1659-301-3-0197-0101,STAR,gri,rpm,16.5,3.9,8.9,5,,,16.869,0.1,15.641,0.056,,,16.404,0.04,15.122,0.12,14.6,0.05,,,13.015,0.026,12.395,0.025,12.221,0.026,3967,257,117,4.85,0.066,0.088,-0.087,0.15,0.15,0.43,0.089,0.062,0.478,0.108,0.077,5.732,1.912,1.901,192.5,59.86,33.85,0.033,0.011,0.008,AAA-222-111-000-0-0,,
206260484,22 03 38.387,-08 49 52.84,1,17.511,,,,22033838-0849528,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.014,0.093,15.319,0.121,14.793,0.122,3730,472,295,4.969,0.12,0.168,-0.17,0.25,0.35,0.303,0.158,0.104,0.314,0.2,0.143,10.7,10.65,6.03,471.5,347.9,200.2,0.042,0.016,0.009,ABB-222-111-000-0-0,,
206260486,22 52 59.538,-08 49 52.82,1,14.606,,,406-140663,22525955-0849528,2576-301-5-0145-0023,STAR,gri,rpm,-37.5,1.8,-3.1,2,,,16.817,0.09,15.288,0.07,,,16.053,0.052,14.769,0.052,13.986,0.071,,,12.312,0.027,11.631,0.026,11.402,0.023,3896,46,109,4.836,0.045,0.02,0.139,0.06,0.16,0.443,0.015,0.051,0.494,0.02,0.079,5.607,1.387,0.336,142.4,4.273,24.62,0.032,0.012,0.01,AAA-222-111-000-0-0,,
206260577,22 17 18.985,-08 49 48.24,1,12.766,,,406-139523,22171898-0849482,,STAR,gri,rpm,0.2,2.1,-5.1,2.3,,,13.372,0.03,12.854,0.01,,,13.037,0.02,12.694,0.03,12.65,0.14,,,11.689,0.024,11.424,0.023,11.374,0.023,6291,101,126,4.218,0.126,0.294,-0.168,0.2,0.2,1.322,0.583,0.173,1.164,0.171,0.114,0.456,0.203,0.293,571.4,256.8,76.02,0.041,0.012,0.01,AAA-222-111-000-0-0,,
206260582,22 36 30.493,-08 49 48.07,1,14.457,,,406-140147,22363049-0849480,,STAR,gri,rpm,-9.4,1.7,-15.9,1.9,,,15.189,0.02,14.633,0.041,,,14.82,0.039,14.458,0.049,14.302,0.077,,,13.476,0.027,13.201,0.032,13.193,0.033,6122,123,148,4.276,0.13,0.208,-0.796,0.3,0.3,1.109,0.29,0.195,0.854,0.061,0.051,0.592,0.368,0.291,1054,290.1,193.3,0.041,0.014,0.007,AAA-222-111-000-0-0,,
206260585,22 16 42.780,-08 49 47.94,1,13.199,,,406-139498,22164276-0849478,,STAR,gri,rpm,22.8,2.4,-3.5,2.9,,,14.208,0.01,13.444,0.04,,,13.76,0.03,13.193,0.03,12.959,0.03,,,11.987,0.03,11.633,0.029,11.536,0.03,5559,129,161,4.468,0.084,0.602,-0.211,0.25,0.6,0.916,0.963,0.118,0.918,0.084,0.084,1.159,0.478,1.013,407.4,420.2,81.7,0.045,0.014,0.008,AAA-222-111-000-0-0,,
206260622,22 15 33.810,-08 49 45.92,1,17.599,,,,22153380-0849459,2576-301-3-0083-0146,EXTENDED,gri,,,,,,,,,,,,20.511,0.175,18.632,0.027,17.713,0.011,17.156,0.009,16.866,0.026,16.24,0.136,15.695,0.17,15.169,0.192,,,,,,,,,,,,,,,,,,,,,,,,,BCC-222-112-ccc-0-0,4,
206260644,22 23 02.756,-08 49 44.60,1,10.908,,,406-139723,22230275-0849444,,STAR,gri,rpm,15.9,2.8,-21.3,2.3,,,12.318,0.03,11.228,0.02,,,11.739,0.01,10.891,0.02,10.552,0.06,,,9.254,0.024,8.683,0.038,8.519,0.023,4777,75,75,2.744,0.492,0.492,-0.308,0.25,0.35,6.767,3.835,2.448,1.015,0.222,0.101,0.003,0.011,0.002,678.9,344,263.8,0.043,0.018,0.01,AAA-112-111-000-0-0,,
206260668,22 37 16.752,-08 49 43.52,1,14.423,,,406-140175,22371675-0849434,2576-301-4-0119-0023,STAR,gri,rpm,-0.6,3.2,-9.1,3.1,,,15.359,0.02,14.671,0.041,,,14.962,0.04,14.487,0.049,14.192,0.075,,,13.407,0.027,13.097,0.026,13.015,0.031,5847,142,142,4.351,0.11,0.286,-0.255,0.25,0.4,1.057,0.464,0.176,0.938,0.105,0.087,0.732,0.402,0.476,963.5,403.7,189.3,0.045,0.02,0.01,AAA-222-111-000-0-0,,
206260683,22 54 09.932,-08 49 42.51,1,11.883,,5813-463-1,406-140697,22540992-0849423,,STAR,gri,rpm,11.6,2.5,-23.7,2.7,,,12.915,0.295,12.178,0.203,,,12.203,0.03,11.819,0.04,11.745,0.06,,,10.924,0.023,10.688,0.024,10.621,0.023,6206,125,125,4.216,0.115,0.138,-0.087,0.16,0.28,1.328,0.263,0.161,1.151,0.108,0.13,0.445,0.229,0.174,401.3,86.54,54.67,0.041,0.011,0.008,AAA-222-111-000-0-0,,
206260685,22 51 44.188,-08 49 42.29,1,13.876,,,406-140619,22514418-0849422,,STAR,gri,rav,18.2,1.8,-15.3,1.9,,,15.903,0.01,14.511,0.03,,,15.283,0.042,13.931,0.045,13.273,0.065,,,11.725,0.023,11.09,0.024,10.886,0.021,3951,157,126,4.862,0.05,0.06,-0.07,0.1,0.14,0.417,0.068,0.059,0.472,0.078,0.065,6.104,1.669,1.537,102,22.12,15.39,0.024,0.011,0.006,AAA-222-111-000-0-0,,
206260730,22 05 00.841,-08 49 39.95,1,11.909,,,406-139085,22050083-0849399,,STAR,gri,rpm,22.7,1.1,-1.3,1.3,,,12.291,0.04,11.948,0.03,,,12.018,0.03,11.873,0.04,11.789,0.06,,,11.184,0.023,10.904,0.024,10.866,0.021,6396,153,128,4.182,0.092,0.161,-0.578,0.3,0.72,1.421,0.139,0.273,0.962,0.187,0.156,0.374,0.2,0.13,474.9,55.5,79.9,0.038,0.009,0.009,AAA-222-111-000-0-0,,
206260733,22 23 47.270,-08 49 39.87,1,12.295,,,406-139750,22234726-0849397,,STAR,gri,rpm,9.4,1.9,-29,1.8,,,13.059,0.01,12.444,0.03,,,12.688,0.03,12.259,0.04,12.127,0.01,,,11.273,0.024,10.98,0.025,10.905,0.021,5983,119,119,4.262,0.14,0.224,-0.272,0.25,0.25,1.174,0.421,0.231,1.013,0.108,0.13,0.562,0.393,0.321,414.6,120,93.07,0.042,0.014,0.009,AAA-222-111-000-0-0,,
206260779,22 39 00.007,-08 49 37.86,1,15.812,,,406-140232,22390000-0849377,1659-301-4-0230-0227,STAR,JHK,rpm,-4.5,2.4,-20.2,3,,,,,,,,,,,,,,,,,13.707,0.029,13.068,0.029,12.893,0.032,4086,323,269,4.804,0.085,0.119,-0.088,0.16,0.24,0.459,0.136,0.089,0.522,0.135,0.112,4.633,2.985,1.816,299.8,128.4,77.06,0.039,0.016,0.008,AAA-222-111-000-0-0,,
206260827,22 38 34.174,-08 49 35.34,1,14.411,,,406-140219,22383416-0849353,1659-301-4-0230-0016,STAR,gri,rpm,-19.9,2.2,-22.9,2,,,15.654,0.01,14.772,0.09,,,15.159,0.02,14.406,0.03,14.09,0.09,,,12.988,0.027,12.471,0.025,12.381,0.03,4983,77,77,4.621,0.064,0.04,-0.359,0.25,0.45,0.69,0.072,0.086,0.721,0.095,0.079,2.214,0.745,0.389,404.6,54.63,48.13,0.037,0.018,0.006,AAA-222-111-000-0-0,,
206260857,22 21 39.869,-08 49 33.89,1,13.353,,,406-139669,22213986-0849339,,STAR,gri,rpm,5,3.1,-8.6,2.9,,,14.56,0.01,13.634,0.02,,,14.056,0.034,13.335,0.03,13.052,0.01,,,11.854,0.027,11.384,0.03,11.276,0.022,5009,80,100,2.872,0.588,0.686,-0.695,0.35,0.25,4.755,5.515,2.086,0.913,0.098,0.027,0.005,0.029,0.005,1687,1863,721.5,0.044,0.02,0.009,AAA-222-111-000-0-0,,
206260904,22 03 55.844,-08 49 31.11,1,17.957,,,,,4828-301-3-0596-0216,EXTENDED,gri,,1,3,1,3,,,,,,,19.536,0.057,18.452,0.01,18.055,0.01,17.745,0.01,17.648,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206260914,22 35 19.243,-08 49 30.72,1,11.24,,,406-140116,22351924-0849307,,STAR,gri,rav,46.2,0.9,-5,1,,,12.171,0.04,11.442,0.03,,,11.759,0.03,11.228,0.04,11.018,0.06,,,10.054,0.028,9.629,0.022,9.535,0.024,5360,192,128,3.801,0.07,0.07,-0.355,0.15,0.12,2.091,0.244,0.184,1.014,0.119,0.059,0.109,0.031,0.029,354.8,37.29,24.45,0.041,0.018,0.01,AAA-222-111-000-0-0,,
206260993,22 20 11.245,-08 49 25.97,1,13.947,,,406-139620,22201124-0849257,,STAR,gri,rpm,5.6,8.3,-50.1,3.5,,,15.054,0.03,14.177,0.04,,,14.612,0.05,13.881,0.045,13.661,0.07,,,12.447,0.024,11.944,0.025,11.85,0.023,5006,98,98,4.62,0.05,0.05,-0.452,0.35,0.35,0.682,0.067,0.076,0.711,0.092,0.076,2.221,0.575,0.457,315.8,45.12,39.48,0.038,0.011,0.009,AAA-222-111-000-0-0,,
206261079,22 18 55.159,-08 49 20.90,1,18.127,,,,,1659-301-3-0197-0280,EXTENDED,gri,,8,3,52,3,,,,,,,20.273,0.161,18.739,0.019,18.236,0.017,17.864,0.017,17.841,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206261151,22 15 00.624,-08 49 17.16,1,11.155,,5803-603-1,406-139446,22150062-0849168,,STAR,gri,rav,126.7,2.3,-175.1,2.4,,,11.879,0.146,11.524,0.163,,,11.593,0.03,11.182,0.04,10.967,0.06,,,10.084,0.028,9.634,0.022,9.583,0.023,5572,159,113,3.717,0.065,0.091,-1.071,0.12,0.12,2.116,0.256,0.146,0.874,0.017,0.017,0.089,0.022,0.026,381.8,30.71,21.52,0.04,0.013,0.008,AAA-222-111-000-0-0,,
206261176,22 05 48.760,-08 49 15.77,1,15.138,,,406-139119,22054875-0849158,1659-301-2-0176-0232,STAR,JHK,rpm,-6,3.7,-16.3,4.2,,,,,,,,,,,,,,,,,13.189,0.028,12.514,0.022,12.421,0.026,4354,131,184,4.715,0.056,0.04,-0.03,0.15,0.21,0.579,0.052,0.065,0.649,0.044,0.067,3.248,0.888,0.515,315.2,36.84,51.09,0.04,0.014,0.008,AAA-222-111-000-0-0,,
